 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
a31	3.274206355e-06	2.58704601e-06	4.59972314e-07	1.535067903e-06	1.501763277e-06	4.1870254e-06	5.08488845e-06	2.987206335e-05	0.00325433175	0.763032285	0.23215554	0.00150931795
a11	3.89304942517e-05	2.80540260033e-05	5.56919372467e-06	9.37586776767e-06	9.29291989233e-06	2.75168631333e-05	2.44573914833e-05	6.775772945e-05	0.00251809048333	0.457254411	0.537503546667	0.00251302191667
a15	0.000128058064751	9.26223540011e-05	1.83581032416e-05	2.52544969226e-05	2.60632552974e-05	9.33219163778e-05	7.28447738278e-05	0.00013041186315	0.00148127469444	0.170534689	0.823269915556	0.00412718153889
a11	0.000181127264917	0.000124181978	2.23638844139e-05	2.89392479742e-05	2.99264957658e-05	0.000126519718793	9.55769712759e-05	0.000159064924383	0.00118301029815	0.0728609423333	0.920310871852	0.00487740677963
a13	0.000196966174972	0.000123050079333	1.8541824138e-05	2.40813913247e-05	2.38464089219e-05	0.000126554922931	9.34913357586e-05	0.000165916854794	0.00119839999938	0.0427819564444	0.950603543951	0.00464362005988
a7	0.000223187568324	0.000133096583111	1.8187086046e-05	2.35956981082e-05	2.2580075974e-05	0.000140301767644	9.93206872529e-05	0.000177605961598	0.00126025489979	0.0326889911481	0.96068583465	0.00452708168663
a18	0.000261502926108	0.000152877937704	2.03330860153e-05	2.50906953694e-05	2.38741129913e-05	0.000169678179215	0.000112459265751	0.000185218390533	0.00123512743326	0.0274326113827	0.965414378217	0.00496687256221
a31	0.000210588082036	0.000125055242568	1.70845728051e-05	2.22149767898e-05	2.02148613304e-05	0.000141857473072	9.5262311917e-05	0.000184593943511	0.00246246354442	0.0470939814609	0.945679992739	0.0039466828874
a11	0.000124735257345	7.53023661893e-05	1.01490724017e-05	1.49447769299e-05	1.25965974435e-05	8.08020076907e-05	5.67591293057e-05	0.000138054407837	0.00258252491481	0.0477500928203	0.945505564246	0.00364846166247
a39	0.000146018145782	8.58152073964e-05	1.08240436339e-05	1.44698116433e-05	1.26562348145e-05	9.13862125636e-05	5.69430867686e-05	0.000104143242612	0.0012027811916	0.0225515716068	0.970573688082	0.00514968455416
a31	0.000133794581927	8.10477097988e-05	1.0500627578e-05	1.56536495478e-05	1.28200536048e-05	8.47975875212e-05	5.53868562562e-05	0.000128002220871	0.0023251784172	0.0413660955356	0.951627176027	0.00415954205139
a11	9.32336206423e-05	5.83537639329e-05	7.66926789267e-06	1.29416348493e-05	9.98548886827e-06	5.85463071737e-05	4.11946604187e-05	0.000117667663624	0.0026000164924	0.0456981231785	0.947365138676	0.00393713965046
a18	0.000105461753547	6.43099779776e-05	8.11886013089e-06	1.16975661164e-05	9.77995128942e-06	6.66202487246e-05	4.01242214729e-05	7.82466145413e-05	0.0010996270308	0.0204551530595	0.972354546225	0.00570631618349
a15	0.000150369194516	8.84824843259e-05	1.15508260436e-05	1.42568248721e-05	1.26457430965e-05	0.000102356977908	5.4279572491e-05	7.76914395138e-05	0.0006684543136	0.0135875310198	0.977697182075	0.00753522792783
a31	0.000145628661505	8.70343951086e-05	1.18590310145e-05	1.63491499574e-05	1.35400706988e-05	0.000101666940969	5.84088158303e-05	0.000120371664505	0.00201988679453	0.0312758763399	0.959769960692	0.00637946010928
a11	9.57922951683e-05	6.01544003695e-05	8.17575933817e-06	1.33759591858e-05	1.02844616996e-05	6.40706579897e-05	4.22968049434e-05	0.000116501616502	0.00236610160484	0.0350113364466	0.957208020231	0.00500387150309
a35	8.96624280561e-05	5.56507267898e-05	7.12615611272e-06	1.04489844286e-05	8.5417050332e-06	5.79696599966e-05	3.33874339811e-05	6.59841005007e-05	0.000949570991613	0.0156180340489	0.97644627341	0.0066573291677
a8	9.01704976854e-05	5.50081122633e-05	7.35143403757e-06	9.81892884287e-06	8.42791021107e-06	6.00821933322e-05	3.12118949937e-05	4.76515221669e-05	0.000465310777204	0.00899964878297	0.98180624447	0.0084190750559
a31	7.51523225618e-05	4.70058974211e-05	6.61322977919e-06	1.0190077481e-05	8.11026827036e-06	5.08041721107e-05	2.98854859979e-05	6.87230327223e-05	0.00114718165573	0.0175140361277	0.973958284823	0.0070840261853
a17	4.76545516539e-05	3.18612394737e-05	4.4276236264e-06	8.199881627e-06	5.98733945679e-06	3.16406748369e-05	2.19198419326e-05	6.70794765741e-05	0.00132859337424	0.0195148654092	0.973567944941	0.00536983932843
a31	2.13356933513e-05	1.47015501579e-05	1.9695872088e-06	4.046781009e-06	2.88260161893e-06	1.39912944123e-05	9.8307612442e-06	3.2602947858e-05	0.00072554743708	0.0157375985031	0.97883276498	0.00460270347614
a46	1.18287861171e-05	8.53721205263e-06	1.12264293627e-06	2.628917003e-06	1.82060939631e-06	7.6766883041e-06	5.57623791473e-06	2.06941998193e-05	0.00051989412936	0.014233149101	0.980146238327	0.00504080575871
a31	6.03520683903e-06	4.55227885088e-06	5.9741754209e-07	1.52282811767e-06	1.03320093544e-06	3.91174756803e-06	2.67310407158e-06	9.9615424731e-06	0.000305800103453	0.0167339126337	0.977929946109	0.00500005061957
a24	6.81795307968e-06	5.56611511696e-06	6.4219404403e-07	1.73054642256e-06	1.10114849181e-06	3.71048805601e-06	2.19724962386e-06	7.14908682437e-06	0.000240494835151	0.0180224112112	0.974316748703	0.00739142857319
a31	6.85823889323e-06	5.80866377232e-06	6.42761024677e-07	2.03516597419e-06	1.19178928394e-06	3.545346732e-06	1.97643537462e-06	6.97699260812e-06	0.00049402867905	0.0815505207371	0.909814349568	0.00811202561106
a17	4.91168773108e-06	4.21407259077e-06	6.14074284892e-07	1.9085555914e-06	1.17288344798e-06	2.991592124e-06	1.66320135821e-06	6.29926253604e-06	0.000571332540017	0.102179034399	0.889001816523	0.00822404229035
a11	9.93532647703e-06	8.09276513026e-06	1.14713789496e-06	2.51594203047e-06	1.76148084933e-06	5.98946844133e-06	2.92299965274e-06	5.27448261201e-06	0.000209560581339	0.0350255027197	0.952758925508	0.0119683930968
a15	1.91585014923e-05	1.47774057101e-05	1.89755126499e-06	3.67810647682e-06	2.61088574978e-06	1.15217844804e-05	5.29710068425e-06	7.738430304e-06	0.00011377512278	0.0137172043399	0.973565128503	0.0125372116989
a31	1.70199678641e-05	1.307636717e-05	1.64955223833e-06	3.77341189227e-06	2.49590874993e-06	1.05399641601e-05	5.05325516142e-06	1.14928241013e-05	0.00048004438226	0.0581264044466	0.932184132834	0.0091443411663
a20	8.86723232137e-06	7.30440312333e-06	1.01572869611e-06	2.93644336409e-06	1.82929714998e-06	5.67596395337e-06	2.97747242047e-06	9.91011990043e-06	0.000577640634087	0.0718838457155	0.917488100945	0.0100098949888
a15	7.28769717379e-06	6.20698850778e-06	9.62583198703e-07	2.33062638803e-06	1.53669884999e-06	4.56831188446e-06	2.18185404016e-06	4.86308650014e-06	0.000202028980362	0.0244967280052	0.960220190315	0.0150511119963
a31	4.8554216246e-06	4.51460473593e-06	6.17440312901e-07	2.40019172934e-06	1.30229505e-06	3.08028866149e-06	1.66211624672e-06	6.57168350005e-06	0.000438442022454	0.0606494312017	0.928288730105	0.0105983950654
a24	4.54016837487e-06	4.97730814531e-06	5.70327350967e-07	3.26521990978e-06	1.58181751667e-06	2.81405025383e-06	1.69870684891e-06	7.80217183335e-06	0.000530142005818	0.0747696414006	0.916156553368	0.00851635675513
a41	1.1394396125e-05	1.09573550484e-05	1.41883915032e-06	4.69395553659e-06	2.67174640556e-06	6.44001175128e-06	3.10717138297e-06	6.48644261112e-06	0.000209852131273	0.0281310131335	0.958685834456	0.012926085585
a46	1.45787510417e-05	1.32471271828e-05	1.79706745011e-06	4.85456497886e-06	2.96684380185e-06	8.10102891709e-06	3.63952502766e-06	5.79794347037e-06	9.31307187577e-05	0.0107207463778	0.973816678152	0.015314483195
a23	1.03988886806e-05	9.58007856093e-06	1.30882738337e-06	3.61555269295e-06	2.14179453395e-06	5.70749477236e-06	2.50171844255e-06	4.00501162346e-06	4.90707802526e-05	0.00477346842593	0.978100392717	0.0170378577317
a31	6.86899489353e-06	6.54692488698e-06	8.42057494457e-07	2.96828303098e-06	1.60709284465e-06	3.78485965745e-06	1.86760514752e-06	5.11136807449e-06	0.000135722290084	0.011348425442	0.975561767572	0.0129245425106
