 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
a31	2.53069355e-07	4.71841205e-07	1.8083682e-06	3.45670595e-06	9.30227365e-05	0.02640134605	0.68667518	0.28473673	0.00208771608
a24	1.58661736e-07	2.84540371333e-07	1.07136240833e-06	2.04782697e-06	3.80493770767e-05	0.00909298750333	0.46097734	0.528543373333	0.00134467578
a28	3.553463193e-06	5.45081531011e-06	1.15602380444e-05	1.07003302433e-05	4.02883329356e-05	0.00318775372111	0.192535851867	0.801866257778	0.00233859242667
a31	4.68233929033e-06	7.16786210284e-06	1.50285566218e-05	1.35321707061e-05	4.07917981519e-05	0.0012073885417	0.123648852489	0.872565702593	0.00249687582222
a8	7.76664348944e-06	1.15197717004e-05	2.24781594809e-05	1.72525151937e-05	4.53426785573e-05	0.0005030600919	0.0997403460963	0.894816550864	0.00483565895407
a0	9.24639362981e-06	1.37084450335e-05	2.68148736603e-05	1.98559349646e-05	5.06194391858e-05	0.000278720004967	0.0343107763654	0.957061800288	0.00822842865136
a31	3.53981818327e-06	5.31904287283e-06	1.08868434634e-05	8.2905561382e-06	2.25306975953e-05	0.000246257585989	0.116388407855	0.877586633429	0.00572813765045
a39	2.15945130109e-06	3.25640158594e-06	6.67644556447e-06	4.9325228294e-06	1.36351503984e-05	0.00022940369133	0.143483351698	0.843951944476	0.0123046119835
a31	1.7083175957e-06	2.58690469198e-06	5.48605955482e-06	4.58412104313e-06	1.48866274661e-05	0.000443929806443	0.145304666313	0.839620548159	0.0146015688112
a8	6.36779397233e-07	9.69616703993e-07	2.30211660161e-06	2.74270824771e-06	1.13514941887e-05	0.000503331513148	0.145822422504	0.829742516053	0.0239136910871
a31	3.99209552411e-07	6.70059221331e-07	3.6916249172e-06	8.26995874924e-06	4.18403817629e-05	0.00152833344872	0.117652397901	0.853108005351	0.0276563566957
a24	2.80788278137e-07	5.15848550444e-07	4.10885267907e-06	1.01257483297e-05	5.22801896543e-05	0.00188009055624	0.110501757534	0.87230666845	0.0152442047319
a46	1.09861967212e-07	2.00238847481e-07	1.50641519802e-06	3.55324785423e-06	1.80907803014e-05	0.000638119635813	0.0392636957213	0.91269840615	0.0473763344106
a31	4.96592019571e-07	9.69031079827e-07	7.64949666434e-06	1.34315342824e-05	5.92183764505e-05	0.001286036689	0.0342874668838	0.908398185383	0.0559465539702
a1	6.23484872957e-07	1.22235204328e-06	9.68951255745e-06	1.67156638965e-05	7.29111838168e-05	0.00150205495279	0.0326726186613	0.903383895128	0.0623403004901
a31	8.55189290752e-07	1.65073773109e-06	1.13713438551e-05	1.71152454345e-05	6.85278962723e-05	0.00118365904072	0.0224191215871	0.909997298376	0.06630040583
</S>	1.39738474538e-06	2.68831516555e-06	1.78894719276e-05	2.58580002173e-05	0.000100560498136	0.00161588352036	0.0283149892935	0.929598299188	0.040322436415
