 	io	non	ho	cosa	da	mangiare	</S>
a31	1.071249395e-07	3.22707527e-08	8.734329e-08	8.96977755e-07	0.001092943174	0.99023706	0.008668901
a37	2.29835881695e-05	1.01239307577e-05	1.69607503967e-05	3.7164292055e-05	0.000937990007333	0.980544926667	0.0184299113333
a31	3.06025793485e-05	1.34856863702e-05	2.25801812421e-05	4.92242323389e-05	0.000870655781211	0.977126382222	0.0218871085778
a18	2.54987244082e-05	1.1953590241e-05	1.90674225239e-05	3.70771424335e-05	0.000551934505837	0.921219910741	0.0781345809926
a31	2.37974399564e-05	1.14428922354e-05	1.78965042537e-05	3.30281138022e-05	0.000445705733312	0.90254760358	0.0969205681642
a11	8.55803290582e-06	4.14194013348e-06	6.47765969697e-06	1.19634169584e-05	0.000175504912471	0.905262791193	0.0945306238881
a37	4.05408953527e-06	2.00331776116e-06	3.14466666566e-06	5.81546648613e-06	0.00010328915249	0.745798053731	0.254083661296
a15	6.87413864509e-06	3.97893173705e-06	5.81175312189e-06	7.84231462871e-06	8.07084324967e-05	0.48666103791	0.513233727099
a39	6.0552662215e-05	3.40662072457e-05	4.9321253374e-05	5.53236825429e-05	0.000286695480832	0.303781179303	0.695732842366
a31	7.3568828475e-05	4.11118506619e-05	5.96034127147e-05	6.6369630781e-05	0.000387283573611	0.504583463101	0.494788585122
a39	2.71305466283e-05	1.5634155934e-05	2.23551781616e-05	2.42899471937e-05	0.000198016641537	0.515387768367	0.484324786041
a20	1.27918681094e-05	8.04490524467e-06	1.10286623872e-05	1.09436540646e-05	8.26458658457e-05	0.211316773456	0.78855774868
a24	0.000551970132536	0.000324947327548	0.000429121708129	0.000379523886022	0.00168856010362	0.188482231152	0.80814363956
a31	0.000734810230845	0.000432073638183	0.00057160970671	0.000509704503007	0.00255838393454	0.435521080384	0.559672349853
a46	0.000249323623682	0.000146507403824	0.00019488330513	0.000178203144099	0.00119541771051	0.425556397461	0.572479296618
a31	8.44341347607e-05	4.97301113047e-05	6.648825037e-05	6.24583651297e-05	0.000608212435837	0.363877696487	0.635251025539
a3	2.94162320566e-05	1.74226594092e-05	2.36332636127e-05	2.38318342012e-05	0.000412031208762	0.341288628496	0.65820503518
a31	1.23202563552e-05	7.58777294407e-06	1.11637002602e-05	1.58660418917e-05	0.000646212533071	0.392570345832	0.606736478393
</S>	9.9216661776e-06	6.45470462203e-06	1.04992731301e-05	1.98057704458e-05	0.00108617376654	0.608768657916	0.390098489197
