 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a8	0.0450266727589	0.0464182420488	0.0137684852571	0.00726873597	0.0071346723	0.55077857	0.238699975	0.09090468
a31	0.0450249346509	0.0464162757603	0.0137673140567	0.00726468048282	0.00643775146667	0.60647209	0.195137963667	0.0794790146667
a37	0.0157143989483	0.0162837216641	0.00506200308992	0.00285400468709	0.00288455168889	0.565353366667	0.306408709889	0.0854392262222
a20	0.00651162634943	0.0069359827547	0.00250484159664	0.00168065966236	0.00225341946296	0.283539162222	0.548336003296	0.148238282074
a29	0.00294749768314	0.00325848571823	0.00127938469888	0.00093683940412	0.00156184775432	0.170630834074	0.641096734432	0.178288357358
a14	0.00192916369438	0.00214459897274	0.000769361099627	0.00054684923804	0.000935381104773	0.0937871380247	0.694591578144	0.205295879119
a21	0.00298447673146	0.00326869145758	0.000920718033209	0.000542158519347	0.000809963321591	0.0643469966749	0.680357449381	0.246769506373
a31	0.00261151396249	0.00285032434919	0.000742308574403	0.000416808185116	0.00121454814053	0.227997286225	0.571379439794	0.192787767791
a20	0.000997129449497	0.0010957388264	0.000302038243134	0.000190076701372	0.00110802654351	0.267880489075	0.562229279931	0.166197228264
a6	0.000571906479832	0.0006370172888	0.000177586902711	0.000101787383791	0.00043574250917	0.099340169025	0.635372026644	0.263363776088
a31	0.000319774915944	0.000359283260267	0.000102218480904	6.7347673597e-05	0.000819110967723	0.289379105342	0.498673792215	0.210279385029
a8	0.000117997658648	0.000133827858756	4.3612091968e-05	3.92468458657e-05	0.000915707725908	0.349666971447	0.468622504072	0.18046013801
a20	5.55656345493e-05	6.3783734252e-05	2.11054219893e-05	1.71864261552e-05	0.000321589405303	0.123194993482	0.607021058024	0.26930471267
a31	3.02719478498e-05	3.6779505084e-05	1.73218046631e-05	2.34794255851e-05	0.00103418526177	0.320938314494	0.479066879341	0.198852791557
a37	1.44119403833e-05	1.87594191613e-05	1.31786149544e-05	2.3655302995e-05	0.00126338739259	0.384321288165	0.432999303114	0.181346051186
a31	7.19616249443e-06	9.96793292043e-06	8.7908523848e-06	1.83762971317e-05	0.0013232310362	0.413227996055	0.410229334371	0.175175105729
a24	4.04237059814e-06	6.28813470681e-06	7.15467472827e-06	1.65856297439e-05	0.0013547980254	0.454989492018	0.419981128124	0.123640487243
a31	5.37187269938e-06	9.7638342356e-06	1.41302105094e-05	3.08463396146e-05	0.00177248745513	0.434310740673	0.452983849375	0.110872776414
a20	5.32532055613e-06	1.01235562042e-05	1.59905913718e-05	3.52241228952e-05	0.00189792100071	0.394276481158	0.419531923125	0.184226992805
a31	3.64682670838e-06	7.09389252707e-06	9.95909832593e-06	1.98539149887e-05	0.0010313894159	0.311444794653	0.465820531042	0.221662752268
a7	3.07940486713e-06	6.07341414976e-06	7.94151668031e-06	1.47239024747e-05	0.0007425102852	0.284052105918	0.488225433681	0.226948138756
a35	1.02862491551e-06	2.02776328755e-06	2.65036941634e-06	4.9128438176e-06	0.000247911759347	0.0964376156727	0.575136891227	0.328166949585
</S>	5.15282750955e-07	1.01543053913e-06	1.32695463502e-06	2.4595136801e-06	0.000124285756243	0.0497891668363	0.604397115613	0.345684104793
