 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	2.25527450708e-05	1.33146893253e-05	4.8422741445e-05	1.75370453031e-05	3.08280960655e-06	2.77873741675e-06	8.1734165665e-06	2.040687345e-05	0.0008793444	0.0285279063	0.97034545	0.000111089805
a3	2.28332907903e-05	1.34380078318e-05	4.8888350915e-05	1.7765598721e-05	3.11203794052e-06	2.79394671658e-06	8.2290459255e-06	2.065337245e-05	0.000532199076667	0.0125406407333	0.986715426667	7.40105026667e-05
a31	7.89300791492e-06	4.60431563804e-06	1.67745464153e-05	6.15282822172e-06	1.06721288267e-06	9.46833284424e-07	2.80055222551e-06	7.1597857472e-06	0.000200586369262	0.00718670377777	0.992534772222	3.05248602222e-05
a7	2.70195366646e-06	1.55720635478e-06	5.65662888212e-06	2.08660925863e-06	3.60778758386e-07	3.19161456205e-07	9.43297553517e-07	2.4151811296e-06	6.7616190194e-05	0.00496815843259	0.994922777407	2.54333194074e-05
a20	1.06424736549e-06	5.70698920927e-07	2.03815880404e-06	7.7913074621e-07	1.32236464795e-07	1.15120069235e-07	3.38184622506e-07	8.73459419867e-07	2.44856360313e-05	0.0017929045442	0.998136402469	4.03175298025e-05
a24	6.3299402183e-07	2.79673001642e-07	1.00419196801e-06	3.7227781207e-07	5.6781298265e-08	6.45145320783e-08	1.64181550835e-07	3.72211476622e-07	9.62005591043e-06	0.000687145029733	0.999048644156	0.000251626305601
a31	3.96715891977e-07	1.53497281622e-07	5.72122423447e-07	1.887967503e-07	2.46994446233e-08	4.24654125121e-08	9.22162441067e-08	1.65375411377e-07	3.48890508348e-06	0.000466497364911	0.999222281385	0.000306092150534
a20	2.33852848692e-07	8.2139322949e-08	2.94880618592e-07	1.0270029771e-07	1.28294240761e-08	2.25240816567e-08	4.92089568639e-08	8.49418562957e-08	1.44674676116e-06	0.000403136306637	0.999379010462	0.000215568942178
a31	1.79487120114e-07	5.8331485833e-08	2.02399626774e-07	7.39556646767e-08	8.86868398553e-09	1.58755697463e-08	3.48676169126e-08	5.80873182396e-08	7.66455017053e-07	0.00154039835388	0.998272720154	0.000185531970059
a28	1.11186037255e-07	3.47605467943e-08	1.18149249501e-07	4.34581049989e-08	5.57212778868e-09	1.03654734429e-08	2.18145105955e-08	3.33539535542e-08	4.00132732351e-07	0.00192022224463	0.997788126718	0.000290888069353
a31	8.8419768325e-08	2.69018530348e-08	9.0060996252e-08	3.3291134188e-08	4.47303276246e-09	8.52872312057e-09	1.74632368168e-08	2.51085188501e-08	3.2752857745e-07	0.00528811330821	0.994384528906	0.000326760229918
a3	4.07630753483e-08	1.17913461149e-08	3.99312535023e-08	1.48253669177e-08	1.97769662039e-09	3.88281077979e-09	7.78086022393e-09	1.08619019487e-08	2.20901952483e-07	0.00640723681474	0.993153409635	0.000439034716773
a31	2.49143494294e-08	6.75739045497e-09	2.32316475391e-08	8.68304459923e-09	1.14668897503e-09	2.3345438053e-09	4.55470770998e-09	6.12409733957e-09	2.71089494161e-07	0.00775407865025	0.991767669878	0.000477901751591
a35	1.72817967898e-08	4.90851590166e-09	1.67891535514e-08	5.83029215974e-09	9.00969793243e-10	2.44718648047e-09	3.95494713866e-09	3.98274913652e-09	2.72214008054e-07	0.00819860712675	0.990179136626	0.00162190272986
a31	1.48060753499e-08	4.29789012222e-09	1.46608741505e-08	4.90516622325e-09	8.20864406748e-10	2.48563131382e-09	3.75785223055e-09	3.28934538884e-09	3.91730879351e-07	0.00778669361892	0.990205158875	0.00200768219162
a20	7.45869986997e-09	2.16354359574e-09	7.50626835017e-09	2.47585957775e-09	4.23659821249e-10	1.45019982494e-09	2.02708886118e-09	1.62761093961e-09	4.23447150117e-07	0.00764770197964	0.988188086292	0.00416374781221
a0	4.94346861666e-09	1.45803491858e-09	5.15931982339e-09	1.63662411925e-09	2.91811670416e-10	1.12050590298e-09	1.46547524039e-09	1.0406514232e-09	1.44879689639e-07	0.00259002595321	0.991495408764	0.00591437840407
a31	3.68880286555e-09	6.9676498286e-10	2.49016271446e-09	1.24322829975e-09	1.52827343472e-10	4.2664648766e-10	6.11136033463e-10	8.82935617733e-10	1.23560297915e-06	0.00582946383774	0.991116016255	0.00305327528469
a38	3.36952532185e-09	4.7202252762e-10	1.69340879482e-09	1.14910795325e-09	1.13106263491e-10	2.2796581122e-10	3.60123151154e-10	8.53200352578e-10	1.59932960115e-06	0.00689930000058	0.983345205418	0.00975394211156
a8	1.31649123795e-09	2.09722555207e-10	7.55096698273e-10	4.53669216417e-10	4.9935468597e-11	1.2871197574e-10	1.78658867385e-10	3.26887450859e-10	5.3395685077e-07	0.00233581436486	0.982319701806	0.0153439937039
a31	4.19582984332e-09	5.07287621069e-10	1.78767117609e-09	1.31917545081e-09	1.27059634632e-10	1.80707607247e-10	3.50643382795e-10	9.5377400362e-10	8.65411692543e-07	0.00346623743162	0.987857120602	0.00867580888797
