 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a20	8.4115246697e-05	2.24401061883e-05	6.304917679e-05	0.0003087785302	0.00014952576625	0.0016948789	0.00031866427	0.00117925928	0.17281556255	0.821857775	0.001506008765
a31	8.41086392944e-05	2.24395030899e-05	6.30122022886e-05	0.000307148146053	0.000147642699254	0.000856416325467	0.000193907658233	0.000454354946667	0.0611499832167	0.935317128333	0.001403910421
a46	4.47205734936e-05	1.21879240571e-05	3.42810254548e-05	0.000159716651338	7.80268189217e-05	0.000367504227289	9.18527809777e-05	0.000171163843222	0.0236655210056	0.970770929444	0.00460414643967
a20	3.37632138312e-05	9.2900836857e-06	2.69026518183e-05	0.000123125882779	6.11415093072e-05	0.00023067358243	6.68687236592e-05	8.3353940074e-05	0.0081975628352	0.983035599815	0.00813177791322
a31	1.34264258466e-05	3.61605002775e-06	1.1166376944e-05	5.35981361125e-05	2.67059479423e-05	0.000103759334327	3.16694853731e-05	3.6290129258e-05	0.00384491684507	0.990674389938	0.00520051537774
a29	6.56383435177e-06	1.72184270843e-06	5.29020781919e-06	2.53512242237e-05	1.26914693207e-05	5.3324182959e-05	1.69026402777e-05	1.76124108193e-05	0.00230055544502	0.979298629979	0.0182613844326
a31	4.27632776032e-06	1.09044285316e-06	3.3315895322e-06	1.59378503776e-05	8.0231300949e-06	3.69424568863e-05	1.22047500259e-05	1.22015412731e-05	0.00201689657834	0.97525077666	0.0226382979142
a37	5.54246506317e-06	1.4940892014e-06	3.87374093653e-06	1.80469614289e-05	8.47650751963e-06	3.66247968621e-05	1.23817306086e-05	1.1010294591e-05	0.00190350422611	0.926027725553	0.0719713024081
a31	5.96455369803e-06	1.62864309839e-06	4.05462853984e-06	1.8754220358e-05	8.63300748188e-06	3.72823897874e-05	1.28613671029e-05	1.19383025303e-05	0.0021307345087	0.909304641851	0.0884634928027
a41	3.62303540965e-06	9.70635430725e-07	2.36921097428e-06	1.1664033001e-05	5.28707580263e-06	2.69429550958e-05	9.3930679343e-06	9.9046255101e-06	0.0022012645729	0.88142723395	0.116301326268
a8	3.38315096988e-06	9.10478276908e-07	2.15330869143e-06	1.14954613337e-05	5.05259610088e-06	2.58464050319e-05	8.77092541143e-06	7.50183587003e-06	0.0008047212743	0.796902031317	0.202228142089
a31	1.66867328813e-06	4.62714160317e-07	1.06500387731e-06	6.05967065457e-06	2.60697222829e-06	1.68760456773e-05	6.66039923714e-06	1.047104699e-05	0.0022778046381	0.853248297106	0.144428002563
a20	1.66572172754e-06	4.88049621454e-07	8.28009872603e-07	4.68591176152e-06	1.90869087076e-06	1.47585348924e-05	6.20341951238e-06	1.15930818633e-05	0.00275854178503	0.722062219035	0.275137096054
a0	1.75870475251e-06	5.17502068485e-07	8.14859287534e-07	4.80633805384e-06	1.90516469025e-06	1.20833566308e-05	4.43329823746e-06	5.7090490211e-06	0.000975083997343	0.609654453012	0.389338452018
a29	8.7267199417e-07	2.30975554162e-07	4.56312125845e-07	3.28056115128e-06	1.35652946342e-06	1.22943992103e-05	4.13023504582e-06	4.49466100703e-06	0.000448171662448	0.736475131004	0.263049557339
a31	4.9207017739e-07	1.15307406054e-07	3.02977455282e-07	3.08898115043e-06	1.92704845447e-06	0.00012664605307	5.60323403486e-05	9.3352868469e-05	0.00360085585415	0.845336543668	0.15078063028
a24	3.18180178463e-07	5.84290916847e-08	2.35284308427e-07	3.61715915014e-06	2.44558588482e-06	0.00018825383769	8.01850591162e-05	0.000130504214823	0.00495388828472	0.930701914556	0.0639386155933
a17	5.56050789488e-07	1.24320162228e-07	3.03235136142e-07	3.65559231671e-06	1.95866459494e-06	9.384676523e-05	3.61844500387e-05	5.35888246743e-05	0.00205419589491	0.742838998185	0.254916619531
a8	5.43666823163e-07	1.37351324076e-07	2.69679452047e-07	2.32450447224e-06	1.21876209831e-06	3.45069135767e-05	1.35358793462e-05	1.94672820914e-05	0.00073974848497	0.571147626062	0.428040629844
a31	2.92842971054e-07	6.1792220692e-08	3.06688367349e-07	8.22916525741e-06	6.3727286661e-06	0.000698243980359	0.000224248387782	0.00020921134683	0.00284548621499	0.729276558687	0.266730979948
a18	1.83109922351e-07	3.29566238973e-08	2.9351404845e-07	1.00258863858e-05	7.9882867987e-06	0.000919412548986	0.000294431348361	0.000272465621643	0.00354564929166	0.656466282896	0.338483193316
a38	9.89058247837e-08	1.92423492991e-08	1.3312692215e-07	3.63197158193e-06	2.90130148623e-06	0.000309262335862	9.9632013787e-05	9.30256549143e-05	0.00128780857389	0.497220540965	0.500982884439
a31	1.43961970261e-07	1.90835550997e-08	2.6725705405e-07	1.15448053473e-05	7.89946347208e-06	0.000929649042621	0.000275428659829	0.000213863833305	0.00228871431463	0.685906400322	0.31036597748
a8	1.4975145742e-07	1.75833495332e-08	2.98154896117e-07	1.40595732358e-05	9.45703049069e-06	0.00113532334351	0.00033341620426	0.000253209184868	0.00257479496154	0.637482550107	0.358196628493
</S>	7.674230471e-08	9.2104040166e-09	1.51959115209e-07	7.0534187979e-06	4.76010224534e-06	0.000568270665705	0.000167075713605	0.000127219273084	0.00132349896577	0.441309420053	0.556492394246
