 	non	ho	dove	d	andare	</S>
a20	0.0107976368226	0.0265784141315	0.109961731	0.010279332	0.8323801	0.01000274265
a31	0.010795701262	0.0265590532105	0.108104172739	0.00749009862	0.84225705	0.00479386928333
a37	0.00362639664978	0.00892996121347	0.0364471280523	0.00312672366	0.94522751	0.00264226989444
a31	0.0012366279447	0.00305359137198	0.0125609123952	0.00160640459333	0.979799966667	0.00174250796481
a29	0.000412468332364	0.00101865970375	0.00419233101145	0.000731632674443	0.992196892222	0.00144802908827
a41	0.000139340066675	0.00034464711585	0.00142434321582	0.000355166894814	0.994479547407	0.00325695396276
a31	4.80389146796e-05	0.00011918544278	0.000496595839783	0.000234678288271	0.995758732469	0.00334275981425
a18	2.59314538144e-05	5.6039538423e-05	0.000204204384438	0.000168231579424	0.963052774156	0.0364927880981
a31	1.85634985405e-05	3.4999734102e-05	0.000107078209646	0.000189531653141	0.952092754719	0.047557039066
a39	7.54574444917e-06	1.36362613283e-05	4.0301470382e-05	0.000175802246714	0.859508534906	0.140254189389
a31	3.95613004972e-06	7.0405124761e-06	3.1105245794e-05	0.000358086011238	0.828192678302	0.171407169963
a8	1.47087118324e-06	2.9967694687e-06	2.41937075647e-05	0.000415011749746	0.714534616101	0.285021753488
a31	2.45638586108e-06	9.47478809957e-06	0.000121844384822	0.000713574162582	0.6745245287	0.324628115263
a8	2.73412481369e-06	1.15546979599e-05	0.000154211541461	0.000812815083861	0.649864719567	0.349153949188
</S>	1.39220139685e-06	5.82657586995e-06	7.72729205105e-05	0.000413056136431	0.466656724783	0.532845744594
