 	qualcuno	al	telefono	vuole	sapere	dell	Anna	</S>
a23	0.05634443121	0.12000451767	0.07307248382	0.008691217285	0.00248392475	0.1382473	0.157725595	0.44343055
a31	0.0563305297371	0.119849047369	0.0729038566094	0.0086609407771	0.00254919275	0.343523743333	0.109270848333	0.286911843333
a29	0.0197048890795	0.042780484935	0.0269611445392	0.0033582052078	0.00169146638333	0.388634197111	0.117065442778	0.399804174444
a46	0.0103060888598	0.0260750369783	0.0200187035131	0.0030232500026	0.00135602819444	0.163879391704	0.142232014259	0.633109471481
a11	0.00703089935327	0.0205236343261	0.0177518623377	0.0028508342342	0.00137156659815	0.091307820568	0.144622388086	0.71454098716
a20	0.00723288935109	0.019489283442	0.0154287129459	0.00217853497807	0.00110937959938	0.0615924101893	0.140810246029	0.752158532387
a8	0.0108793479504	0.024887873814	0.0170014876486	0.00211770262602	0.000999142733127	0.0608644833964	0.150840475343	0.732409480796
a31	0.0079956366698	0.0169236315613	0.0108069696062	0.00130631445867	0.00123735161104	0.236430184465	0.173093288448	0.552206636932
a38	0.0029242036296	0.00626423801043	0.00410900169207	0.000513357776223	0.00106322516101	0.276307513822	0.180155036149	0.528663415644
a31	0.00122996168063	0.00268294585348	0.00182541468736	0.000236283314408	0.00150483124434	0.370931876941	0.149611665383	0.471977011881
a24	0.00042064556331	0.000976947557827	0.000758971032453	0.000108528951469	0.00168181359478	0.420202142314	0.185192685128	0.39065825396
a37	0.00040538400677	0.00104139784261	0.000832016724151	0.000102941368156	0.000631498724927	0.164570579771	0.218865918376	0.61355022132
a15	0.00115914643559	0.00280535764754	0.00185639727472	0.000195043662719	0.000305719344976	0.0678149799237	0.180859142792	0.745004167107
a31	0.0011579134252	0.00279401540585	0.00188912329157	0.000229096087573	0.00210743433833	0.298092877641	0.149599930931	0.544129619036
a20	0.0004484454784	0.00112294899862	0.000899251263857	0.000145512473191	0.00264146183478	0.366762642147	0.137972746977	0.490007026345
a31	0.000209970551967	0.000536732360873	0.000485308831286	9.3345638397e-05	0.00302684100026	0.394353583649	0.133754790659	0.467539435448
a37	8.09293431557e-05	0.000224747918291	0.000263374527095	6.5853532799e-05	0.00315160510375	0.40315441355	0.137250021886	0.455809038483
a46	4.82444927186e-05	0.00014709091143	0.000152566280698	2.9904882933e-05	0.00105875066092	0.137360669017	0.166908973962	0.694293746161
a20	8.97648125729e-05	0.000285984932477	0.000230374608566	2.9355796311e-05	0.00037715783464	0.052611692839	0.180617814654	0.76575784872
a24	0.000120168572191	0.000448364834159	0.000380880996189	4.13618497703e-05	0.000191403713213	0.0368163569463	0.199975911551	0.762025582907
a31	7.64085287303e-05	0.000502622301386	0.00108021874206	0.00026049301759	0.00361820358107	0.270369440649	0.192965607184	0.531126987636
a17	3.84334695768e-05	0.000377430150462	0.00116392652635	0.000318658388763	0.00471643845836	0.334608699983	0.171249225728	0.487527169212
a20	2.39839608589e-05	0.000166006140154	0.000421903167783	0.000110732252821	0.00158314626145	0.115488169761	0.184580861909	0.697625213071
a38	6.7968627953e-05	0.000252262070051	0.000277967125928	5.4139533607e-05	0.000567385807817	0.048520286587	0.193220080636	0.757039914357
a31	8.5457220651e-05	0.000516306306684	0.00135228159864	0.000307081880202	0.00323543147927	0.243538542196	0.190008963545	0.560955921452
a17	3.89352885837e-05	0.000437021950561	0.00159828558681	0.000377516206201	0.00409513667852	0.302281787399	0.186859357848	0.504311957151
a31	1.57389936612e-05	0.00021890282852	0.000936049016203	0.000221092121534	0.00308381681161	0.2934953358	0.210271319283	0.49175771905
a37	7.51177472707e-06	0.000144372277753	0.000713463234801	0.000168596330291	0.00274564177564	0.2903608749	0.223440119761	0.48241940635
</S>	3.82671197353e-06	7.25307462465e-05	0.000357215111501	8.44084248155e-05	0.00137400654547	0.1459698819	0.212930104881	0.639208053175
