 	dopo	Giovanni	é	tornato	a	casa	</S>
a31	4.6740388175e-05	0.00010696990265	0.046277534	0.64463061	0.094719459	0.2124705725	0.00174813345
a20	9.95057193917e-05	0.000141708950883	0.0259149613867	0.353833158947	0.0833987208667	0.532385054167	0.00422688381667
a17	0.000110882524797	0.000103841856961	0.00873248352223	0.118234657606	0.0320408164889	0.834860401389	0.00591689373889
a31	6.2522335499e-05	5.9295033987e-05	0.00908397284741	0.154741274879	0.0700383638296	0.762020093796	0.00399446293296
a39	6.58615340663e-05	5.75067646623e-05	0.00924663714914	0.167127029793	0.0820278807432	0.735574081265	0.00590098853099
a31	6.72187674554e-05	5.93708942208e-05	0.0150990032497	0.179059168098	0.0790387530477	0.720131303755	0.00654515683033
a20	5.03394652518e-05	4.39760124069e-05	0.0169944151499	0.182802918176	0.0773319274826	0.713387854585	0.00938856026344
a31	4.45540551506e-05	3.84467741356e-05	0.0183887111166	0.164592064869	0.0791719056275	0.727383674862	0.0103806365211
a13	3.11899464502e-05	3.03418623785e-05	0.0188561417472	0.15857672249	0.0801905925425	0.731490214954	0.0108247642737
a24	3.36182051501e-05	2.72458377928e-05	0.00640473823407	0.0539452357633	0.0356830508475	0.887712004985	0.0161940774246
a46	3.41556733834e-05	2.17272892643e-05	0.00223147904969	0.0190045680711	0.0218696032825	0.940752881662	0.0160855448082
a31	3.36747437945e-05	5.96033104214e-05	0.0415579677116	0.12228152144	0.0344003780942	0.790704217221	0.0109625713694
a20	2.46411795982e-05	6.83145221405e-05	0.0546650739585	0.15675814908	0.0386993640314	0.73539649574	0.0143879145565
a31	1.93364518661e-05	6.79772527135e-05	0.0737821727075	0.129482578293	0.0454395460105	0.735629211913	0.0155791562522
a18	1.2368420322e-05	6.54220203712e-05	0.0801475045258	0.120341937314	0.0475528443368	0.731493090638	0.0203868264841
a20	5.48572960733e-06	2.25929097071e-05	0.0267252706453	0.0403717395547	0.0223502261123	0.882025716879	0.028498976828
a31	9.89498766911e-06	5.49812633524e-05	0.0421661123951	0.0504829457516	0.0338782343708	0.855867672293	0.0175401754093
a11	1.13763181897e-05	6.58061588841e-05	0.047319246686	0.0540635178839	0.0388283294569	0.840013957431	0.0196977612698
a31	1.16251806966e-05	7.21151273947e-05	0.0484146614497	0.038633806928	0.0447146944856	0.84744258581	0.0207105086566
a28	1.14319063755e-05	7.40007080916e-05	0.0487724283637	0.033281375786	0.0447208804952	0.840719951937	0.0324199467855
a41	3.8406516465e-06	2.47067560572e-05	0.0162657056197	0.0115427064387	0.0237698691651	0.900467717312	0.0479254612618
a8	1.3031167425e-06	8.27505497773e-06	0.00542944838373	0.0042908419729	0.0183339763884	0.930128582437	0.0418075647539
a33	4.51853728833e-07	2.79588540124e-06	0.00181342560118	0.00167348521763	0.0159955557961	0.941021107479	0.0394931815846
</S>	2.38795862916e-07	1.42869047562e-06	0.00090956467174	0.00102671375882	0.0161484783981	0.943183073739	0.0387305227923
