 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
a8	0.00575416582245	0.00541193942178	0.000738609793644	0.000954452651511	0.0008769908845	0.00016949975935	0.001057764482	0.000484078543825	0.0013405724809	0.001462963764	0.003618109776	0.0025589644365	0.003426524338	0.0120521133	0.010115099585	0.0165321325	0.270952205	0.276499645	0.302172835	0.0838213395
a37	0.00639491950748	0.00589864380726	0.000804327747881	0.0011074194905	0.00113867152817	0.00023061682645	0.00156440776067	0.000659365914608	0.00185090882697	0.00227778315467	0.00591806775867	0.00424286571217	0.00551649681267	0.0206039691	0.017497820195	0.0282904268333	0.196016415	0.262101045	0.339139928333	0.0987459111667
a31	0.0027724265922	0.00245293865144	0.000333829299782	0.000522124493008	0.00064161256467	0.00013815515617	0.0010301488726	0.000395386823543	0.0011279781168	0.00157765516332	0.00428497134556	0.00311412277606	0.00394147745556	0.0155320564133	0.0133445249627	0.0244642837111	0.303314848333	0.315024915	0.235002748444	0.0709837950556
a29	0.0010198533271	0.00090371218617	0.000126636576082	0.000204100172511	0.00026949101017	6.213560141e-05	0.00042988846991	0.000164163179854	0.00044970830008	0.000610526876207	0.00161425716119	0.00117003613735	0.00146739125985	0.00563623371777	0.00480738921857	0.00883561327037	0.266977908778	0.332963271667	0.291725295148	0.0805623663519
a1	0.000471155102367	0.000420479898723	6.20858203607e-05	0.000109216761504	0.000176392440057	4.477347847e-05	0.00028604540997	0.000104318317951	0.00026380205836	0.000336658372069	0.000835291090397	0.000597931575783	0.000728044876617	0.00261396303926	0.00217154873952	0.00379309692346	0.0961791372593	0.273910300556	0.485249918383	0.131645812117
a39	0.000356819887456	0.000344003782908	4.63618714536e-05	7.99980325013e-05	0.000141794856686	3.39036088233e-05	0.000228319316657	7.80303939837e-05	0.00019319794112	0.000227814894023	0.000545790666799	0.000385971868594	0.000452895165539	0.00156887464642	0.00126092410317	0.00213971177449	0.0420766997531	0.262609390185	0.540883336128	0.146346127372
a3	0.000354319135819	0.000367817244303	4.48980724845e-05	6.94258318338e-05	0.000115887271229	2.54844812744e-05	0.000175357808886	5.92874279946e-05	0.00014736257704	0.000160263734674	0.000375558248933	0.000264168058198	0.000304481438513	0.00103777861547	0.00081323608439	0.00132543816816	0.021352216451	0.252785023395	0.575382955376	0.144839019124
a20	0.000533275685273	0.000567838998101	6.06523228282e-05	7.08124782779e-05	9.7531402743e-05	1.92460647581e-05	0.000137390906295	4.64951493315e-05	0.000120735729013	0.000132657081558	0.000313308896311	0.000226898401399	0.000259840712838	0.00090934703849	0.00071187988813	0.00116571449939	0.016476198017	0.255777364465	0.583703298459	0.138669503041
a8	0.000924949495091	0.00101648626603	9.75871296094e-05	9.10218707593e-05	0.000102071687581	1.87686929194e-05	0.000133713635432	4.72854147772e-05	0.000127510306338	0.000145759540519	0.00034554348877	0.0002592549438	0.000299768054279	0.00104985342616	0.000835073096043	0.00135185463313	0.017209855339	0.259792241488	0.58131731282	0.134834091014
a17	0.000992362721697	0.00111274888868	9.49427948698e-05	7.55625515864e-05	7.59448311937e-05	1.34343553065e-05	9.4180015144e-05	3.42242672591e-05	9.3730295446e-05	0.000115107770173	0.000270970982923	0.000213603397933	0.000244548561426	0.000848194302053	0.000684909065348	0.00114535177771	0.0152310307797	0.257590190496	0.59022917094	0.130839820338
a31	0.000614234622899	0.000681999207393	5.45487665899e-05	4.14301875955e-05	4.33717837312e-05	7.92134026883e-06	5.4849865048e-05	1.90771464197e-05	5.22906523153e-05	6.96570207243e-05	0.000168396678641	0.000135373820311	0.000154832511475	0.000584874790684	0.000483185631783	0.000952623609237	0.0116613780599	0.257786483499	0.627754270313	0.0986792187793
a10	0.000210783307633	0.000232364886298	1.91271130966e-05	1.56456661318e-05	1.97067842437e-05	4.13285885628e-06	2.6884290016e-05	8.7236780399e-06	2.28954083718e-05	3.09909000081e-05	7.74817848803e-05	6.04498457703e-05	7.10536674917e-05	0.000301250596228	0.000254957122594	0.000581017575412	0.0057170864633	0.236170401166	0.674143670104	0.0820313682598
a31	7.3976257831e-05	8.1000869486e-05	6.8938358142e-06	6.13596794393e-06	9.60762738123e-06	2.29097535209e-06	1.49609100053e-05	4.36496824663e-06	1.10049802239e-05	1.59458007694e-05	4.00566022934e-05	3.13147999234e-05	3.53546441639e-05	0.000150011734743	0.000126127602865	0.000342299670804	0.00508898246443	0.297076040389	0.620424170035	0.0764594387533
a39	2.89981462303e-05	3.18176852153e-05	2.97867878673e-06	3.11548458131e-06	6.57748042708e-06	1.7670111507e-06	1.12843550018e-05	3.01767164888e-06	7.08188707463e-06	1.06091336898e-05	2.62921040978e-05	2.06821504745e-05	2.22684950546e-05	9.39772092477e-05	7.8908560955e-05	0.000254456226935	0.00475797206481	0.301206606796	0.612735203345	0.0806963722511
