 	se	vieni	ogni	sabato	ti	compro	il	pane	</S>
a31	1.79326735e-05	1.00950838e-05	2.6301962e-06	2.634803685e-06	7.9321895e-05	0.228670355	0.701087425	0.04496113	0.02516857185
a29	0.00178933578117	0.00113368380127	0.000402621105667	0.000404101847995	0.003014887505	0.149573838333	0.628438298333	0.161530293333	0.0537129751833
a31	0.00236945802878	0.00150255119773	0.000534433457004	0.000536381512499	0.00395938138847	0.102634785444	0.613314606111	0.211448497778	0.0636998977278
a20	0.00235631287798	0.00157150686321	0.000623770140783	0.000623282900667	0.00396955134962	0.0675377278147	0.54830268737	0.278669462593	0.0963456852426
a31	0.00235192368901	0.0015944891018	0.000653548883233	0.000652250180295	0.00397295018979	0.0563194732716	0.526946514457	0.301017574198	0.106491255748
a28	0.00137386609269	0.00093934161466	0.000395596547383	0.000400426486837	0.00252392993651	0.0438572684239	0.513520478152	0.323944344733	0.113044752583
a3	0.00113842123423	0.000777955891553	0.000329408219794	0.000336705732279	0.00226994092217	0.0539414374746	0.267276392717	0.487809101578	0.186120650861
a35	0.00139078101474	0.000972127883851	0.000396969927265	0.000407399087426	0.00311929945072	0.0640175704915	0.188888107572	0.510991300526	0.229816470287
a31	0.00138504920081	0.000980180929184	0.000399789046465	0.000410858862149	0.00317766987124	0.0709285914972	0.386672919191	0.362720266842	0.173324708929
a20	0.00079522179617	0.000608111490961	0.000280214102865	0.00028381125039	0.00187839427808	0.0542146551657	0.42803681473	0.343013922281	0.170888895143
a31	0.0005981098839	0.000483860758987	0.000240294483552	0.000241392392633	0.00144347313736	0.0558748217219	0.44378117991	0.328299455094	0.169037427814
a28	0.000262925393143	0.000225005061662	0.000118850557114	0.000117323145381	0.00066548053712	0.0501885889073	0.444691951637	0.343403632698	0.160326232038
a13	0.000197435964381	0.000181370887221	0.000100924755705	9.76635354603e-05	0.00058083925904	0.0255188146358	0.172709754879	0.543701110899	0.256912044013
a41	0.000276492908127	0.000268334652407	0.000146570048568	0.000133607650153	0.00094266591968	0.0232363848786	0.0965595196263	0.560402726966	0.318033634671
a28	0.000359534602709	0.000368133934136	0.000206368896189	0.000178906260051	0.00128489057323	0.0235121866262	0.0778199918754	0.504069378989	0.392200598224
a31	0.00037079431757	0.000327757018045	0.000171564212063	0.000153285840017	0.00153458445774	0.207802860542	0.120709843958	0.370891089663	0.298038256075
a20	0.00027227192269	0.000201859368348	9.36373538877e-05	9.03859445723e-05	0.00122341754591	0.263000261347	0.118202623986	0.397532203221	0.219383392025
a31	9.82125210633e-05	7.34349384493e-05	3.44617816292e-05	3.34334220908e-05	0.000462353705303	0.191391531616	0.135622990662	0.478575324407	0.193708292008
a24	3.97615074878e-05	3.00688531831e-05	1.43030890097e-05	1.40928261969e-05	0.000206720940101	0.167414195372	0.141503826887	0.497038841469	0.193738168669
a46	1.38266459959e-05	1.07165512844e-05	5.2755161299e-06	5.12208517897e-06	7.2044429567e-05	0.0564072707973	0.058509334629	0.596785713823	0.28819067289
</S>	7.03460754795e-06	5.5159054272e-06	2.76990075495e-06	2.67116800948e-06	3.66922265835e-05	0.0283779916587	0.0352681458145	0.629815756912	0.306483421445
