 	il	vino	buono	deve	essere	invecchiato	</S>
a24	1.679631705e-06	7.44678775e-06	8.20455906e-05	0.00010477662675	0.006324028275	0.99238575	0.00109427765
a46	4.75632804717e-05	9.640263875e-05	0.000112811223933	0.00013092612675	0.00320673134167	0.993602333333	0.00280321851667
a31	6.28050632139e-05	0.000125886603433	0.000122833300944	0.00013949361645	0.00215895123122	0.992996594444	0.00439345570556
a17	3.86222517946e-05	7.41246683277e-05	7.09232766147e-05	8.647703835e-05	0.00121097346107	0.990436384815	0.00808250010185
a37	0.000262950764932	0.000496757776109	0.000380401585538	0.000630539104783	0.00697273482036	0.974844914938	0.0164117137006
a31	0.000328416096977	0.000628058450036	0.000467931043513	0.000797991920261	0.00994526377345	0.970689104979	0.0171432372335
a39	0.00185909279433	0.00284830560801	0.00168679749617	0.00299113069209	0.0387076667578	0.941230634993	0.0106763734112
a31	0.00238364895478	0.00361252826934	0.00209892369672	0.00374080045403	0.0513681659193	0.930324598331	0.0064713794704
a37	0.00281139934159	0.00588610382311	0.00260200276357	0.00836317604134	0.0730667589731	0.889492619444	0.0177779594901
a31	0.0029893065072	0.00677022517437	0.00280921195786	0.0101159930004	0.0919800923244	0.863340426481	0.0219947443967
a46	0.00128534738573	0.00308131895812	0.00122823196929	0.00571069765347	0.0535838811081	0.79016967216	0.144940862032
a31	0.00071018047191	0.00188049146604	0.000704332829763	0.00443883315116	0.0403798223694	0.765333234053	0.186553137777
a46	0.000331152670637	0.000930204945347	0.000334165243254	0.00227992488372	0.0305258922898	0.684101611351	0.281497106359
</S>	0.000230964675319	0.000617623437673	0.000222122231627	0.00166067279186	0.0170444218949	0.513768055675	0.466456203179
