 	mi	si	gonfiò	il	dito	</S>
a31	1.88630055e-05	0.00397312935	0.00076961387	0.31050989	0.63986797	0.0448605065
a11	7.32322791667e-05	0.00223015665	0.000465058196667	0.173211041767	0.795097203333	0.0289232965
a31	8.54030634089e-05	0.00118989438333	0.000237798595556	0.101767082356	0.874647567778	0.0220722518333
a15	0.00022633174149	0.00107504612778	0.000162883208519	0.077154770852	0.886510742593	0.0348701952778
a31	0.0002733046048	0.00103604711726	0.000140329999506	0.068340833684	0.891461634198	0.0387478019593
a0	0.000135939285903	0.00052981388042	0.000104797116502	0.065194875078	0.889865511399	0.0441690191864
a46	9.73727236343e-05	0.00039249734814	5.0458353834e-05	0.0221963983093	0.912626370466	0.0646369103955
a31	3.97692420548e-05	0.000208282470713	0.000126928739611	0.0548576755364	0.902744903489	0.0420224414318
a18	2.86898831949e-05	0.000146290843571	0.000152182683204	0.0656810298955	0.867431464496	0.0665603011106
a31	2.50640727716e-05	0.00016785418119	0.000197937041068	0.0657215780152	0.859098838165	0.0747887039035
a24	9.73323253053e-06	0.000167497105397	0.000215418847356	0.0669155128717	0.894444079388	0.0382477348345
a28	7.19639441018e-06	9.58595461323e-05	7.87667995853e-05	0.0237367090806	0.913552979796	0.0625284782782
a13	6.37296820339e-06	5.14618427108e-05	3.02022772284e-05	0.0083140023502	0.902217679932	0.0893803160927
a20	5.5162814678e-06	4.62694855703e-05	1.72576333095e-05	0.00336257372673	0.885710193311	0.110858225364
a17	5.21627608927e-06	5.11294065234e-05	1.55464051032e-05	0.00177355121891	0.855079431104	0.143075135121
a39	4.87562812976e-06	6.43728151745e-05	2.00091820344e-05	0.00149525837297	0.838481927035	0.159933551707
a20	4.46385380992e-06	7.05064213915e-05	2.35024300115e-05	0.00157456232432	0.831257125678	0.167069813902
a31	2.88381295366e-05	0.000897471331797	0.000188576936004	0.0115341617748	0.860621775226	0.126729162967
a41	3.61817129122e-05	0.00115896857393	0.000240297020668	0.0149391310583	0.882565668409	0.101059762656
a8	1.22606490741e-05	0.000392785244077	8.4701755656e-05	0.00574211643277	0.86085797947	0.132910154219
a37	4.15988815803e-06	0.000134401997792	3.0953962852e-05	0.00243688319092	0.85552432649	0.141869258073
a8	1.45091873601e-06	4.82430640973e-05	1.3038613384e-05	0.00136468698364	0.856870095497	0.141702436024
</S>	7.62638248005e-07	2.60379887987e-05	7.958989042e-06	0.00098679572182	0.852271297749	0.146707083012
