 	si	è	rotta	la	coppa	</S>
a31	0.000133194277	0.000445029785	0.259721265	0.55484695	0.08326895	0.101584553
a20	0.000587484435667	0.000790706461667	0.105669153867	0.431906068333	0.07504396	0.386002576333
a19	0.000690165601889	0.000714815696222	0.0362116230823	0.147959486344	0.0631866733333	0.751237212111
a18	0.00472086712396	0.00290743614107	0.0162551062874	0.0568144176813	0.0519355714444	0.867366590704
a27	0.0357779033747	0.0233094033804	0.0554704877625	0.0568037562271	0.0349494834815	0.793688943568
a31	0.0423882166916	0.0297809134601	0.231669799254	0.198892258742	0.0237506186605	0.473518153856
a39	0.0160858087972	0.01321066882	0.248572694418	0.237105411581	0.0398716910535	0.445153710619
a31	0.0069081670124	0.00691039714	0.295581712806	0.20529349586	0.0482689173512	0.437037322206
a46	0.00264674633547	0.00387172767333	0.307261563135	0.177362490287	0.0604427694504	0.448414702735
a31	0.00126679086316	0.00312223098444	0.294259869912	0.150630588429	0.0763618471501	0.474358678912
a20	0.00078271137442	0.00285115721705	0.289766908644	0.13805455021	0.0781980663834	0.490346627637
</S>	0.00039208556726	0.00142664244188	0.144913067332	0.072678756205	0.0899750481917	0.690614413818
