 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
a31	2.27436e-05	3.5613951e-05	2.0908582e-05	0.00221370795	0.000549662135	0.762444565	0.22057279	0.014139999
a21	0.00098171353	0.000903518712	0.000395121663333	0.00191006695	0.00103689096833	0.542496755	0.43446521	0.017810714
a37	0.00181819711	0.00168996183733	0.000677891464444	0.00191528545	0.00129210023944	0.337560181667	0.629470003333	0.02557639
a31	0.00112984883693	0.00107005082001	0.000389524495508	0.00110114010733	0.00071114151148	0.186258644556	0.775855467778	0.0334841856667
a17	0.00118526094591	0.00104996804757	0.000356253545863	0.000771386259777	0.000358913218827	0.095155948852	0.853599965926	0.0475223142222
a20	0.00191020508197	0.00168227861586	0.000520728108621	0.000954285519926	0.000360171352942	0.063491328284	0.857655981975	0.0734249980741
a41	0.00281996926066	0.00230706887195	0.000578583146207	0.00105063500664	0.000378402740981	0.056988691428	0.848616693992	0.0872599260247
a31	0.00243201946489	0.00189458359632	0.000427627823402	0.000931891062213	0.00028009734366	0.051107751476	0.872294681331	0.0706313553416
a46	0.0015228746663	0.00120501020444	0.000268285639134	0.000724397847404	0.00014060149322	0.0327551168253	0.866425193777	0.0969585184472
a31	0.0012078565571	0.000962917486147	0.000211574112178	0.000725376499135	8.23331250733e-05	0.0328321759418	0.861030281259	0.102947451482
a13	0.000945271587367	0.000760299946716	0.000166315286526	0.000685560816378	5.48822150244e-05	0.0320225959806	0.840786177086	0.124578869161
a41	0.00181714286246	0.00146855901557	0.000289634302175	0.000817023572126	7.00549613415e-05	0.0150456836602	0.787575559029	0.19291632972
a31	0.00157563450315	0.00128474638852	0.000240337419392	0.00110948375738	7.38566787805e-05	0.0319474172201	0.819813229676	0.143955312907
a33	0.00067911176005	0.00056009711284	0.000113296937131	0.000926350225793	5.05663762602e-05	0.0349462442067	0.802920319892	0.159804083969
a31	0.00037842940735	0.000319419137613	7.13460175437e-05	0.00152050648193	5.59233054201e-05	0.103758506536	0.732288756631	0.16160718299
a28	0.000272783259783	0.000239289339204	5.50980990146e-05	0.00172556057064	5.24040484734e-05	0.126488999312	0.676294468877	0.194871432663
a20	0.000406607253261	0.000367581119735	7.83249313382e-05	0.000863312433547	3.78353478245e-05	0.0433016508373	0.641497072959	0.313447604221
a8	0.00049767669442	0.000467420236578	0.000100160822113	0.000735470911182	6.12406409415e-05	0.0166734457124	0.67757297432	0.303891558074
a31	0.00038325103814	0.000397905542193	8.87922620377e-05	0.00265249320373	7.79214069805e-05	0.0702513467375	0.72845637144	0.197691871691
a39	0.000232988052713	0.000273644800731	5.99314203459e-05	0.00313587325124	5.32562836602e-05	0.0868874074458	0.658558763813	0.250798119564
a41	0.000386053187571	0.000421193550244	7.78233984486e-05	0.00154247370041	3.38857642201e-05	0.0299307856819	0.565335247938	0.402272546521
a13	0.000847173675857	0.000891543560081	0.000150075449483	0.0016161446668	5.621963774e-05	0.012513057894	0.595020325979	0.388905502174
a31	0.000831946125286	0.00093523973336	0.000157614109828	0.0044363225556	6.74082572467e-05	0.0336046806313	0.70119631866	0.258770490725
a35	0.000364302131762	0.000481964029787	8.4245391276e-05	0.00475405057853	4.03002127489e-05	0.0389487952438	0.62340510622	0.331921240242
a31	0.000186103093921	0.000310550925262	5.5961735092e-05	0.00515235458618	4.12705512496e-05	0.0660984467813	0.578120025407	0.350035325081
a21	0.00010766438564	0.000231323119421	4.14864340307e-05	0.00523817504873	4.03609911499e-05	0.0751099714738	0.550697605136	0.36853345336
a31	8.79774895467e-05	0.000225166747474	3.87833670102e-05	0.00473466970291	4.79511757833e-05	0.0798036397046	0.540388408379	0.374673400453
a10	7.94034478489e-05	0.000220508046825	3.70157496034e-05	0.00455867854264	4.99281866611e-05	0.0813561552465	0.51877025946	0.394928059484
</S>	4.30112509244e-05	0.000115280909912	1.97878757017e-05	0.00232834198382	2.57274384306e-05	0.0407260806407	0.37273191473	0.584009894742
