 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
a8	0.0034509300854	0.0019978396291	0.03134691803	0.02998179035	0.00888571852	0.001389436	0.1604817075	0.686509175	0.0759565665
a31	0.00345019179566	0.00199695947939	0.031084277535	0.0295832067665	0.00882501188158	0.000953410453333	0.235738610833	0.646321975	0.0420464389667
a20	0.00140687998908	0.000757461916156	0.0116199382366	0.011040317972	0.00356752623544	0.000506096277778	0.257148446278	0.675265041667	0.0386883504556
a29	0.000737907818693	0.000347363580719	0.00521727943553	0.004938895354	0.00186774467515	0.000375219079259	0.089757569926	0.841323960556	0.0554341034852
a37	0.000443882371898	0.000179891648906	0.00302710753518	0.002831190548	0.00123781492172	0.00033405921642	0.0347931233753	0.895316000185	0.0618369711617
a8	0.000827708457299	0.000314252096302	0.00500018907839	0.00459736264933	0.00201526484057	0.000383340125473	0.0167100796918	0.900343433395	0.0698083503872
a20	0.0009762395391	0.000376474722101	0.00565249942613	0.00508807521644	0.00210573361352	0.000317241908491	0.0100592073973	0.893951311132	0.0814731967957
a31	0.00053206503412	0.000204033295567	0.00308384879671	0.00270569254205	0.00109765201364	0.000190161159497	0.0116842319658	0.914539103711	0.0659632522652
a29	0.000200184290793	7.40773047223e-05	0.00113547126357	0.000982306590583	0.00039902573168	9.9803118499e-05	0.0107722815219	0.907667011237	0.0786699107551
a37	0.000136039161931	4.49320985741e-05	0.000715052697857	0.000580571570194	0.000229553271893	5.47322964997e-05	0.0043973800073	0.866876037079	0.126965756918
a29	0.00020819171731	6.85303851914e-05	0.00104983616595	0.000784703856731	0.000278069583964	5.24959804999e-05	0.00251966913577	0.84134390236	0.153694605639
a31	0.00019421250477	6.44179939638e-05	0.00100635343865	0.000745404435577	0.000273121467988	0.0001708930235	0.00567405387859	0.86289483412	0.128976735213
a20	8.38914572567e-05	2.66498210546e-05	0.00046120564955	0.000351659008526	0.000146590565996	0.000192365574167	0.00636559784953	0.88138807804	0.110983985071
a31	3.86754358189e-05	1.18447765849e-05	0.000205298191717	0.000154693486175	6.18374436653e-05	0.000141571341056	0.0125603698398	0.89250859268	0.0943170680237
a37	1.52422603396e-05	4.56154179497e-06	7.88616627723e-05	5.93345153917e-05	2.40884633218e-05	0.000122158958885	0.0145107066333	0.878958884227	0.106226112341
a46	8.65141344653e-06	2.51780473166e-06	4.09652695908e-05	2.99981782972e-05	1.10723700739e-05	4.2744437195e-05	0.00509116945777	0.827647071409	0.167125794114
a31	4.53920351551e-06	1.29221762989e-06	2.12235240303e-05	1.53822258657e-05	5.71190482463e-06	0.000128435074765	0.0193711737126	0.85847838047	0.121973863371
a0	2.10570610517e-06	5.8223955263e-07	9.5707841101e-06	7.0015622219e-06	2.94550422488e-06	0.000156446572522	0.0240753632909	0.84962199349	0.126123996457
a31	1.25091326839e-06	3.36651925543e-07	5.27396700337e-06	3.84383424063e-06	1.77842102496e-06	0.000267187271774	0.0389076844836	0.83405819783	0.126754436152
a1	6.39383639463e-07	1.55043844848e-07	2.71211470112e-06	2.02252668021e-06	1.17503892832e-06	0.000303967164491	0.0438884422679	0.84645113261	0.109349722717
a13	4.66721679821e-07	1.15554069949e-07	1.85229373371e-06	1.29802226007e-06	5.76329576107e-07	0.000102004491597	0.0148926323226	0.82074611087	0.164254900906
a39	6.58054243274e-07	1.53187363316e-07	2.84650374457e-06	1.86122642002e-06	6.01244922036e-07	3.54315730657e-05	0.00539211910087	0.823117336957	0.171448976969
a18	1.28160491442e-06	3.00907837772e-07	6.20884291486e-06	4.04041340667e-06	1.17532149068e-06	1.48289287886e-05	0.00245443840029	0.841644362319	0.155873375656
a8	1.38766404814e-06	3.34076402591e-07	7.26082430495e-06	4.83000053556e-06	1.44100276356e-06	9.2375862962e-06	0.00153638203343	0.854696204106	0.143742948552
a28	1.07013559271e-06	2.61026764197e-07	6.21985543498e-06	4.24372424519e-06	1.35272602119e-06	8.67501903207e-06	0.00137227837781	0.864510801369	0.134095122851
a31	2.11157099757e-06	3.49314408066e-07	1.1686677145e-05	8.23548561506e-06	3.64025290706e-06	0.000139025958011	0.00914289875927	0.89453513379	0.096156961617
a8	2.14555533919e-06	3.02213372355e-07	1.14147712083e-05	8.13370921502e-06	3.93531979035e-06	0.00017961819007	0.0113066207431	0.856084644597	0.132403234539
a37	7.5635678173e-07	1.10227989785e-07	3.9819004961e-06	2.83173577167e-06	1.36012013478e-06	6.13026590233e-05	0.00420463880437	0.809022348199	0.186702704846
a31	6.99142689243e-07	8.71689859283e-08	3.1134808987e-06	2.16397011389e-06	1.17613332826e-06	0.000147146374608	0.00891731700146	0.864610762733	0.126317544949
a21	6.66752815414e-07	7.68218265094e-08	2.74395745823e-06	1.88970451463e-06	1.09526050742e-06	0.000175091870836	0.0102372526205	0.818676334244	0.17090484165
a31	3.70983230805e-07	4.13877810365e-08	1.35336394474e-06	9.21917714877e-07	5.66054800473e-07	0.000103630252912	0.00793210116017	0.806485611415	0.18547542055
a20	2.67870301668e-07	2.85258875588e-08	8.7540710358e-07	5.88996342726e-07	3.84707853558e-07	7.96038060773e-05	0.00713762255339	0.769750437138	0.22303021685
</S>	1.34796627934e-07	1.44750830994e-08	4.4013208479e-07	2.96215978013e-07	1.93280606879e-07	3.99736856987e-05	0.0036687670267	0.658821418569	0.337468778425
