 	dove	aveva	per	stare	non	aveva	</S>
a24	4.28149653e-06	2.384467384e-05	7.445250985e-06	0.000115109660165	0.05883806365	0.765516845	0.175494375
a20	7.36190441967e-05	0.000196963467173	5.45187293183e-05	0.000248362830165	0.02397522465	0.728190251667	0.247261025
a13	0.000193143068066	0.000450576939058	0.000110960759773	0.000476366876722	0.0149913883833	0.533039137222	0.450738411667
a37	0.000625043079355	0.000981205263019	0.000195431609924	0.000786929958907	0.0109244757944	0.380953282407	0.605533657222
a24	0.00215019062645	0.00187764948767	0.000280818369975	0.0010490675863	0.00742292173147	0.226235409469	0.760983985741
a31	0.00221993801015	0.00167443044256	0.000211426757992	0.000827558828767	0.00710110454382	0.281320581823	0.706645005247
a20	0.00098900963805	0.000865272710853	0.000106485972664	0.000468019112922	0.00632371588127	0.304302917274	0.686944621749
a0	0.00162956374602	0.00114328758695	0.000112494376221	0.000448425657641	0.00302432256042	0.155428480425	0.838213470583
a20	0.00407364884867	0.00243950582898	0.000226041692074	0.000879362002547	0.00305407692014	0.112480442808	0.876846976861
a31	0.00400850876956	0.00300299680966	0.000287223140691	0.00132033710085	0.0104723304734	0.233270525603	0.74763810562
a8	0.00154053647419	0.00181857941989	0.000180258107797	0.000974791342617	0.0116248403978	0.259396918534	0.724464081873
a23	0.00054361887573	0.000631303704963	6.15221652657e-05	0.000333492871872	0.00397125696593	0.123291522845	0.871167293958
a38	0.000380091595243	0.000371144683321	2.90255188552e-05	0.000166308742624	0.00178580704864	0.0918848922817	0.905382747986
a33	0.000539964898414	0.000448712561107	2.69182849517e-05	0.000166578497541	0.00144442364955	0.0938172620939	0.903556165995
a31	0.000561219356138	0.000819799187036	4.06857183172e-05	0.00028840518918	0.00639424671652	0.217977254031	0.773918408665
a24	0.000392940648713	0.000805757225679	3.79260527724e-05	0.00027816912406	0.00766241829551	0.247078843344	0.743743939555
a18	0.000231381357904	0.000350674749893	1.63218243575e-05	0.000113665105687	0.00279758134184	0.147152963115	0.849337396518
a31	0.000125958243301	0.000197983774631	8.2680381525e-06	6.2758375229e-05	0.00306952720061	0.239165611038	0.757369878839
a33	5.1911596927e-05	0.00011136750362	4.3477238375e-06	3.6961788443e-05	0.0030021983422	0.238616989679	0.75817620628
</S>	2.61105137035e-05	5.5917349925e-05	2.18698369875e-06	1.85635992715e-05	0.0015066757341	0.141041223839	0.85734930314
