 	ora	che	loro	non	vengono	più	</S>
a39	0.0004870500848	0.00015939091549	0.001151877846	0.0021827578955	0.0094253265	0.47099545	0.51559815
a20	0.000675083994933	0.000224222998497	0.00159320931533	0.0030732662985	0.0107295283333	0.492247943333	0.491456733333
a13	0.000639264564978	0.000225872909499	0.00158343983844	0.00281301196617	0.0105193019444	0.460820841111	0.523398244444
a17	0.000740596371659	0.000331520433166	0.00222979644615	0.00265124258872	0.00821047618147	0.42055738037	0.565278968148
a39	0.00121892974055	0.000787382691055	0.00428800434872	0.00253109886291	0.00562601286049	0.362133053457	0.623415496049
a8	0.00144577514685	0.00114624956368	0.00585519411624	0.0021586778543	0.00351388312016	0.301710901152	0.684169302016
a31	0.00097044588895	0.00078715519456	0.00420787879208	0.0019787692181	0.00361247994005	0.321652570384	0.666790717339
a15	0.00045105973365	0.000298815318187	0.00171967949069	0.00144075918503	0.00304566780002	0.332168980128	0.660875089113
a38	0.00026336462855	0.000244914149396	0.00116027020356	0.00061405108401	0.00128110838667	0.290332846709	0.706103466371
a31	0.00020466945485	0.000221394528465	0.000967302991187	0.000433897331337	0.00151400259556	0.370687992236	0.62597072879
a13	8.70598292833e-05	8.19932188217e-05	0.000378260681729	0.000266587340446	0.00141385754519	0.397101764079	0.600670479597
a20	6.28503020944e-05	6.17729069406e-05	0.000274618495243	0.000142165736815	0.00058619387173	0.29715978136	0.701712643199
a7	0.000216662627365	0.00020106350898	0.000928784638414	0.000327050575605	0.00051784053391	0.25862855712	0.739180067733
a11	0.000771983895788	0.000692591136327	0.00317856207947	0.000955879635202	0.000851070044637	0.233840982373	0.759708942578
a24	0.000968260865263	0.000977833728776	0.00387720942649	0.00104093304507	0.000876419461546	0.174390214124	0.817869147526
a15	0.000630661228421	0.000784511746259	0.0027245269755	0.000623870668357	0.000723468500515	0.177112478041	0.817400495842
a24	0.00073356721614	0.00107901500209	0.00314828142517	0.000599902899452	0.000794847050172	0.183617846014	0.810026561947
a31	0.000845708538713	0.00105544422736	0.00306179460839	0.00130212475648	0.00162064906672	0.178790602005	0.813323703982
a0	0.000491917306238	0.00042092030312	0.00158022308946	0.00131328286883	0.00165268072424	0.240177860668	0.754363101327
a18	0.000203243638746	0.000199536611707	0.000737961016487	0.000495408942943	0.000718725953413	0.281800693556	0.715844400442
a31	0.000146237489582	0.000135465223902	0.000555820525496	0.000396338117648	0.000841361227804	0.293354324519	0.704570450147
a38	9.27017323273e-05	6.1162760134e-05	0.000305097243832	0.000313553624216	0.000765737024268	0.293726968173	0.704734800049
a31	3.59250289091e-05	2.32671177447e-05	0.000115677209944	0.000121880115405	0.000436293256423	0.306774916058	0.69249203335
a20	1.64712668497e-05	9.6421159149e-06	4.9977992928e-05	5.7202161185e-05	0.000316769930474	0.306729972019	0.69281994445
a31	5.9938275299e-06	3.58220740497e-06	1.7941415156e-05	2.0591341445e-05	0.000186687735158	0.33880093734	0.660964271483
a35	2.43811610463e-06	1.43579959966e-06	7.00111292533e-06	8.30446821833e-06	0.000140063002053	0.33706202578	0.662778723828
a31	9.09680829543e-07	5.6175117122e-07	2.56203160178e-06	3.24706834278e-06	0.000155437877684	0.42672467526	0.573112604609
a18	3.90567700848e-07	2.47505091407e-07	1.04653518726e-06	1.55074165476e-06	0.000159544210061	0.437437321753	0.562399921536
a31	2.56060157949e-07	1.68596381469e-07	6.17130379087e-07	1.57685779209e-06	0.000223113320854	0.477733250584	0.522041033845
a46	2.08939518316e-07	1.35239079156e-07	4.65729954696e-07	1.58296591413e-06	0.000243820313518	0.477325420195	0.522428391282
a39	7.64453704387e-08	6.65001883853e-08	1.75501136565e-07	5.3633667581e-07	8.7438878406e-05	0.328257896732	0.671653817094
a31	2.26050302146e-07	1.71518072795e-07	4.67753518855e-07	1.6838481796e-06	0.000187255903469	0.480404612244	0.519405589031
</S>	4.05165221073e-07	2.82703051397e-07	8.21967509428e-07	3.0884705898e-06	0.000322241466734	0.622297226122	0.377375969516
