 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
a31	2.681074855e-07	4.7397155e-06	1.288113173e-06	1.25222354e-05	3.336013115e-06	2.501877585e-05	3.53427975e-06	0.0074683921125	0.433405734	0.55718656	0.00188864015
a14	5.50347409052e-05	0.000187888422833	3.42451867243e-05	6.72783694667e-05	1.98720370383e-05	6.765830395e-05	4.59876145833e-05	0.00293586334583	0.149565795133	0.8012678	0.0457526137167
a11	0.000113691360302	0.000385510870944	6.71446622414e-05	0.000120383033156	3.59224986794e-05	0.00010282191965	8.72604015278e-05	0.00172695301528	0.0539808250443	0.822939033333	0.120440491239
a31	7.84717579034e-05	0.000268012916828	4.51601342805e-05	8.39103065853e-05	2.50910370265e-05	7.529745855e-05	5.83029067526e-05	0.000908174929503	0.0203838875481	0.874578161111	0.103495561413
a46	0.000344425267104	0.000643999922123	0.000100081468294	0.000112002061062	3.64453114755e-05	8.20153831833e-05	6.57111451609e-05	0.000954976134244	0.0077624719827	0.741276697037	0.248621201471
a33	0.000751957189035	0.00119486524071	0.000176783576098	0.000170091960354	5.88393521585e-05	0.000116493589728	0.00012725878172	0.00150178464475	0.0042379406609	0.526092812346	0.465571157157
a23	0.00105260902968	0.00138452031357	0.000182042142033	0.000166515526785	6.11807923862e-05	0.000126441768576	0.00018785920724	0.00204402958158	0.00430866165363	0.528022490782	0.462463642386
a31	0.000833946621974	0.00102227922626	0.000125462550464	0.000118334893595	4.40779751287e-05	0.000102532518525	0.000148997642912	0.00169368721456	0.00371769171788	0.697970446927	0.294222538129
a21	0.000557447399405	0.00075207496382	0.000100667216608	9.80659091983e-05	3.50932307096e-05	7.98745518417e-05	7.5119951469e-05	0.000945182758887	0.00200779467263	0.649768165642	0.34558046671
a24	0.000472638529802	0.000694536071273	9.7274724536e-05	0.000112815163066	3.76330532365e-05	8.42389306139e-05	5.0785419323e-05	0.000708585962962	0.00119330817421	0.455022721881	0.54152542557
a46	0.00132306909327	0.00134624760709	0.000150860587179	0.000175411967689	5.82568994122e-05	0.000135649263538	8.49515352743e-05	0.00188555849765	0.00162190267474	0.45171465396	0.54150342519
a20	0.00209445719776	0.0022239073357	0.000229617402393	0.000256970335896	8.57969898041e-05	0.000207456587846	0.000153151401758	0.00406155229922	0.00351827305825	0.511220887987	0.47594792173
a31	0.00119345353153	0.00143583326623	0.000143218453631	0.000186881409965	6.1769042268e-05	0.000184557719282	0.000108370330153	0.00315450503441	0.00395308851942	0.706999365996	0.282578963577
a7	0.000494404276118	0.000692808959743	7.6771187377e-05	0.000127730584655	4.1878269756e-05	0.000138692716427	4.20616972843e-05	0.00126714897947	0.00240758835314	0.640380335332	0.354330564192
a10	0.000440388258706	0.000892581436581	0.000110363272459	0.000188171631552	5.8574263252e-05	0.000162204438809	3.95475610948e-05	0.00143119869316	0.00194961513105	0.441878871777	0.552848488064
a31	0.000325853612665	0.00074835253266	9.4623669653e-05	0.000186917360517	5.84316454173e-05	0.00018668641627	3.30753726116e-05	0.00127665970272	0.00247518737702	0.620389367259	0.374224882021
a0	0.000179576357318	0.000368012731353	4.95517163843e-05	0.000117074925506	3.86246101391e-05	0.00013762317209	1.32902167839e-05	0.000491730762573	0.00181598808567	0.567092043753	0.429696480007
a31	0.000130802038253	0.000241017421118	3.47647846281e-05	0.000102495513835	3.50629260464e-05	0.000127272090697	6.65118059463e-06	0.000228778578524	0.00179547608856	0.552729595918	0.444568059336
a37	7.55183985643e-05	0.000138748071039	2.23170537094e-05	8.7288656945e-05	3.03611253488e-05	0.000115486702899	3.05582253154e-06	9.77786038413e-05	0.00174621452952	0.532725837306	0.464957385779
a20	0.000121735046188	0.000224516157013	3.26619585698e-05	7.44850699817e-05	2.56996087829e-05	7.37281382997e-05	4.30086884385e-06	0.00013200211128	0.000761723033173	0.262546494435	0.736002661926
a37	0.000267296202063	0.000517345032338	6.35517095233e-05	0.000126392358661	4.0989300261e-05	0.000108080917433	1.01321456146e-05	0.00043964815376	0.000873426301058	0.271080971478	0.726472187309
a13	0.000580301834021	0.00103966331078	0.000114995859841	0.000228824212887	7.24953084203e-05	0.000198320369144	2.01717918715e-05	0.00114615223459	0.00150146166702	0.354464910493	0.640632729103
a39	0.000918457578007	0.00144465047026	0.000152017686614	0.000309107770962	0.00010124006614	0.000291127723048	2.81165219572e-05	0.00182746531153	0.00202966295567	0.402793136831	0.590105029701
a17	0.00103490445934	0.00148105679009	0.000155012632205	0.000339010883654	0.00011546589538	0.000357867621016	2.94749329857e-05	0.00201781607051	0.00241440591856	0.467342078944	0.524712913234
a28	0.00100878538645	0.00139313483003	0.000150810624068	0.000377438954551	0.000132870061793	0.000450513533672	2.82954199952e-05	0.00203490375684	0.00278427563952	0.535614492981	0.456024487745
a31	0.000693966368817	0.00123035247668	0.000165957221356	0.00064914918485	0.000215418857264	0.000880230411224	2.40914923317e-05	0.00247127315228	0.00464222477984	0.53831929766	0.450708039248
a0	0.000266271930606	0.000751847737227	0.000125023703119	0.000618137078283	0.000199811366421	0.000865657830408	1.37192237272e-05	0.00191225842176	0.00428502931328	0.393344875887	0.597617369749
a13	0.000205054164535	0.000499940490742	8.10649317063e-05	0.000360764702761	0.00012579108614	0.000479790703469	6.5193569924e-06	0.00079267613492	0.00178118630443	0.262586708629	0.733080519916
a31	0.000179776859178	0.000530862230247	0.000109971028569	0.000798917794254	0.00024810672538	0.000879340467823	4.47020529747e-06	0.000492683868307	0.00212184791481	0.37456847621	0.620065556639
a37	6.6632260726e-05	0.000335102937749	8.9984621523e-05	0.000846515264751	0.00025309540646	0.000897079417608	2.05992529916e-06	0.000251848256102	0.0019568802496	0.344043138737	0.651257672213
a8	3.1275671242e-05	0.00014922930025	4.21232551743e-05	0.00036050895825	0.00012017654882	0.000411101610869	8.93840626387e-07	9.26798007007e-05	0.0007275618512	0.178364109579	0.819700344071
</S>	2.4157727121e-05	0.000107306890125	3.26255415871e-05	0.000252162434125	9.441924741e-05	0.000313419220434	6.80487053194e-07	5.48977233503e-05	0.0004424234106	0.15085367979	0.847824222036
