 	non	ha	mangiato	mai	un	rustico	</S>
a31	1.97021375e-05	3.90417635e-05	8.550218e-05	0.00344586183	0.21030276	0.72074502	0.0653620675
a24	1.13382028667e-05	1.94464085e-05	4.1962301e-05	0.00136145783333	0.131290481	0.834744966667	0.0325303548333
a31	4.03658921223e-06	6.77261959333e-06	1.486980896e-05	0.00046942513911	0.0656880446667	0.915547125556	0.0182697307444
a0	9.66791879607e-05	0.000105424426291	0.000161813473947	0.000618088037703	0.0380755245556	0.932469545185	0.0284728963815
a31	0.000127540764233	0.000138285185627	0.000210733401076	0.000666460791901	0.0301712638519	0.937474495062	0.0312111708938
a17	0.000189742526323	0.000206233855406	0.000279381003452	0.000613216109967	0.0255916035506	0.921686931687	0.0514328180646
a13	0.000220741329441	0.000240960817469	0.000320897044484	0.000636535419989	0.0103501749502	0.902488410562	0.0857422526882
a31	8.4224290447e-05	9.28089171897e-05	0.000127231832361	0.00029763852333	0.0374302824834	0.901602670187	0.0603651426627
a20	4.08963691157e-05	4.62209914299e-05	5.82058373203e-05	0.000153509104443	0.0459903863945	0.780287613396	0.173423139321
a31	2.71840617719e-05	3.15160914766e-05	3.89590494401e-05	0.000188481524814	0.0527826743648	0.734250541132	0.212680653107
a23	1.04119500573e-05	1.20221781589e-05	1.86219819467e-05	0.000188187971438	0.0549919074583	0.683484620377	0.261294267702
a8	3.7637253591e-06	4.3475233463e-06	6.57517275557e-06	6.3291436866e-05	0.0183676390174	0.565117600126	0.416436789234
a20	1.3377977497e-06	1.54151265877e-06	2.32267449186e-06	2.1472693542e-05	0.00616952332047	0.554210100042	0.439593696411
a31	1.41193962732e-05	1.77219918029e-05	5.61187004306e-05	0.000477009369214	0.0159222635602	0.660941966681	0.322570799804
</S>	2.74972981366e-05	3.45941259014e-05	0.000110958505215	0.000942917684607	0.0287178457801	0.781669733341	0.188496451402
