 	possono	essere	ancora	svegli	</S>
a31	0.00062751462	0.271487785	0.461829175	0.25152665	0.0145288275
a20	0.00138789484	0.119446346333	0.350412993833	0.489341916667	0.0394108231667
a23	0.00176762238	0.0426759442443	0.118332374511	0.755893005556	0.0813310897222
a31	0.00100318424167	0.0214670335481	0.222302995904	0.690664455185	0.0645623880074
a20	0.00076013312889	0.0150507541827	0.257009871601	0.649583495062	0.0775958074358
a11	0.00138189634296	0.0109931520609	0.0875882645003	0.775711411687	0.124325322479
a20	0.00190834594765	0.0111596000203	0.0320515368334	0.827413817229	0.12746672416
a31	0.00311000211588	0.140354307007	0.0681599266111	0.69637626241	0.09199951972
a37	0.00310225610529	0.183204142336	0.082064645537	0.64717508747	0.0844538849067
a31	0.0019020868351	0.217717127445	0.0893652718457	0.611557295823	0.0794582336356
a11	0.0012171414417	0.227177139415	0.0917287339486	0.594713431941	0.0851635532119
a46	0.000457726374567	0.0764312604283	0.0350554044495	0.74079012398	0.147265464404
a31	0.000477639655522	0.101235693833	0.0562486579498	0.717312611327	0.124725381468
a46	0.000478180812984	0.109437546718	0.0629148612499	0.696125927109	0.131043507156
a31	0.000197743955471	0.0596605710127	0.04461548235	0.76255454237	0.132971712385
a20	0.000104003251064	0.0430590012422	0.03821158035	0.76390470079	0.154720744128
a28	3.47283848313e-05	0.0143610917041	0.01400528635	0.735847453597	0.235751444709
</S>	1.74192802707e-05	0.00718921143005	0.008259543175	0.739564226798	0.244969602354
