 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
a8	0.00024751887869	6.9515451611e-05	0.00013048693218	0.00053021137	0.00400321775	0.00850674074	0.16199126925	0.823087365	0.00143367407
a13	0.000266753472897	7.35706972037e-05	0.00015425178406	0.000665585256667	0.00210677011667	0.00311748225667	0.0553240339167	0.936791288333	0.00150025977333
a0	0.000170232187632	4.47050357346e-05	0.000127068014687	0.000616290952222	0.00151250880556	0.00135915589222	0.0199569423389	0.974671856111	0.00154129720778
a31	0.000118795109688	3.10252202676e-05	9.40630235887e-05	0.000453944283834	0.000927610678187	0.000610240554073	0.00935407081297	0.98715814537	0.00125216928159
a18	6.81541503732e-05	1.84166664453e-05	5.26653832226e-05	0.000227928861038	0.000418048869062	0.000250036534691	0.00533586644432	0.98905687179	0.00457201017286
a31	5.12734674451e-05	1.42137700532e-05	3.88640920082e-05	0.000152555634936	0.000246778193854	0.000125195636897	0.00444600005477	0.98924553393	0.00567957577629
a28	3.26599154691e-05	9.10494858912e-06	2.48946832701e-05	9.36448862353e-05	0.000147638212118	7.10280109657e-05	0.00411039388492	0.98739569131	0.0081149676441
a20	3.23521661564e-05	8.98617229637e-06	2.472121659e-05	9.25735420784e-05	0.000143671590706	5.81417983219e-05	0.00158427791831	0.980260627103	0.0177946988814
a31	1.66812114646e-05	4.57960485286e-06	1.27250054011e-05	4.94573610478e-05	7.97709994687e-05	4.0453754774e-05	0.00236050046277	0.982571359034	0.0148645020271
a7	1.16471719007e-05	3.03235327169e-06	8.79381950483e-06	3.56838040376e-05	7.27916157229e-05	4.16642939247e-05	0.00262862766426	0.969976319678	0.027221446409
a38	1.77940493002e-05	4.6836634239e-06	1.20499805016e-05	4.85160446792e-05	9.3838695241e-05	4.13576409749e-05	0.00106029138475	0.928201406559	0.0705200821363
a24	3.41178994334e-05	9.38536947463e-06	1.67799618339e-05	6.77904715597e-05	0.000122871378414	5.29935249916e-05	0.00060884184825	0.832791368853	0.166295854045
a46	5.04573008111e-05	1.37154358249e-05	2.28589126113e-05	9.40972905199e-05	0.000164887979471	7.08656949972e-05	0.000540370469417	0.820984856284	0.178057884682
a31	3.69011690704e-05	9.7176315083e-06	2.09589172038e-05	0.000112967470173	0.00090808546649	0.000971590191666	0.00422655594314	0.914111572095	0.0796016447273
a38	2.43755824901e-05	6.30322340277e-06	1.60158167346e-05	0.000101136703391	0.0011312481055	0.00126417127389	0.00542239265438	0.918251677365	0.0737827147424
a31	1.891032314e-05	4.95657217359e-06	1.04429215449e-05	6.1613263797e-05	0.000925691785167	0.0011559270013	0.00668338622479	0.920204692455	0.0709344463675
a13	9.11990669e-06	2.3597630972e-06	5.1566271483e-06	3.5678105599e-05	0.000840241704056	0.00111361387443	0.00708866400826	0.892207580818	0.0986976369092
a31	5.81780600833e-06	1.48964348007e-06	3.22724954943e-06	2.56363241997e-05	0.000953126043685	0.00121180783214	0.00899421093609	0.880931996939	0.107872694803
a8	2.14090979111e-06	5.49782321023e-07	1.33650970314e-06	1.62930229666e-05	0.000976259067395	0.00123700189971	0.0095626391737	0.84315311898	0.145050627434
a20	9.3032750037e-07	2.42835762008e-07	5.6612789638e-07	6.15605005553e-06	0.000328474396298	0.000415263728237	0.00328471429623	0.78202553966	0.213938065811
a31	4.09828070123e-07	9.5429099336e-08	4.73144340793e-07	1.40261271852e-05	0.00104890071977	0.000905237515412	0.00608830080874	0.863616366553	0.128326125737
a15	2.27028753374e-07	4.6814731112e-08	4.29359343598e-07	1.65213916451e-05	0.00128838269342	0.0010680167554	0.00699921974625	0.786451075518	0.204176052379
a31	1.58901157791e-07	3.03535933707e-08	3.46042991199e-07	1.46266057984e-05	0.00116077351797	0.0008437390354	0.00615914605875	0.762114858506	0.22970635906
a20	1.0856052193e-07	1.73455478569e-08	3.011613014e-07	1.39005586661e-05	0.00111792994629	0.000768771887133	0.00587883632958	0.721723039502	0.270497141287
a39	4.67156394433e-08	8.41505731897e-09	1.10279979467e-07	4.73082861203e-06	0.000374233517597	0.000259044542878	0.00211149511986	0.651240866501	0.346009523762
a31	1.13844275948e-07	1.39448424063e-08	2.86392847822e-07	1.3628314194e-05	0.000901384034399	0.000492260352793	0.00332480407329	0.816256688834	0.179010867921
a8	1.34822631983e-07	1.55891941354e-08	3.43185900707e-07	1.65583019623e-05	0.00107627497136	0.000568605618264	0.00364782592443	0.741681489611	0.25300877264
a31	9.32836873277e-08	1.22325043785e-08	1.99281035002e-07	9.28934355177e-06	0.00060296271701	0.000319904663421	0.00266167454148	0.71762818987	0.278777703013
a37	7.88547893092e-08	1.09659186062e-08	1.50621963201e-07	6.86211513559e-06	0.00044526642357	0.00023726631014	0.00234385116049	0.68140246329	0.315564046471
a20	2.68445425564e-08	3.7824632054e-09	5.13158511003e-08	2.3036961402e-06	0.000149246488223	8.13023127133e-05	0.000909889333497	0.525423321097	0.473433828824
a8	9.3190537588e-09	1.33439741847e-09	1.82114785668e-08	7.84542528733e-07	5.04911659743e-05	2.91528393378e-05	0.000434978111166	0.558388960366	0.441095589608
a20	3.85374790627e-09	5.74748632823e-10	8.8597925556e-09	3.02862891578e-07	1.81118443248e-05	1.31866063793e-05	0.000354355047055	0.624827786789	0.374786263203
a31	8.04302289688e-08	1.22986228776e-08	1.03776064185e-07	4.50476334053e-06	0.000281673229675	0.000156869350626	0.00150207865902	0.777118375596	0.220936295401
</S>	1.58117994484e-07	2.41742974388e-08	1.99890182092e-07	8.80812267026e-06	0.000552738214837	0.000302954895313	0.00258510482951	0.880619337798	0.1159306092
