 	credo	che	stanno	ancora	svegli	</S>
a31	8.4920837e-07	2.67430235e-06	0.001101899497	0.45404657	0.53518663	0.0096614015
a20	0.000186570562557	0.000281099342383	0.00160558923033	0.181382103333	0.778827676667	0.0377169518333
a21	0.000420088720852	0.000646873844128	0.00294987914344	0.0696674577777	0.851425838889	0.0748898419444
a31	0.000311996560029	0.000489293160407	0.00219124385503	0.0299426894926	0.91121250963	0.0558522598481
a37	0.000139006801088	0.0002138699425	0.000935321392223	0.0120192673309	0.884937269877	0.101755277816
a31	8.13435339558e-05	0.000122062187237	0.000516678433434	0.00607927304363	0.876119406626	0.117081222972
a13	4.41250669118e-05	6.56295421492e-05	0.000259193480505	0.00378570788121	0.847608315542	0.148237004691
a31	3.17189688213e-05	4.68187436235e-05	0.000173375199038	0.00327948982707	0.837809351847	0.158659225897
a20	2.45062961244e-05	3.52715917816e-05	0.000106566358549	0.00297842702569	0.780738650616	0.216116559632
a31	2.21021330911e-05	3.14226148807e-05	8.43039389463e-05	0.0030050259919	0.761461050205	0.235396114377
a39	1.10917987467e-05	1.5787925247e-05	4.15167430788e-05	0.00294905811397	0.754011296735	0.242971282626
a18	8.8858862489e-06	1.26247778157e-05	3.57607713596e-05	0.00112549042799	0.635240978912	0.363576270875
a33	9.75243674963e-06	1.53097296719e-05	3.45943024532e-05	0.00055354462933	0.598291992971	0.401094800292
a39	1.16162460832e-05	1.9885461224e-05	4.90748131511e-05	0.00052793142311	0.619651217657	0.379740270097
a31	6.94471924107e-06	1.2418286858e-05	4.4678945717e-05	0.0107455527077	0.775087502552	0.214102903832
a39	4.66231422702e-06	8.02722406933e-06	2.63491909057e-05	0.0139314298992	0.699592090851	0.286437455077
a33	4.52181407567e-06	7.77030208978e-06	1.82930406352e-05	0.00471743000307	0.480397110284	0.514854918359
a8	3.11200162522e-06	5.91641166326e-06	1.83598502117e-05	0.00178523860769	0.473760803428	0.524426599453
a31	2.10643009507e-06	4.24738647775e-06	2.82925560706e-05	0.0089653644359	0.664840501143	0.326159484484
a7	1.05032715169e-06	2.02649371592e-06	2.32801071569e-05	0.0112065236686	0.653344287048	0.335422806161
a31	6.6532661723e-07	1.21249766197e-06	1.9005550519e-05	0.00965874641287	0.649948815683	0.340371516054
a3	3.21828654077e-07	5.69770510657e-07	1.6645600903e-05	0.00912749084329	0.612682858561	0.378172079351
a31	2.44668546359e-07	4.06434403552e-07	1.61058036977e-05	0.00647780065343	0.596835106187	0.396670325117
a13	2.06096755053e-07	3.32022977184e-07	1.58676729992e-05	0.00559198112698	0.565998885396	0.428392760372
a20	7.3144427951e-08	1.17331632728e-07	5.32384980973e-06	0.00187286194916	0.335077005132	0.663044653457
a7	4.51363326503e-08	7.38350952427e-08	2.01725719658e-06	0.000678781054053	0.391288475044	0.608030617819
a35	6.60518175501e-08	1.16561575081e-07	1.35323754886e-06	0.000345850868018	0.504408338348	0.495244262606
a31	7.84233239183e-07	1.24198938169e-06	3.27429584496e-05	0.00422994739934	0.661000079449	0.334735194202
a20	9.95681607394e-07	1.56361482223e-06	4.27820136482e-05	0.00545998618178	0.577832656483	0.416662028067
a31	9.93387596798e-07	1.48210306908e-06	3.67229120477e-05	0.00378331454259	0.542565425494	0.453612066022
</S>	1.4824250984e-06	2.17215053454e-06	5.20004010238e-05	0.0048255194213	0.713060477747	0.282058348011
