 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
a31	2.410291711e-07	8.4278481715e-07	1.0735825205e-05	8.4978557635e-06	7.362585775e-05	2.724846205e-05	0.0007382586	0.510810591	0.0178631935	0.4696660098	0.000800744958
a23	0.000285047263924	0.000336563537706	0.000344959828068	0.000128779402921	0.000234966735917	0.000103822055683	0.000738695356667	0.180627069167	0.0186591073333	0.7772406566	0.0213002950527
a31	0.000379822307092	0.000447910474497	0.000449340046223	0.000163382164574	0.000243578597972	0.000112996868328	0.000494086915556	0.0641758872223	0.0172395442778	0.8884401022	0.0278533428176
a37	0.000216492971482	0.000270381633427	0.000322712485608	0.000124006541791	0.000197995465324	8.87484392093e-05	0.000348952428519	0.0249533360741	0.0153007424593	0.898351164067	0.0598254804059
a39	0.000175596363827	0.000232520413142	0.000332615815203	0.00013284233393	0.000231282841775	0.000100618909736	0.000365499159506	0.0093145345247	0.00711325868643	0.885771681356	0.0962295634686
a17	0.000207101511276	0.000275417659714	0.000392411211734	0.000149655107977	0.000266166940592	0.000118875196579	0.000441309963169	0.00469060930823	0.00589701682881	0.903441007119	0.0841204528229
a11	0.000240062887092	0.000317781133238	0.000453171847245	0.000168429389326	0.000307953086864	0.00013831045386	0.000529912497723	0.00338698740274	0.0059385617096	0.905416585706	0.083102245941
a31	0.000116032475032	0.000155335294893	0.000245674830082	9.3557181442e-05	0.000212829006955	9.36712982867e-05	0.000525109085908	0.00686836263425	0.0119607752365	0.922452998569	0.0572756755137
a20	0.000139332434345	0.000172026852111	0.000234007767694	9.02615554807e-05	0.000190843316985	8.28572347622e-05	0.000474432628636	0.00738034496808	0.0127336263788	0.86095746619	0.117544862038
a31	0.000147095855082	0.000177575684741	0.000229898056731	8.91151994936e-05	0.000181955635662	7.88014149207e-05	0.000436040136212	0.00723136091269	0.0133113890929	0.840536035397	0.137580773913
a24	4.98997165281e-05	6.1178003618e-05	0.000104683483077	4.79194521645e-05	0.000171397995221	5.98500916402e-05	0.000454998718737	0.00794247120423	0.0154125196976	0.915255778466	0.0604393112043
a31	1.75072035657e-05	2.24222630727e-05	6.69952460257e-05	3.97456147215e-05	0.00023015413174	7.78508172134e-05	0.000740126799579	0.0114729273014	0.0195241808992	0.933170892822	0.0346371894681
a8	3.47261267116e-05	4.06349828909e-05	6.91965570086e-05	3.71452875738e-05	0.00019187798058	7.38171517378e-05	0.000720327763193	0.0117275946338	0.0187441272997	0.839587664274	0.128772878889
a31	4.04597871952e-05	4.6666532273e-05	6.73591846695e-05	3.32070483579e-05	0.00014447425686	5.93877012459e-05	0.000551990504398	0.0102323650779	0.0169791477666	0.811649821425	0.160195131263
a24	1.41318412231e-05	1.70888147337e-05	4.89430605565e-05	3.05351229526e-05	0.000180955802287	6.31204527486e-05	0.000599985321466	0.0106199879593	0.0185624792555	0.902927183808	0.0669356240543
a6	7.96480462744e-05	6.89437522446e-05	9.16330835188e-05	4.46004399842e-05	0.000166618537429	5.38405085829e-05	0.000367284525489	0.0045863661431	0.0090403111185	0.827004871269	0.158495896685
a31	0.000100847406241	8.47403527749e-05	8.67295425063e-05	4.13874756614e-05	0.000161739522476	6.39646595276e-05	0.000523026793496	0.00865008060437	0.0138652807395	0.79988795709	0.176534263362
a20	6.91256075633e-05	6.57552696183e-05	8.12853555021e-05	3.94282495538e-05	0.000162229715825	6.66603898425e-05	0.000576617567832	0.00998482724146	0.0152461971665	0.734018605697	0.239689302254
a31	5.85531271451e-05	5.94392069161e-05	8.21946005007e-05	4.28891131846e-05	0.000199036173608	8.21193599475e-05	0.000708049625944	0.0110077654538	0.0156245823088	0.711259001899	0.260876393485
a23	3.2514007339e-05	3.2969933682e-05	5.23181215002e-05	3.27748370615e-05	0.000193188689203	8.00527699825e-05	0.000731419390648	0.0113106314313	0.0156752082429	0.6816868473	0.290172100562
a28	2.94977974463e-05	3.23680302273e-05	5.55214548334e-05	2.69698563538e-05	9.72349910677e-05	3.98060523275e-05	0.000289657095549	0.00394841548043	0.00587366938763	0.6018971491	0.387709743521
a31	1.55148055278e-05	1.91553457824e-05	5.60444282778e-05	4.19957251179e-05	0.000284417880356	0.000110795993109	0.000973979548516	0.0117603505501	0.0138365446292	0.754270183033	0.218631046974
a0	1.53060248883e-05	1.76074806341e-05	5.47686444259e-05	4.6589882706e-05	0.000342748228452	0.000133037539036	0.00118967118184	0.01426550665	0.0161319665431	0.704327221011	0.263475571458
a28	2.34836932961e-05	2.7921417878e-05	6.10697014753e-05	3.38572935687e-05	0.000155346227817	6.05240023453e-05	0.00045467870628	0.00496010956333	0.0061122530477	0.61555103367	0.372559690486
a35	3.7353891432e-05	4.36029209593e-05	8.13241238251e-05	3.62037451896e-05	0.000111289519272	4.42254447818e-05	0.00024583717876	0.00204360896778	0.0034843337159	0.69878297789	0.295089193495
a8	5.05375924773e-05	5.41257669864e-05	8.6152101275e-05	3.70063053965e-05	9.48121497573e-05	4.02260742606e-05	0.000174935296253	0.00108235636926	0.0029354224053	0.75355949263	0.241884911165
