 	è	che	stanno	ancora	alzati	</S>
a20	0.0122987701208	0.015056135317	0.03877192259	0.125533072	0.65026605	0.1580741315
a31	0.0122974383049	0.0150533816625	0.0386666205407	0.0796446974667	0.71100315	0.143334740233
a20	0.0044374203329	0.00544948377764	0.0141334093243	0.0324506386222	0.79372995	0.149799123144
a31	0.00181741334716	0.00224818193547	0.00595555559334	0.0158110841074	0.822335226667	0.151832585715
a20	0.000689757121914	0.000849934354751	0.00224474171635	0.00683130590247	0.797383085556	0.192001193238
a28	0.000319070188305	0.000390612763917	0.00103489370345	0.00354399451749	0.729180961852	0.265530464413
a31	0.00011155620294	0.000136967521608	0.000372141013593	0.00199329388916	0.847559920617	0.149826115638
a29	4.22147018181e-05	5.11764678385e-05	0.000137254828974	0.00125010821639	0.719437913539	0.279081342713
a46	2.02258879394e-05	2.37792453462e-05	6.19260259913e-05	0.000494291565463	0.43482941118	0.564570380904
a31	7.87543561713e-06	9.14452576073e-06	2.41842766304e-05	0.00178596789515	0.56498923706	0.433183565735
a20	3.26277157638e-06	3.60260859891e-06	9.44360221013e-06	0.00220503542205	0.54463105902	0.453147577345
a31	1.74701320879e-06	1.80275055964e-06	6.08404210338e-06	0.00350404259768	0.53407566634	0.462410673948
a39	6.68857279597e-07	7.12547873213e-07	4.20328742446e-06	0.00393535429746	0.527747840113	0.468311256149
a20	2.87605204532e-07	2.92212642071e-07	1.52877246649e-06	0.00131456682485	0.231857739371	0.766825618716
a8	1.11603685844e-07	1.12701725024e-07	5.73451459163e-07	0.00044055770275	0.138667504457	0.860891139572
a20	6.8876404948e-08	7.17913616747e-08	4.01033621721e-07	0.000155098363917	0.122333464819	0.877510893191
a24	2.69090424983e-07	2.46209677225e-07	1.07617207391e-06	8.34305539723e-05	0.214471111606	0.78544387773
a46	4.72932654994e-07	4.40686415742e-07	1.90241405797e-06	7.04377079908e-05	0.248554500535	0.751372259243
a8	3.56995378331e-07	3.52908505247e-07	1.70997017266e-06	5.36554053303e-05	0.182639586845	0.817304339748
a23	2.17092022777e-07	2.30181955082e-07	1.36461997755e-06	4.90940104434e-05	0.165954962282	0.833994119916
a8	1.97619174259e-07	2.20899005027e-07	1.49726405918e-06	6.11370361478e-05	0.173054200761	0.826882749972
</S>	1.97532282129e-07	2.23251152514e-07	1.57329957959e-06	6.94453780739e-05	0.17972657038	0.820202009986
