 	quella	famiglia	non	ha	da	mangiare	</S>
a20	0.0156807788264	0.0038485025427	0.00042604576812	0.002249443835	0.031838233	0.932080225	0.0138768015
a31	0.0156796218937	0.00384830865304	0.000425972791441	0.00224474313217	0.0195473302333	0.948895331667	0.00935871233333
a37	0.00549618846944	0.00136219986982	0.000159174331214	0.000831102757895	0.00837120784443	0.977645753889	0.00613439094444
a31	0.00210170780083	0.00053349641707	7.02412608469e-05	0.000359869301064	0.00416234894814	0.98790050463	0.00487182728148
a13	0.000804212191295	0.000208411546153	3.07793573912e-05	0.000149655128787	0.00218942224938	0.990303391543	0.00631411406049
a31	0.000371713960539	0.000100050035198	1.76255008817e-05	7.9587715179e-05	0.00151873951646	0.991232820514	0.00667947634016
a43	0.000154645512287	4.25970835466e-05	8.2715894785e-06	3.4511230643e-05	0.00107969043882	0.989028326838	0.00965195843339
a31	8.22921620682e-05	2.34469294369e-05	5.15439728007e-06	1.9513564481e-05	0.00109858731294	0.988176162279	0.0105948507511
a20	7.89218233286e-05	2.26388904003e-05	5.12473644726e-06	1.54872127603e-05	0.00102566109098	0.960265654093	0.038586504857
a31	7.78014142192e-05	2.23706328781e-05	5.11612223209e-06	1.41859677534e-05	0.00120018961699	0.950776684698	0.047903609319
a11	3.09274788494e-05	8.9335213707e-06	2.11328766036e-06	6.10200675113e-06	0.001219889839	0.964138128233	0.034593887473
a31	1.53288065581e-05	4.46352325157e-06	1.12208018345e-06	3.66545071704e-06	0.00178249577967	0.968001242744	0.030191678751
a30	7.54171469437e-06	2.13721967852e-06	5.34260024483e-07	2.03113767235e-06	0.00193599034656	0.947148580915	0.050903159177
a31	5.06544246479e-06	1.40514196284e-06	3.79613341494e-07	2.38058142412e-06	0.00248795470219	0.939561810305	0.057940984159
a42	2.0861236716e-06	5.97374637613e-07	2.03976720498e-07	2.09432822804e-06	0.0026331664184	0.810048560102	0.18731327582
a20	9.668446752e-07	2.81880612538e-07	9.57693574993e-08	7.81120911013e-07	0.000903089910467	0.666246360034	0.332848408607
a31	9.15772215973e-06	2.86303222418e-06	1.15183002983e-06	1.4788490952e-05	0.00374640072349	0.781009936678	0.215215708869
a20	1.18727452399e-05	3.72000739473e-06	1.50474533261e-06	1.945608703e-05	0.00468831659283	0.694137282226	0.301137845623
</S>	5.95365589995e-06	1.86759467737e-06	7.59239800305e-07	9.752836584e-06	0.00235657782391	0.505340071113	0.492285002812
