 	voglio	un	forno	che	vende	rustici	</S>
a31	3.29252245e-06	1.383914025e-05	0.000465848615	0.00194140085	0.95561969	0.023829816	0.018126084
a37	0.00092410152355	0.00182736485525	0.00658620000167	0.00428183585	0.856393406667	0.0665535766667	0.0634334713333
a31	0.00122989968705	0.00242831297163	0.00857350300997	0.00473986261	0.811765188889	0.0909809755556	0.0802822264444
a17	0.00105414017488	0.00206482364376	0.0072224951794	0.00376605553	0.701152516296	0.139983161852	0.144756808148
a20	0.00117743512496	0.00232130908125	0.00822830079313	0.00406488194333	0.448438338765	0.236248073951	0.299521679383
a31	0.000574380336555	0.00115148405744	0.00420066328404	0.00203384596944	0.543347129588	0.20193007465	0.246762421794
a41	0.00032460324042	0.00064492301617	0.00226416841435	0.000983183524813	0.497629305529	0.188062508217	0.310091305931
a24	0.000433456213473	0.000912444838723	0.00322161880478	0.000959608121604	0.208108279176	0.236795776072	0.54956885531
a31	0.000336942876224	0.000741862251241	0.00272306790159	0.00121468894053	0.410567638059	0.170678747691	0.413737080103
a39	0.000183763370475	0.000387150388747	0.0013057434672	0.00101994183018	0.45536120902	0.129930274897	0.411811901701
a31	0.000132715619825	0.000269092515249	0.0008552344824	0.00116614542673	0.47533681934	0.111845219299	0.410394761567
a8	4.71315089417e-05	9.6029153083e-05	0.0003658500008	0.00113905731558	0.47987138528	0.0908180140997	0.427662534856
a26	1.86074762139e-05	3.77204194943e-05	0.000140875472933	0.00039946889086	0.162028646427	0.123994778033	0.713379911619
a23	7.49787430463e-06	1.58666854314e-05	6.66468069777e-05	0.00016846803762	0.0569997266423	0.125521956011	0.817219837206
a31	1.38059511015e-05	4.79164546105e-05	0.00119325795899	0.00245548610754	0.304972647547	0.100424052004	0.590892852402
a20	1.50452863005e-05	5.63371972702e-05	0.00155491470766	0.00319371039118	0.386179277592	0.0804537773347	0.528546957467
a39	5.25816922017e-06	1.93806422234e-05	0.000522919164887	0.00107732635839	0.130256296274	0.0838402607782	0.784278552489
a11	2.84262426006e-06	9.39465597447e-06	0.000198601799296	0.000409356158797	0.0490350814247	0.0951962319261	0.855148467496
a37	3.29345775335e-06	9.58396849149e-06	0.000121550805099	0.000246955082932	0.0248812348082	0.095455780642	0.879281572499
a14	4.92907115112e-06	1.39464041638e-05	0.000135679680366	0.000265960490977	0.0196934079361	0.094248480214	0.885637580833
a24	9.77071912837e-05	0.000235327377388	0.000892188070122	0.000569030030326	0.0303452386454	0.115567386738	0.852293096944
a28	0.000130419336095	0.000314204869129	0.00119019335004	0.000743571910109	0.0348899065485	0.121211690913	0.841519978981
a20	4.9502734165e-05	0.00012197213171	0.000558768790013	0.000571270200036	0.0257840931828	0.099436178971	0.873478192994
a8	1.98616386217e-05	5.028138107e-05	0.000286236316671	0.000443803336679	0.0189035303943	0.0839046563237	0.896391630998
</S>	1.22375254609e-05	3.1581518285e-05	0.000209460068336	0.000396951878339	0.0158912081972	0.0769162031618	0.906542365499
