 	il	ladro	è	entrato	da	qui	</S>
a31	9.16414815e-08	1.17896878e-06	0.002956837285	0.44805989615	0.029433082	0.519149951	0.000398983965
a17	4.30632901438e-05	8.67562634133e-05	0.001615617585	0.151463596717	0.0169394307667	0.828843253667	0.001008249155
a37	6.30330700479e-05	0.000127254110138	0.001286937935	0.052543998539	0.0064191443389	0.937154134556	0.002405492785
a35	8.52020433493e-05	0.000157382619046	0.001379039685	0.0202855297463	0.0027538372963	0.969675911519	0.00566310316167
a18	0.000275832887783	0.000473890506349	0.00377398452833	0.0154463444154	0.00197691446543	0.967407837173	0.0106452023872
a31	0.000287905367594	0.000513807332116	0.00597397440944	0.0370452798051	0.00632739132181	0.940204712391	0.0096469590624
a24	0.000498744894198	0.000728296340705	0.00879036523648	0.052271934935	0.00967828377394	0.89978740413	0.0282450132875
a31	0.000562400126966	0.000765995257235	0.00831790041216	0.0526885149783	0.014054425258	0.889959921377	0.0336508722825
a16	0.000202928137889	0.000278269696745	0.00372728842405	0.0388414668594	0.0133120371527	0.919894160459	0.0237438436142
a31	8.2767482873e-05	0.000112982871515	0.00178300469468	0.0255406961531	0.0151234027842	0.937002170153	0.0203549890381
a46	2.85501458677e-05	3.9308026105e-05	0.000987058094893	0.0206351674577	0.0155106214947	0.937753473384	0.0250458285127
a31	1.04670663392e-05	1.4579684835e-05	0.000682701794964	0.0157875175592	0.0144441003982	0.942428537795	0.0266321035942
a46	3.62932607307e-06	5.412284045e-06	0.000571568484655	0.0141364012127	0.0140272793394	0.933059292598	0.0381964309547
a31	1.39517759436e-06	2.49187994833e-06	0.000533426781218	0.0111368084306	0.0104229763198	0.935763517533	0.0421393702849
a35	5.80883481453e-07	1.43448489278e-06	0.000519439494306	0.0101311153939	0.00919172591327	0.914536159178	0.0656195300616
a31	3.72099150484e-07	1.14191520759e-06	0.000426310722002	0.00689332038163	0.00621259677776	0.912817203059	0.0736490795539
a8	2.93623687161e-07	1.03168639553e-06	0.000394961175224	0.00581201339894	0.00519836012592	0.909255434353	0.0793379393846
a31	2.88231766054e-07	8.5258389151e-07	0.000265835296298	0.00350644597138	0.00368778277531	0.910958994784	0.0815797951949
</S>	4.26938283027e-07	1.18415854576e-06	0.000334000438149	0.00410519083569	0.00468360218765	0.949012947392	0.0418626356974
