 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
a8	0.04931816273	0.0046440552925	0.008420491835	0.01779224844	0.016593060045	0.03521895435	0.0110738678	0.5591844	0.0095948315	0.28815994
a31	0.0492383483076	0.00461260347748	0.00840806287545	0.0177376276274	0.0165235867817	0.0327923568483	0.00988326647333	0.566491026667	0.0095127375	0.284800393333
a39	0.0303406235001	0.00244523190581	0.00406566698894	0.00812270335648	0.00788815602731	0.0147037883478	0.00515937983111	0.453225062222	0.0181126941667	0.455936704444
a31	0.0240407965275	0.00172266162627	0.00261819606194	0.00491770750366	0.00500961112188	0.00867155445333	0.00353075496704	0.366268620741	0.0224030133889	0.560817074815
a27	0.0201124495367	0.00136646289976	0.00198539408627	0.00356138521938	0.0037486541534	0.00609059615518	0.00272239907901	0.323331320247	0.0243343221296	0.612747011605
a11	0.0235119331789	0.00153297726659	0.00191848660876	0.00339778958646	0.00385022345113	0.00741746918506	0.00466553035967	0.367339170082	0.0234235797099	0.562942827202
a37	0.0263527227263	0.0015793582222	0.00151076588292	0.00276910490882	0.00367891545038	0.00925087586169	0.00694483925322	0.476212323361	0.01779784757	0.453903205734
a31	0.0225917401114	0.00130959332767	0.00123083777197	0.00227104287751	0.00309995602209	0.00767488758413	0.00549265106241	0.449246624454	0.0186709305233	0.488411741911
a3	0.0087815700398	0.000474081642823	0.000553983848317	0.000961009233743	0.001184675526	0.00269739726828	0.0019161606488	0.257142373485	0.0263166305078	0.699972147304
a20	0.0120150538133	0.000542026994274	0.00119537652944	0.00185810451125	0.00177712198867	0.00272386529943	0.00170400616627	0.171462376495	0.0349966558359	0.771725435768
a31	0.0118476374624	0.000527384262438	0.00126550310905	0.00195322361158	0.00182348803322	0.00259714675568	0.00163679230876	0.272348568832	0.0334759122786	0.672524365256
a11	0.00527516691213	0.000218065271826	0.000547826595583	0.000834914045027	0.00076943021474	0.00103409647443	0.000648352089587	0.233493886277	0.0335945370929	0.723583735085
a31	0.00308543412571	0.000114946359809	0.000308603313318	0.000462148798916	0.000418090335247	0.00051297934171	0.000310762623196	0.242170908759	0.0353179473643	0.717298181695
a29	0.0021037312969	6.98643624697e-05	0.000222886942563	0.000322050696879	0.000271882242082	0.000289539710803	0.000175189784399	0.241680783586	0.0367741491214	0.718089950565
a39	0.00378223709897	0.000104930980823	0.000347217177521	0.000494742645626	0.000428692927361	0.000459958183601	0.000204324328133	0.102044360529	0.0379288997071	0.854204700188
a21	0.0204473463663	0.000716057260274	0.00372785963917	0.00544468838188	0.00383636752245	0.00378988692787	0.00160891482604	0.14777679551	0.0376095432357	0.775042570063
a31	0.0240014245674	0.000869747955058	0.00470186142971	0.00687533243038	0.00476686090375	0.00465619698662	0.00200986274201	0.30605370517	0.0375414077452	0.608523620021
a37	0.00935189730113	0.000330498063319	0.00177619569323	0.00257291041321	0.00178507316418	0.00169499735954	0.000746568587337	0.26537092139	0.0404807212484	0.675890250007
a31	0.00446701814771	0.000150671614383	0.000800957057653	0.00113872742142	0.00079102455046	0.00070663375018	0.000308363631112	0.233107226797	0.0439704010828	0.714558973336
a7	0.00209419919657	6.5091738071e-05	0.000349641845794	0.00048975955749	0.000338257525887	0.000290918333727	0.000145723189037	0.221245056932	0.0434556140276	0.731525747779
a31	0.00130531002552	3.65841827903e-05	0.000199210390575	0.000273451551863	0.000187372654306	0.000152591349676	9.11571563457e-05	0.215727333644	0.0443650950092	0.737661882593
