 	sul	muro	vuole	uno	specchio	</S>
a31	2.23354915e-06	0.0002007755235	0.01860105883	0.523515525	0.42672115	0.030959198
a39	1.44750286833e-05	0.000150737456833	0.00649897259667	0.329248338333	0.6384856	0.0256018166667
a35	3.95160962278e-05	0.000240070385611	0.00247547423889	0.120796187111	0.840668396667	0.0357803418889
a31	3.42309620642e-05	0.000188676566087	0.00096156605863	0.082290690037	0.886340378889	0.0301844456296
a2	1.1451013803e-05	6.3351093479e-05	0.00032713896621	0.068745741679	0.911332082963	0.0195202158765
a0	4.91317372767e-06	2.69725460597e-05	0.000120960476737	0.026844841893	0.933280717654	0.0397215819588
a20	4.71034024256e-06	2.28106933532e-05	5.47968589123e-05	0.009886671131	0.913970005885	0.0760609906529
a18	1.30361510809e-05	5.52096494511e-05	5.07270839708e-05	0.00431165261033	0.897898401962	0.0976709702176
a31	1.38192142936e-05	5.8489499917e-05	7.20304426569e-05	0.0189979409368	0.909055800654	0.0718019299059
a0	6.17679469787e-06	2.48927730723e-05	5.69726680523e-05	0.0234600139456	0.883379313551	0.0930726364686
a31	3.68965629929e-06	1.68002038574e-05	0.000158408373184	0.0536938062819	0.844298134517	0.101829151156
a46	1.3808053731e-06	9.7945507858e-06	0.000189189883128	0.063662865544	0.787966761506	0.148169999385
a33	5.32973972367e-07	3.5000476386e-06	6.3540607076e-05	0.0213807924013	0.711756173835	0.266795473128
a8	1.95068757456e-07	1.27213890287e-06	2.16460767587e-05	0.0073117631171	0.705334864612	0.287330284376
a31	7.18766877819e-07	1.58656809476e-05	0.00015328778602	0.0261399982524	0.772619141537	0.201071018125
</S>	1.32394768891e-06	3.09896024738e-05	0.00029526210301	0.0484572321262	0.827821270768	0.123393964063
