 	hai	già	mangiato	</S>
a38	0.10502061165	0.767427	0.094206762	0.033345574
a31	0.104952908103	0.81434515	0.056920032	0.0237818861333
a20	0.0389941587542	0.890667066667	0.0522506153333	0.0180881401778
a31	0.0170077132617	0.910661622222	0.0557586311111	0.0165720201926
a27	0.0060585653642	0.897148397407	0.077842495037	0.0189505368642
a31	0.00240889013223	0.895857045802	0.0821108123457	0.0196232360547
a20	0.00106422105491	0.742533818601	0.170596931449	0.0858050124516
a31	0.000616302313803	0.6988488862	0.192940890816	0.107593940917
a39	0.000215439687434	0.566474837733	0.214549460605	0.218760300406
a20	8.13862575613e-05	0.200760939811	0.350733650202	0.448424013469
a10	2.78588612704e-05	0.069649186837	0.369994516734	0.56032843449
</S>	1.45831321352e-05	0.0372238764185	0.356051728367	0.606709842245
