 	non	aveva	dove	a	stare	</S>
a31	3.1368715e-06	0.0002870162925	0.0765748532	0.8130771	0.062723365	0.047334575
a8	0.000993192392167	0.00432997275917	0.0432490308667	0.761808813333	0.088545265	0.101073758333
a31	0.00132287913653	0.0056664736631	0.0313579047709	0.748513064444	0.0968720336667	0.116267626778
a28	0.000505345614652	0.00215720823107	0.0115992649723	0.606413861481	0.142453333222	0.236870959593
a37	0.000236877062884	0.00101281280202	0.0051936104441	0.275855778827	0.257798854407	0.459902053198
a31	8.30036316122e-05	0.000363125292373	0.00195892826137	0.438168247942	0.212900261469	0.346526421733
a18	3.36477855216e-05	0.000135190216491	0.000716200747123	0.457980655114	0.167171127156	0.373963191244
a0	1.83312738405e-05	6.40988901637e-05	0.000297781442374	0.158132854505	0.242656482385	0.598830443748
a23	1.63679209468e-05	4.49904210546e-05	0.000162497870791	0.0587474401683	0.274859384128	0.666169294583
a8	3.11152913156e-05	9.19487523515e-05	0.000253575853597	0.0261202323894	0.273740884709	0.699762228194
a31	2.92401071052e-05	0.00020027413745	0.0042882710512	0.268483744796	0.237667868236	0.489330579398
a20	1.24539005351e-05	0.000179449439917	0.0054782784254	0.345426707365	0.221451972745	0.427451113133
a31	6.67878547837e-06	0.000170152627406	0.00539398538347	0.336088844888	0.232676197582	0.425664137711
a20	4.38458396379e-06	0.000165707359605	0.00536139936542	0.332588267649	0.227403872527	0.43447636257
a24	1.4930566056e-06	5.55674759717e-05	0.00179314087941	0.118332915236	0.285753517509	0.594063357523
a8	5.53456988533e-07	1.90924866439e-05	0.00060489003547	0.047020354912	0.29228233917	0.660072772508
a31	4.49154283618e-06	0.000107590117901	0.00204836073416	0.105823048137	0.283568853057	0.608447657503
</S>	8.65719391809e-06	0.00020519463895	0.00379196511708	0.187631254069	0.317101996529	0.491260928752
