 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
a8	0.000660336595029	0.00194857570835	0.00142282924405	0.02917007235	0.001668824675	0.00106068375	0.50918268	0.4402599385	0.0146260437
a20	0.00081497388501	0.00253753306945	0.00177273554802	0.0466034791167	0.003150447625	0.00233157298333	0.223687155333	0.6962115995	0.0228905135667
a31	0.000426297326446	0.00143482077202	0.000940829779971	0.0331543151368	0.00253516001846	0.00223809515444	0.246656130444	0.6958445865	0.0167697729222
a8	0.000250529963591	0.000796610372873	0.000516031590622	0.0148361469768	0.00127793184961	0.00100858334481	0.220693879148	0.739427852167	0.0211924393741
a20	0.000222765387864	0.000692019584291	0.000433247343541	0.0105732187256	0.00107288669987	0.000783347014937	0.0859997180493	0.859290340722	0.0409324831247
a31	0.000105079878685	0.000338820495893	0.00020323142619	0.00536793518402	0.00057200122277	0.000484551518979	0.0803204153498	0.879522380241	0.0330855989416
a24	3.51532358256e-05	0.000113589638627	6.79762531559e-05	0.00180081383816	0.00019237088407	0.000179862432993	0.0728084276166	0.889216293414	0.0355855275472
a46	3.25313154752e-05	9.3967368409e-05	5.75828371353e-05	0.000947119514053	9.346632169e-05	8.01149969977e-05	0.0257495970055	0.855150664471	0.117794965849
a10	3.52969861584e-05	9.9579554803e-05	6.01776197118e-05	0.000820535738018	7.72268438967e-05	6.04118173326e-05	0.00950587453517	0.806905188157	0.182435698616
a8	4.11685497195e-05	0.000124613820268	7.51366572373e-05	0.00107549921267	8.57801879656e-05	6.60055307775e-05	0.00454736451172	0.824146929386	0.169837476205
a31	3.93633322697e-05	0.000120178920946	7.38393387698e-05	0.00099301300209	7.17806476552e-05	8.91242535925e-05	0.0165141142706	0.875285189795	0.106813375402
a46	1.96464781197e-05	5.8449521172e-05	3.56210959473e-05	0.000443045648563	3.37545442184e-05	7.56669155308e-05	0.0198370595835	0.804604523265	0.174892251801
a3	1.58608747066e-05	4.7451019724e-05	2.76680706491e-05	0.000346807992854	2.53324634061e-05	3.64915678436e-05	0.0069306878745	0.683869337755	0.308700383934
a18	2.21466085689e-05	7.0835205908e-05	4.03566702164e-05	0.000579204257618	3.38359624687e-05	3.54297876145e-05	0.0030269151115	0.706788849252	0.289402417978
a31	2.14818844163e-05	6.92217284527e-05	3.98593449088e-05	0.000583082479206	3.88298244896e-05	0.000142974715871	0.0139398476705	0.811564403084	0.173600241993
a10	9.6651878321e-06	3.18910543009e-05	1.79129758063e-05	0.000287645126402	2.65235811632e-05	0.000167142211624	0.0172295148102	0.804360434361	0.177869209998
a20	7.7483774107e-06	2.63758201003e-05	1.43573656021e-05	0.000226962698801	1.78744843877e-05	6.49270325413e-05	0.0060488566734	0.69991207812	0.293680796666
a35	9.2080391369e-06	3.16721203668e-05	1.76808742007e-05	0.000244431036267	1.60020394626e-05	3.39265588471e-05	0.00252477334113	0.694590139373	0.302532132222
a8	1.0144682479e-05	3.51728501223e-05	2.03860270669e-05	0.000270418488756	1.79207098209e-05	2.95440756157e-05	0.00166005451371	0.748975959791	0.248980347407
a31	6.453663993e-06	2.36950667074e-05	1.35094570223e-05	0.000329257769585	3.4848928607e-05	0.000105301728872	0.00396876760457	0.82885731993	0.166660765802
a24	4.78305606433e-06	1.82789462358e-05	9.47553434077e-06	0.000328434986528	3.7772372869e-05	0.000126283864624	0.00444899310152	0.754629806643	0.240396101934
a8	3.96057250478e-06	1.45358442119e-05	7.48414754692e-06	0.000172757528843	1.6966391723e-05	5.01651415413e-05	0.00181918005051	0.666678635548	0.331236307311
a0	2.07657588493e-06	7.9517176373e-06	4.14200728231e-06	8.85911129477e-05	9.34109300767e-06	2.64180121804e-05	0.00115143356684	0.720842145183	0.277867879104
a31	1.36700346164e-06	6.11209931243e-06	2.91945026077e-06	0.000155821627649	2.49980846692e-05	0.000139872780727	0.00596318795561	0.806923201728	0.186782481701
a18	7.65246887213e-07	3.92573523748e-06	1.68260157692e-06	0.000160840855883	2.81910447897e-05	0.000172172192242	0.0072868156252	0.766092220576	0.226253372567
a31	3.68362732404e-07	1.90498039583e-06	8.02398128973e-07	8.69509886277e-05	2.45004034966e-05	0.000257738096081	0.0141932031817	0.753788506859	0.231646051522
a17	1.51968841468e-07	8.8635781461e-07	3.39755952991e-07	5.91542543892e-05	2.28579755922e-05	0.00028493712051	0.0164162377156	0.696389528953	0.286825967841
a8	5.4634674356e-08	3.0987425387e-07	1.2072550923e-07	1.98861428397e-05	7.68412146607e-06	9.544277867e-05	0.00554102610687	0.549961702984	0.444373805947
a31	3.77664393187e-08	2.6721153429e-07	8.982698131e-08	2.31039951432e-05	8.16989166402e-06	0.000107630132907	0.0102588209156	0.687440347661	0.302161531649
</S>	4.70638916593e-08	3.74032217145e-07	1.16903365655e-07	3.61625240716e-05	1.2449316832e-05	0.000167157001453	0.0176842319578	0.819161243831	0.162938210325
