 	è	pericoloso	di	nuotare	nella	notte	</S>
a31	4.452718e-06	5.2453935e-06	4.3522585e-05	0.000321973775	0.469305145	0.52090389	0.009415793
a20	0.0010767402552	0.0010435288895	0.001897668125	0.00160668822833	0.198134415	0.757494273333	0.0387467046667
a31	0.00143284202238	0.00138830114221	0.00250912516161	0.00200955114579	0.0761887203333	0.868764781111	0.0477067055556
a37	0.000677836858103	0.000644595673109	0.00117239924048	0.000927033368277	0.0299135866111	0.864004183704	0.102660382519
a31	0.000426168835318	0.00039669412187	0.00072682572536	0.000566198623316	0.0135269913704	0.863305407901	0.12105171634
a30	0.000156517178723	0.000144865385457	0.00026882732032	0.000213897258329	0.00696410842347	0.875831612634	0.11642017428
a13	9.0719557241e-05	8.23809891523e-05	0.000160374560107	0.000131525069443	0.00331963210782	0.748002077545	0.248213291427
a20	0.000100027022414	8.96907563841e-05	0.000169163713369	0.000121097416481	0.00180501640261	0.578548112515	0.419166877142
a41	0.000374147044138	0.000360932712128	0.000657135611123	0.000382787795494	0.00169598340087	0.422522487505	0.574006505714
a33	0.000554035814713	0.000512590757376	0.000869589153708	0.000470384035165	0.00171155520029	0.353123179168	0.642758671905
a31	0.000550992594904	0.000499262515792	0.00126245803457	0.00120224273506	0.0107899632334	0.465701906389	0.519993207302
a41	0.000447236518301	0.000417083133597	0.00131570568486	0.00142431070502	0.0137606294545	0.47124758213	0.511387472434
a0	0.000196721063767	0.000174874552866	0.00050443027162	0.000507784231673	0.0051506923415	0.336698987377	0.656766500811
a31	0.000158777318922	0.000133573100955	0.000421740093873	0.000393595537224	0.00782689892717	0.454246365792	0.536819043604
a24	0.000164296452974	0.000136572196985	0.000421010647958	0.000368996972408	0.00869493995572	0.447804445264	0.542409724535
a31	9.74488109913e-05	7.98175263283e-05	0.000227148257986	0.000225288657469	0.00903914929857	0.500396861755	0.489934288178
a20	4.08554646404e-05	3.25805571494e-05	0.00011343402226	0.00015149991121	0.00889322598019	0.484507333918	0.506261076059
</S>	2.04655987852e-05	1.63149151347e-05	5.67680775275e-05	7.5797898685e-05	0.00445429631109	0.271475286959	0.723901038029
