 	hai	già	mangiato	</S>
a31	0.00013226368	0.89284035	0.0910551605	0.0159721935
a37	0.00247607491333	0.860618783333	0.1011583605	0.0357467875
a31	0.00323822519834	0.843997117778	0.110481410167	0.0422832777
a46	0.00187743406001	0.718743795926	0.187202826722	0.0921759511
a31	0.0014241358912	0.680521241975	0.209342466241	0.108712141567
a39	0.000560163954933	0.590110597325	0.24081486608	0.168514385056
a20	0.000282702180311	0.250061129108	0.418991042027	0.330665161685
a31	0.000118040171104	0.419355566369	0.326952649009	0.253573780628
a46	5.3444196168e-05	0.466411154456	0.215680891336	0.317854533609
a31	0.000248843792189	0.463470050485	0.190430172112	0.34585093787
a18	0.000312269663973	0.460897610662	0.148558389037	0.390231735957
a24	0.000106385841901	0.187973327387	0.240633146346	0.571287138652
a46	3.77799189203e-05	0.097008478229	0.254590448782	0.648363262884
</S>	1.92025008901e-05	0.0505937977645	0.198689574391	0.750697381442
