 	da	da	un	famoso	poeta	</S>
a31	3.5884416e-07	8.786560315e-05	0.009719846585	0.97339473	0.01668540315	0.0001117738735
a37	2.72719747933e-05	0.000227682136483	0.00417964891833	0.752854076667	0.242490131383	0.000221177310167
a31	3.61892439342e-05	0.000272097705154	0.00219033424478	0.650285658889	0.346951668794	0.000264049732056
a28	1.36987667812e-05	0.000105401420378	0.000892643586927	0.547174474963	0.451535291265	0.000278457112685
a31	6.2024294826e-06	4.98722618727e-05	0.000467175765642	0.443028746988	0.556155607088	0.000292374705895
a20	3.87601874973e-06	2.75431777042e-05	0.000252222955214	0.383986470996	0.615148135696	0.000581759816965
a13	6.31122641658e-06	4.09342602347e-05	0.000226361615071	0.150210908999	0.848056925232	0.00145856520565
a39	4.01200308055e-05	0.000145617183412	0.00033696315169	0.0672499046663	0.927056275077	0.00517111533522
a31	5.26658402685e-05	0.000273911651137	0.00200686373056	0.107894056555	0.883829998359	0.00594248757841
a35	2.23164319095e-05	0.000206601826179	0.00238860532285	0.115260831652	0.87231226612	0.0098093629928
a31	9.36129688983e-06	0.000114361041193	0.00141534422028	0.0699544800173	0.917323418707	0.0111830063643
a17	4.78597996828e-06	8.27152495977e-05	0.00108550554256	0.0543525706391	0.926863989569	0.0176103904881
a31	4.88916422776e-06	9.27442123992e-05	0.00091171868332	0.056853217513	0.922206396523	0.019930992996
</S>	7.36070361388e-06	0.0001440059962	0.00127863994166	0.0860606937565	0.901632648262	0.010876617748
