 	dovevo	comprare	pane	ogni	giorno	</S>
a8	0.0056303472469	0.0220473874255	0.07139370625	0.082057622	0.7749031	0.043967859
a31	0.00563004214954	0.0220413896599	0.0706325598701	0.0499323594	0.8243408	0.0274228604333
a24	0.00187668114317	0.00734713185861	0.0235443129737	0.01722710346	0.935988933333	0.0140158552444
a37	0.000630279900139	0.00246172470015	0.00792012608149	0.00629942358	0.881821931111	0.100866508748
a14	0.00021518277398	0.00083431255265	0.0027208113965	0.00280697326	0.79369723037	0.199725482916
a29	8.61166969267e-05	0.000318370214817	0.00109291076483	0.00174073618667	0.651501963457	0.345259917639
a0	0.000105037596976	0.000335305342939	0.00103290271161	0.00181983216222	0.459279121152	0.53742780588
a29	0.000601000972325	0.00184174294765	0.0038052332372	0.00347518615407	0.367698020384	0.622578825293
a20	0.000844162234108	0.00263769208255	0.00514668814573	0.00438726118469	0.339474206795	0.647509981764
a31	0.000958020021369	0.00352400756085	0.0178126201152	0.0173250886616	0.402394402265	0.557985843921
a24	0.00120550900712	0.00428187432028	0.0225096308051	0.0220981327539	0.355022947422	0.594881897974
a46	0.000763852514373	0.00241577904676	0.00899524790837	0.00907490149463	0.249578692474	0.729171535991
a31	0.000308153480124	0.00101899558892	0.00450249484279	0.00644271320821	0.345151984158	0.642575688664
a0	0.000144016220928	0.000511375286807	0.0028975652045	0.00534721849607	0.322912611386	0.668187219555
a20	4.83695536193e-05	0.000171543379202	0.000970039808067	0.00182022688536	0.175524753795	0.821465039852
a31	1.83774232964e-05	6.48718841673e-05	0.000380582142356	0.00111657675512	0.243102174598	0.755317399951
a46	8.1089531548e-06	2.84960016744e-05	0.000180839962629	0.000854570743507	0.239541174866	0.759386799984
</S>	4.0608101614e-06	1.42633642652e-05	9.04837690795e-05	0.000429241859454	0.139658512433	0.859803419992
