 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
a38	0.015007593032	0.0327991845	0.02637648695	0.013300113485	0.015634405385	0.004881002778	0.0080751871015	0.008147005235	0.0128660212	0.034600364	0.00215989515	0.754692425	0.071460285
a31	0.0149880574994	0.0326704857025	0.0258204468212	0.0132413740082	0.0155619709068	0.00487498111058	0.00806744642965	0.00809832222659	0.0123932626631	0.0157865788667	0.00146543555	0.797805225	0.0492264026667
a21	0.00756306322185	0.0161337221033	0.0131639167783	0.00700342168258	0.00805620508076	0.00271186678811	0.00410403163903	0.00434867289045	0.00641246381747	0.0069894719889	0.00116730588333	0.861843408333	0.0605024565556
a24	0.00509197242128	0.0106327852978	0.00897765478277	0.00493377315686	0.00556576042459	0.0019940673717	0.00278410911908	0.00310469230582	0.00443309993149	0.00377247325963	0.000893130234443	0.838135269444	0.109681223519
a31	0.001701361935	0.00355612563727	0.00302915302992	0.00165491623785	0.00186715139441	0.00066799312654	0.000929287573258	0.00104134390027	0.0014953574796	0.00182108734988	0.000699065084814	0.894427006481	0.087110164273
a17	0.00112274995891	0.00229737535376	0.00202145558897	0.00112233333552	0.00125636418669	0.000478243492487	0.000592446895251	0.00071463455609	0.000956769836633	0.00130482974996	0.000843674794938	0.872877638827	0.114411474524
a31	0.00092979544828	0.00187745358114	0.00168336669326	0.00094443752706	0.00105253292059	0.000414957283312	0.000480143837448	0.00060543707289	0.000775579232311	0.00092183030332	0.000861847164979	0.866188732942	0.123263863741
a20	0.00047587427807	0.0009473074736	0.000881969271353	0.00048970932424	0.00054515296522	0.000222218750253	0.000233311921514	0.000315777765157	0.000394608747537	0.000614601147773	0.000740968188326	0.807283110981	0.186855396814
a13	0.000346331086023	0.0006863030112	0.000689440383784	0.00037015226808	0.000412034898407	0.000170854945751	0.000158810030171	0.000241580985052	0.000303953453846	0.000373008509258	0.000498691196109	0.718201880327	0.277546965605
a17	0.000284115022008	0.000578993207067	0.000605335377928	0.000312940116027	0.000369152342802	0.000147436977584	0.000122098953057	0.000206847328351	0.000270823072615	0.000315266463086	0.00049250966537	0.718542936776	0.277751531868
a8	0.000409423574003	0.000834714069022	0.000813984959309	0.000431940338676	0.000542290514267	0.000216213309195	0.000177682447686	0.000282528066117	0.000359448174205	0.000330568631029	0.00069638020179	0.674724225592	0.320180610623
a31	0.000304637692634	0.000620034860674	0.000594673527103	0.000316275552225	0.000405752133089	0.000161890849532	0.000134904534199	0.000205543784039	0.000263204338068	0.000791669993676	0.0010304185806	0.769816988531	0.225354044541
a39	0.000127031812178	0.000258633314558	0.000272079026368	0.000136293493408	0.00017201604603	6.8855850644e-05	5.38015640363e-05	8.8731562013e-05	0.000116008736023	0.000852072171225	0.000913201413533	0.716313182844	0.280628132514
a31	6.80878044927e-05	0.000139284941619	0.000184009462123	7.9404273136e-05	9.621511901e-05	3.83161828147e-05	2.68115585688e-05	5.20025880043e-05	7.68661740077e-05	0.00151074536374	0.00126089039118	0.697611147615	0.298856216505
a37	2.99995082642e-05	6.2580315973e-05	0.000111576254041	4.07670600453e-05	4.69063600033e-05	1.85299208716e-05	1.16562397463e-05	2.69094293348e-05	4.89461220026e-05	0.00171714235058	0.00136045341039	0.649684172538	0.346840334502
a8	1.99416584214e-05	4.1582664991e-05	6.6075332347e-05	2.75296143484e-05	3.30857533344e-05	1.38184489572e-05	7.9960505821e-06	1.77303671116e-05	2.68875740009e-05	0.00058656871486	0.00064858889013	0.451098770846	0.547411411501
a31	1.07388689071e-05	2.4238079497e-05	8.9050098449e-05	2.38470427828e-05	2.44482631115e-05	9.02086721907e-06	4.37000551403e-06	1.57246267039e-05	4.27932960003e-05	0.00190846677362	0.00149832003671	0.619448946949	0.376899999167
a8	5.26422206903e-06	1.33209792323e-05	9.00988391497e-05	1.92017553276e-05	1.70678093705e-05	5.51160350636e-06	2.07553132468e-06	1.28840888013e-05	4.52901056668e-05	0.00234511634221	0.00172483007557	0.62530296565	0.370416348389
a23	2.92620645634e-06	6.92096957743e-06	3.42797898499e-05	8.4832771092e-06	8.16809069017e-06	2.96439290212e-06	1.28259287489e-06	5.6224949671e-06	1.69358608889e-05	0.00078726935207	0.00075049830519	0.42755875855	0.570815902796
a8	2.55845525211e-06	5.62116279248e-06	1.74871780833e-05	5.63736770307e-06	5.93949469672e-06	2.30409750071e-06	1.16990032496e-06	3.84152598903e-06	8.8247488963e-06	0.00027569973569	0.000467900318397	0.422891996183	0.576311034265
a20	6.10816841737e-06	1.30263355975e-05	2.58251293611e-05	1.02336239677e-05	1.17997041322e-05	4.3030911669e-06	2.45915554165e-06	7.26269519634e-06	1.30135532321e-05	0.00013477917323	0.000417399632799	0.475630755394	0.523723038088
a31	2.17581464725e-05	8.10912808658e-05	0.000900643598787	0.000153950792323	0.000134258730711	3.01903170556e-05	5.66834184722e-06	8.55101477321e-05	0.000291215611411	0.00357274562108	0.00158205900427	0.655157151798	0.337983765696
a28	2.33860871242e-05	9.61199502886e-05	0.0011789957605	0.000196565729874	0.000168719104237	3.67287622519e-05	5.45353121574e-06	0.000107737378277	0.00037729134787	0.00469089846169	0.00189883741476	0.611437387266	0.379781894899
a31	1.61774340081e-05	6.85684067629e-05	0.0010154743144	0.000163801959058	0.000144169892079	3.2080872984e-05	3.43367487191e-06	8.76430251257e-05	0.00031135577669	0.00391949027523	0.00240935141825	0.594533742422	0.3972947273
a46	1.33690902674e-05	5.85289008043e-05	0.0009591132573	0.000152049105046	0.000135050773106	3.01038136813e-05	2.5674223093e-06	8.03903454552e-05	0.000288557945997	0.00365894999408	0.00255869202608	0.564593604141	0.427469024767
a38	4.51512565247e-06	1.96483566581e-05	0.000320321493667	5.0904089042e-05	4.52391701353e-05	1.01279821504e-05	8.824590171e-07	2.69473000551e-05	9.6493204979e-05	0.00122408101653	0.000988863628693	0.337461508047	0.659750408256
a13	1.79915683282e-06	7.28038615937e-06	0.000109807506622	1.79527730807e-05	1.61355809651e-05	3.75246705347e-06	3.99446274367e-07	9.66844790837e-06	3.3608303973e-05	0.000427180611677	0.000571236986231	0.365257909349	0.633543202752
a31	1.75899092609e-05	7.78424281531e-05	0.00124573665554	0.000196422049094	0.000195308931222	4.50606347845e-05	3.10388059812e-06	9.33761027028e-05	0.000307970934424	0.00262746682723	0.00183079583874	0.579857933116	0.413501360917
a17	2.26094838646e-05	0.000100752040968	0.00162194367795	0.000255134576045	0.000254181548517	5.85381600482e-05	3.92243547437e-06	0.000120735642884	0.000398289090305	0.00334685646441	0.00214502498291	0.542187434372	0.449484560306
a31	1.26101570659e-05	5.54110952393e-05	0.00089910101875	0.000140285875028	0.000145507080949	3.39666651361e-05	2.08096403312e-06	6.59122429447e-05	0.000215811538932	0.00201589614347	0.00236245109764	0.518839101457	0.475211833435
a35	9.26517059897e-06	4.02709502218e-05	0.00065803651286	0.000101955601998	0.000109236373706	2.57541778437e-05	1.46056736604e-06	4.76056463349e-05	0.000154922409261	0.00157181419866	0.00243628766921	0.502250640486	0.492592711145
a8	3.09623743032e-06	1.34432685949e-05	0.000219523365397	3.40377341647e-05	3.64578954837e-05	8.6040320199e-06	4.90596035013e-07	1.5903349155e-05	5.17348922937e-05	0.00052741818222	0.00092873620307	0.275080270162	0.723080247048
a31	4.69896179711e-06	1.98066005773e-05	0.000317905209632	4.89171945649e-05	5.54928893529e-05	1.34539256136e-05	7.17031203004e-07	2.24332104083e-05	7.21215303546e-05	0.000840409892573	0.00184223727769	0.442968223387	0.553793569016
</S>	7.84403089856e-06	3.28767817887e-05	0.000525908354816	8.07748022824e-05	9.27211046764e-05	2.25913753068e-05	1.1859691515e-06	3.68874987041e-05	0.000118298005177	0.00141418304629	0.00312498863884	0.642438411694	0.352103349508
