 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a31	7.170820855e-07	1.88123774e-06	5.996733005e-07	3.366055598e-06	9.751632775e-07	5.56762699e-06	2.1535222155e-07	1.902322511e-06	0.000131676761	3.98800484e-05	9.3568764e-05	0.0001531107725	0.000122760169	0.00156718135	0.65947667	0.3353147765	0.00308517205
a8	0.000190647994229	0.000254942546413	2.69114762002e-05	2.0811128366e-05	5.1880359925e-06	1.78153266633e-05	2.32977454718e-06	1.5060232437e-05	0.000362864103667	0.000204362196133	0.000498394081333	0.000759831844167	0.000417458476333	0.00127524405	0.342910070333	0.628541758833	0.0244963205833
a31	0.00025348160185	0.00033804628354	3.52860849874e-05	2.44700143453e-05	5.99101282417e-06	1.85316570878e-05	2.89993500339e-06	1.82260849123e-05	0.000360100565222	0.000233595781311	0.000575822263978	0.000878431881689	0.000444012380444	0.000746508526667	0.208142047111	0.757573586278	0.0303489583944
a41	0.000147857294391	0.000208802415916	2.60373335831e-05	2.19960623384e-05	5.61725810139e-06	1.72057952293e-05	2.0379260888e-06	1.12199914041e-05	0.000216898929074	0.00012965767637	0.000316418311526	0.000459126860863	0.000230345195148	0.000367683485556	0.16127121807	0.789144295426	0.0474235996648
a10	0.000124079514797	0.000184150004305	2.70264345277e-05	2.62226344461e-05	6.74808426713e-06	2.12502544098e-05	2.08122226293e-06	1.10061311347e-05	0.000235356246358	0.00012319997879	0.000300946863842	0.000409372480288	0.000212221458383	0.000313946341852	0.05806124439	0.870229048475	0.0697120855549
a20	9.65297549323e-05	0.000142990447102	2.12380475092e-05	2.16759101487e-05	5.39936512238e-06	1.83219741366e-05	1.57694948764e-06	9.28832971157e-06	0.000249995298786	0.00011760555293	0.000296080627947	0.000393434410096	0.000212079539461	0.000337821057284	0.02582672913	0.911073166158	0.0611760608516
a31	7.59188726214e-05	0.000110855302247	1.52669980111e-05	1.55820093496e-05	3.91146044079e-06	1.40604363789e-05	1.12090800588e-06	6.77766935386e-06	0.000197122345595	8.86426639767e-05	0.000225124881816	0.000299501919532	0.000161093141154	0.000319018235761	0.0991851780433	0.857312722053	0.0419681322505
a37	7.39629685178e-05	0.000111510523962	1.69441315117e-05	1.80509680832e-05	4.87028308026e-06	1.61165461263e-05	1.26586631196e-06	6.14578856795e-06	0.000147932031198	6.65855909922e-05	0.000165002859772	0.000215681239344	0.000111055695051	0.000243181038587	0.121127205814	0.811551907351	0.0661226093835
a31	7.33100783167e-05	0.000111726247219	1.75082656959e-05	1.90535991277e-05	5.28686076009e-06	1.73518112754e-05	1.33469061732e-06	6.00359132265e-06	0.000134676932066	5.94110299974e-05	0.000145048352491	0.000187643399881	9.4354663017e-05	0.000226710499529	0.125617981738	0.799129535784	0.0741531134945
a18	8.0654111583e-05	0.000123790118305	1.75550137573e-05	1.90091908092e-05	5.47937465336e-06	1.73482833251e-05	1.36737411911e-06	5.50763190755e-06	0.000112289329022	4.93153363325e-05	0.000117293700064	0.000150708186727	7.3846072339e-05	0.000200068933176	0.126856541279	0.778457645261	0.0937116481982
a31	8.3102094355e-05	0.000127811855079	1.75763212491e-05	1.91512252697e-05	5.62775128445e-06	1.7816532275e-05	1.39539716304e-06	5.39693170252e-06	0.000106995583007	4.61449171108e-05	0.000108216521521	0.000138464285909	6.71567837797e-05	0.000196393397725	0.125787047793	0.77302682842	0.100244949899
a46	6.59583339457e-05	0.000104170340671	1.4726944413e-05	1.67478230899e-05	5.13293482815e-06	1.61850552583e-05	1.28689131101e-06	4.69353230084e-06	8.9791805669e-05	3.77953020369e-05	8.6667962007e-05	0.000110825985636	5.37355509266e-05	0.000181755265908	0.125250881411	0.753558002807	0.120401657133
a20	7.35948533152e-05	0.00011920859189	1.72630636377e-05	1.92545491966e-05	5.66712444272e-06	1.68654735861e-05	1.43001307034e-06	5.32411376695e-06	9.7384953223e-05	4.61513440123e-05	0.000107955237336	0.000137547221879	6.55287336422e-05	0.000118275438636	0.0430442656837	0.789811580936	0.166312665711
a31	3.78887388457e-05	6.269215539e-05	9.35691253923e-06	1.19560822322e-05	3.67188918091e-06	1.2984329362e-05	8.70753823447e-07	3.48672358898e-06	8.5469807741e-05	3.09497166708e-05	7.04481724453e-05	8.6274231793e-05	4.56135782141e-05	0.000186412639545	0.110601214961	0.793000113645	0.0957505656703
a20	6.08463373559e-05	9.89178815567e-05	1.36050840064e-05	1.62099960774e-05	5.02743392697e-06	1.66325647873e-05	1.22284287448e-06	4.49837719633e-06	9.48292959137e-05	3.61512205569e-05	8.09296441484e-05	0.000100485608431	5.09670330714e-05	0.000212217056515	0.132550881187	0.756420224548	0.110236375657
a29	7.35908791186e-05	0.000121985259186	1.68958522021e-05	2.01380991925e-05	5.89255570899e-06	1.81809099291e-05	1.37888269149e-06	5.02417089878e-06	9.58548986379e-05	4.23611238523e-05	9.72418863828e-05	0.00012130379281	5.83458646905e-05	0.000123942352172	0.046069660129	0.812849498183	0.140278771886
a8	0.000103733196373	0.000162018888395	1.62485642674e-05	1.80461658975e-05	4.95270763633e-06	1.5793933643e-05	1.3202132305e-06	5.98785746626e-06	0.000123864129546	6.27064866174e-05	0.000152379720461	0.00020779500427	9.67027552302e-05	0.000139988510724	0.018271801643	0.874213889394	0.106402830629
a20	0.000142803497124	0.000213801772798	1.79850047558e-05	1.75115136325e-05	4.60438597878e-06	1.45622812143e-05	1.4228333435e-06	7.23464448875e-06	0.000157741323182	8.34797955391e-05	0.000209128800154	0.000292655761423	0.00013493085641	0.000179805026908	0.00952531274767	0.891909009798	0.0970879952097
a31	8.17282852607e-05	0.000120773513143	1.00338178953e-05	1.22590482108e-05	3.59885709293e-06	1.41811654048e-05	9.582229145e-07	4.83631616292e-06	0.000138353564394	5.3738749513e-05	0.000131407106385	0.000177830381474	8.857203647e-05	0.000295052652303	0.110371061716	0.827640116599	0.0608554354032
a10	4.88706763062e-05	7.81208519243e-05	9.22352894177e-06	1.39549310703e-05	4.42201059764e-06	1.70345771349e-05	1.0014583715e-06	4.18636672097e-06	0.000118199519798	3.7856714171e-05	8.69122031283e-05	0.000110670654825	5.84919501567e-05	0.000303527140768	0.142405023505	0.7655824222	0.0911200671344
a31	3.79144340317e-05	6.38857513514e-05	8.95441736059e-06	1.51956970234e-05	5.11458809921e-06	2.0222799045e-05	1.09602142383e-06	4.15497400699e-06	0.000117126711599	3.24285067237e-05	7.10319400428e-05	8.68273479417e-05	4.68295640522e-05	0.000296991070256	0.138192660768	0.759758924067	0.101240634378
a20	3.55418966069e-05	6.09894124938e-05	8.0045740002e-06	1.43210100078e-05	5.16921723307e-06	2.01386056817e-05	1.11199444128e-06	3.75471593566e-06	0.000103052309866	2.49070145746e-05	5.02778210143e-05	5.87324256472e-05	3.34560263507e-05	0.000281837414752	0.136576030689	0.723526341356	0.139196330126
a31	3.47506456366e-05	6.00216829826e-05	7.6914724134e-06	1.45052873359e-05	5.48238594436e-06	2.17065248939e-05	1.16965478043e-06	3.72602867855e-06	0.000100965425955	2.25384341915e-05	4.31604746714e-05	4.90535778824e-05	2.86063744502e-05	0.000270041949584	0.130003710663	0.717436913785	0.151895963975
a24	1.23263513799e-05	2.40882564789e-05	3.8990500178e-06	1.92269367786e-05	7.04235464812e-06	3.13644826313e-05	1.05368189348e-06	3.12041692618e-06	0.000109086566985	1.72432033972e-05	2.83905172238e-05	2.76451439608e-05	2.03517761501e-05	0.000280227424528	0.135268117554	0.798193471262	0.0659533085917
a46	2.624731986e-05	4.6292295493e-05	5.6793454726e-06	2.12247352595e-05	7.17863544937e-06	2.85164415438e-05	1.06421489783e-06	2.94723150873e-06	7.66867853283e-05	1.80735747991e-05	3.37376117413e-05	3.72871653203e-05	2.06332203834e-05	0.000130166717843	0.0529556616513	0.815789443754	0.130799096197
a27	3.75594242867e-05	6.48814244977e-05	6.7870743242e-06	1.40307914198e-05	4.60361121646e-06	1.60462305146e-05	8.8456319261e-07	2.73825346958e-06	5.58835054428e-05	1.9860034933e-05	4.24149075804e-05	5.14000747734e-05	2.47929434611e-05	6.98664776143e-05	0.0188760383504	0.810737247918	0.169974908732
a23	5.34801757622e-05	8.50972574992e-05	6.7364824414e-06	1.09636488066e-05	3.41235123882e-06	1.13526928382e-05	7.80067357537e-07	2.97148322319e-06	5.84063974809e-05	2.5066689311e-05	5.64810095268e-05	7.20858992578e-05	3.42810168204e-05	6.55088558714e-05	0.00818039048347	0.861728845973	0.129604116244
a31	5.13902182664e-05	7.67032001264e-05	5.3682662138e-06	1.45516959355e-05	5.30981207961e-06	2.40891429461e-05	1.15946241918e-06	4.54766840773e-06	0.000150263335827	3.20185947703e-05	6.10080565089e-05	7.11292347526e-05	4.36539486068e-05	0.00037093865529	0.111116968528	0.802951731991	0.0850191821813
a8	2.26674791011e-05	3.47875913355e-05	3.13558167127e-06	1.41363296452e-05	5.58030625987e-06	2.70403121154e-05	1.13342690639e-06	4.10705366924e-06	0.000162670401942	2.47623475901e-05	4.01936531696e-05	4.02656352509e-05	3.23264673689e-05	0.000450229865097	0.144649079529	0.70379897733	0.150688877494
a31	1.30875850727e-05	2.07774290352e-05	2.36902909042e-06	1.60673835484e-05	6.83028198662e-06	3.42670091718e-05	1.2900707688e-06	4.22200178975e-06	0.000175564967314	2.147176853e-05	3.04125450565e-05	2.68397070836e-05	2.4531711623e-05	0.000412993325032	0.124585089863	0.701829925777	0.172794224231
a20	8.8551077299e-06	1.50837429351e-05	2.11267626347e-06	1.69715178495e-05	7.38084749554e-06	3.70078087239e-05	1.33935333627e-06	4.18905179658e-06	0.000179203886438	1.983021861e-05	2.59803466855e-05	2.06508303612e-05	2.11371422077e-05	0.000399750149677	0.117892132811	0.682002975259	0.19934542981
a13	9.6779402433e-06	1.82467293117e-05	2.39008085449e-06	9.22251294983e-06	3.80788246518e-06	1.62225237746e-05	7.14422925423e-07	2.08386873219e-06	6.99558228127e-05	1.07130478033e-05	1.70219958952e-05	1.63978341204e-05	1.15488134026e-05	0.000141058657892	0.0397974498937	0.70164715842	0.25822635327
