 	lo	sentii	ee	che	arrivava	</S>
a15	0.042217069248	0.0371515216475	0.042415687	0.123820792	0.30048196	0.45391296
a31	0.0422123671914	0.0371387318617	0.0353886334	0.298195452	0.210708553333	0.376356286667
a46	0.0155452507059	0.0142236449331	0.0158743935333	0.349627123	0.189529544444	0.415200095556
a8	0.0084946119353	0.0087628990777	0.0123351268444	0.152239246667	0.222727691481	0.595440498519
a31	0.00466998013022	0.00509882123559	0.00858415154813	0.326770802222	0.182992160494	0.471884146173
a23	0.00187376352853	0.00201044253822	0.00366890390271	0.365199309741	0.178405330165	0.448842282058
a8	0.00109869914284	0.00113399416274	0.0017782709209	0.135674313914	0.239627256722	0.620687480686
a38	0.000642171627613	0.00062877146758	0.000944825823633	0.057908712638	0.269556152241	0.670319373562
a20	0.000546007755871	0.00046496375586	0.000593626134544	0.0253160558793	0.29887249408	0.674206851187
a28	0.000928785551957	0.00066107063862	0.000731948321515	0.0138843149598	0.34631322136	0.637480630396
a20	0.00122121065065	0.00080188817954	0.000923213673838	0.0098709218866	0.38415954712	0.603023190132
a23	0.00114703425022	0.000709967669847	0.000935038657946	0.00809457652887	0.398919432373	0.590193943377
a31	0.00125450365007	0.00127666826662	0.00417217285265	0.0158697921763	0.476942577458	0.500484254459
a29	0.00097517405669	0.00129429575221	0.00499169003422	0.0176336375921	0.531240985819	0.443864191486
a33	0.000402064723563	0.00048985270307	0.00175965714141	0.00859675196403	0.49080427194	0.497947407162
a29	0.000369196552521	0.00032726774669	0.000851246727137	0.00658065168801	0.477033550647	0.514838092387
a27	0.000756723264174	0.000540434558897	0.000939035942379	0.007861327696	0.491404193549	0.498498257462
a46	0.000881398654725	0.000607491596299	0.00105152905746	0.008912456232	0.504654964516	0.483892109154
a20	0.000658823584908	0.0004631054221	0.00099562469582	0.009741488744	0.512378941505	0.475761956385
a31	0.0028584445283	0.00320719370737	0.00703731056527	0.0250872759147	0.533871257168	0.427938452128
a7	0.00343796061677	0.00401192633579	0.00877258064509	0.0296543363049	0.545510262389	0.408612907376
a1	0.00121419573959	0.00140099195193	0.0031805970217	0.018011302435	0.530356120796	0.445836775792
a20	0.000471077869863	0.000529471185643	0.0013656958039	0.0162153734783	0.523208853599	0.458209511931
a31	0.000267405419954	0.000327088690214	0.0019201343813	0.0282652598261	0.539570617866	0.429649483977
a20	0.000190976897951	0.000250494043571	0.00201917482843	0.031010304942	0.546370519289	0.420158501326
a31	6.77901409503e-05	9.2196541357e-05	0.00131154797748	0.0260080766473	0.560717119763	0.411803233775
a23	2.64183485268e-05	3.8967577779e-05	0.00105566106983	0.0217165872158	0.563680039921	0.413482294592
</S>	1.32259510784e-05	1.95170648795e-05	0.000531765650915	0.0128284111079	0.542144669961	0.444462382296
