 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
a23	0.0263004687028	0.07361548833	0.12576016935	0.01671286372	0.019853501965	0.05964224965	0.0299597465	0.00138570875	0.11470389	0.28377944	0.248286465
a31	0.0262990922695	0.0735926911851	0.12425841812	0.016549371228	0.0197598643083	0.0592637687343	0.0287138798133	0.00157246571667	0.194027693333	0.233136503333	0.222826231667
a20	0.0106989519251	0.0304018651368	0.05750300771	0.008713319064	0.00994357942277	0.0266946474291	0.0138158055844	0.00140654120556	0.220863286778	0.252163731111	0.367795273889
a13	0.00581442640837	0.0175871017123	0.04657699857	0.00842734802133	0.00871775797426	0.0202961714764	0.0131164105281	0.00132929950185	0.0863185292593	0.22222823037	0.569587761296
a37	0.00355495430279	0.0122664979041	0.04335172219	0.00799762834044	0.00784511949142	0.0181766181588	0.0132250558427	0.00132646823395	0.0430028477531	0.213145863457	0.636107263765
a31	0.00248633081879	0.00891135864543	0.03101651723	0.00555770684015	0.00551578422514	0.0130215035556	0.0090479933609	0.00155911574465	0.130934015918	0.264263377819	0.527686327922
a43	0.000971719457453	0.00338802429254	0.0117228915767	0.00215501750672	0.00208210774638	0.00481296458787	0.00342709963363	0.00131332883488	0.157006852639	0.29030121594	0.522818762641
a31	0.000466825238231	0.00154672771515	0.00537253471223	0.00107620121557	0.000946987108793	0.00208267689596	0.00167343766121	0.00232333336496	0.217128401546	0.27382133198	0.493561504214
a24	0.000159682390157	0.000537234327683	0.00257409152408	0.000609573058523	0.000395143592931	0.00079602487532	0.000961888683737	0.00273335797499	0.244914595515	0.291451557327	0.454866818071
a7	0.000172013865052	0.000550459980894	0.00244507940803	0.000538724559508	0.000349506987644	0.000677309735107	0.000680203954579	0.00105545572833	0.093905399705	0.268010782442	0.631615016024
a31	0.000172568321251	0.000540423223631	0.00410876160268	0.00160455261984	0.000529399745881	0.000787867695036	0.00267170726486	0.00689794372611	0.154076182768	0.283231700814	0.545378878675
a13	8.78013766503e-05	0.000266916824544	0.00391384596756	0.00182521528995	0.000473897675294	0.000573784828345	0.00318319972829	0.0088256536167	0.173003449389	0.286933470271	0.520912789558
a28	8.48381922168e-05	0.000265195154848	0.00199425075585	0.00075279394665	0.000269107968431	0.000398843709448	0.00120489301276	0.00297410382023	0.0610800411297	0.248539686757	0.682436246519
a20	0.000161756897406	0.000514744911616	0.00196109945195	0.000492771358883	0.000280142006144	0.000532345723149	0.000660640457587	0.00104155548008	0.0253696034432	0.233684405586	0.735300932173
a31	0.000163801666869	0.000535606810539	0.0141534160173	0.00661939639629	0.00149757616871	0.00159213787438	0.0103674324759	0.0136149187934	0.0926458880144	0.263550675195	0.595259170724
a37	6.58320303563e-05	0.000235614433513	0.0174470374491	0.00852997709543	0.00179385087824	0.00169701352146	0.0134553529286	0.0177846039281	0.113433792271	0.271105331732	0.554451640241
a1	4.64458457854e-05	0.000180529381171	0.00683413659303	0.00307504316181	0.000714925724747	0.000755465850487	0.0047059587462	0.00602912616303	0.0459201956903	0.251164117244	0.680574103414
a28	0.000140752963928	0.00051681604039	0.00447392869768	0.00148062415394	0.000505857151582	0.000755541496829	0.0020240686154	0.00217346087434	0.0270857235634	0.258979772415	0.701863467805
a1	0.000339204297976	0.0012497468468	0.00596404589923	0.00134910358465	0.000677452250527	0.00128026583228	0.00154992463847	0.000997028521447	0.0233583628545	0.263894180805	0.699340689268
a28	0.000507982999325	0.00181502568227	0.00757700826641	0.00155043986155	0.000859798483509	0.00170993001076	0.00167239524616	0.000731769930482	0.0263868349515	0.274493630268	0.682695213089
a31	0.000395933439775	0.00155345689409	0.100973912222	0.0366545856872	0.0079691475945	0.00785566940359	0.0421282223821	0.0154449991335	0.0410605303172	0.231813970089	0.514149604363
a20	0.000146691356425	0.000769297788697	0.129755410231	0.0478801857591	0.0100539580382	0.00931672357686	0.0550926237974	0.0201910355512	0.0404930934391	0.19730480003	0.488996184788
a31	5.43443178083e-05	0.000341226826899	0.111416756234	0.0421286024497	0.00818599385273	0.00676127030129	0.0484372142691	0.0160993630237	0.0495801944797	0.21345447001	0.503540574929
a20	2.30105707038e-05	0.000196637407473	0.105277530102	0.0401998906256	0.00755845137201	0.00590415878743	0.046208630294	0.0147149982586	0.0514025632599	0.211864013337	0.51665013831
a31	1.35844721689e-05	0.000132111504331	0.0690013747247	0.0251775833509	0.00474813841177	0.00376386528281	0.0290120256357	0.00961927233687	0.0600738328533	0.239620157779	0.558838059437
a8	1.04284077904e-05	0.000110546990276	0.0569064756925	0.0201681124168	0.00381081691675	0.00305003337457	0.0232779929256	0.00790686022929	0.0619516909511	0.252018175926	0.570788866479
</S>	5.2152949964e-06	5.52778633865e-05	0.0284536940227	0.0100845081581	0.00190549632762	0.00152506660773	0.0116394430334	0.00396067779014	0.0327863204756	0.228356567963	0.68122773324
