 	non	mi	aspetti	che	non	vengo	</S>
a31	6.19361041e-07	5.19591998e-06	7.11149555e-06	0.000587849761	0.078792125	0.9015351	0.01907194825
a37	1.05344154743e-05	3.22224883133e-05	3.01620962167e-05	0.000306698354333	0.0324955403333	0.945082033333	0.0220428115833
a31	1.38213527701e-05	4.11403574142e-05	3.77340433715e-05	0.000209624566524	0.0135033491111	0.964161731111	0.0220326325278
a24	4.60924176632e-06	1.37262535385e-05	1.25893363531e-05	7.03540129547e-05	0.00703545403703	0.97563735037	0.0172259708426
a46	8.99822581977e-06	2.57576776035e-05	1.96538750477e-05	6.20644933516e-05	0.00378865284568	0.936373623457	0.0597213149475
a31	1.0459573629e-05	2.97586414052e-05	2.20009017019e-05	5.90749233272e-05	0.00325081631523	0.927116694486	0.0695112369825
a1	4.10375449873e-06	1.19410912057e-05	8.72971231997e-06	2.55954439857e-05	0.00300663160508	0.910576218162	0.0863668076608
a31	1.99751731291e-06	6.0902640119e-06	4.38703807332e-06	1.78308683286e-05	0.00359076150169	0.899421512721	0.0969574408869
a20	1.1160307843e-06	3.3438779473e-06	2.17556342444e-06	1.05408071762e-05	0.00349959740056	0.72168503424	0.274798181962
a41	8.64566994767e-07	2.5755366491e-06	1.47759746815e-06	5.06992679207e-06	0.00140146286685	0.520405854747	0.478182660654
a31	2.16990343159e-06	1.2906054683e-05	9.03902364938e-06	0.000106817971931	0.00427807212228	0.658491371582	0.337099588885
</S>	3.8247394658e-06	2.41664073415e-05	1.71539083247e-05	0.000210220935965	0.00759633856114	0.785816965791	0.206331297443
