 	aveva	lavorato	tutta	la	settimana	</S>
a31	1.5044913e-06	2.8179518e-05	0.000383080065	0.78756685	0.210635275	0.00138509792
a20	6.39221845667e-05	0.000221198734667	0.000426060891667	0.479177804333	0.515589661667	0.00452131708667
a31	8.41223840089e-05	0.000278456888229	0.000396356336289	0.250203095778	0.743606150556	0.00543175387889
a28	4.2274445823e-05	0.000140043786083	0.000187151394496	0.171805096093	0.820738773519	0.00708661180963
a31	2.83253294495e-05	9.39121817277e-05	0.000117435493865	0.111211289531	0.880906754506	0.00764224340321
a13	1.24045989917e-05	4.19560469426e-05	5.08149403217e-05	0.0903054579437	0.898486054835	0.0111032886011
a18	7.4195447639e-06	2.61057990809e-05	2.99634174406e-05	0.0307016287612	0.950941554945	0.018293342867
a31	2.8017743803e-06	1.03725415936e-05	1.34146836802e-05	0.0497982976004	0.937595781648	0.012579333179
a27	1.68897985243e-06	6.27539766453e-06	8.28487196007e-06	0.0561005600835	0.918564853883	0.0253182889497
a31	1.33609406948e-06	5.52194572151e-06	1.13550548534e-05	0.0581381609112	0.912074697961	0.0297688626166
a20	5.47209111827e-07	2.8625412405e-06	1.03658784678e-05	0.0587122268521	0.859205542654	0.0820684138389
a31	4.93748940609e-07	8.1380229135e-06	3.96036056726e-05	0.0456099288324	0.853870610885	0.100471210946
a39	4.03691868536e-07	9.68391805783e-06	4.92104426809e-05	0.0412533732008	0.835603623628	0.123083719982
a31	1.58439517785e-06	3.41237487726e-05	9.83957516836e-05	0.0238053746569	0.842328354543	0.133732216994
a33	1.97265659162e-06	4.22449620532e-05	0.000114759686799	0.017973894859	0.823956008181	0.157911149331
</S>	9.8728424431e-07	2.11283047201e-05	5.73917327555e-05	0.0090166223895	0.74877246909	0.242131394665
