 	non	aveva	dove	aveva	per	stare	</S>
a7	0.0031968665125	0.0167826436	0.05145617235	0.0123716315	0.00676811475	0.394859785	0.51456477
a31	0.00319094839054	0.0166017184566	0.0493476825598	0.00986883476	0.00466711125	0.429719495	0.48660422
a29	0.00106972585055	0.00557217913882	0.0165466620964	0.00345238508667	0.00243983611667	0.431164198333	0.53975501
a19	0.000362815569667	0.00189858358661	0.0056246245608	0.00133277406889	0.00116350055222	0.369895122778	0.619722556667
a46	0.00154958500871	0.0038103863392	0.00903076624893	0.000927868022963	0.000706593084073	0.326680190926	0.657294618889
a31	0.00194506267205	0.00444705527527	0.010165666648	0.00107217094099	0.00171985494802	0.394784863642	0.585865356296
a38	0.000731048406493	0.00165368588729	0.00377769494767	0.000741261378663	0.00193780437601	0.401108087881	0.590050452099
a31	0.000326412832681	0.00072444542443	0.00165840860589	0.000838084124554	0.00245272138534	0.39029286596	0.603707094033
a20	0.00011368414341	0.000256375981143	0.000599022345297	0.000838556778185	0.00259673458978	0.37473889532	0.620856758011
a31	4.29791559467e-05	0.000109091253048	0.000291861881766	0.00106761882939	0.00240416795793	0.340495851773	0.655588466004
a0	1.50853500922e-05	5.0842675216e-05	0.000168620291255	0.00114178082313	0.00233651929798	0.330203780591	0.666083412001
a31	8.99856766407e-06	0.000137899467605	0.000687300381085	0.00189195232104	0.00171662851133	0.29284540353	0.702711847334
a46	6.60051840469e-06	0.000165908259602	0.000857738037028	0.00214313309385	0.00151079989944	0.276888527843	0.718427329111
a18	2.3613661849e-06	5.64188540007e-05	0.000289289090676	0.000736659558117	0.00052550038948	0.186177932614	0.812211879704
</S>	1.27899789245e-06	2.92227726003e-05	0.000148008347838	0.000394791089058	0.00028338463574	0.169741381307	0.829401974852
