 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
a23	0.011572331075	0.01939388627	0.011524216	0.00481861	0.00632031455	0.0252085995	0.051480745	0.0553819435	0.1318005065	0.0475071265	0.18113229	0.04046594	0.039054887	0.23073969	0.022365852132	0.117753758365	0.0034792281012
a31	0.00403798255167	0.00700964453667	0.00701076516667	0.00583617633333	0.0102516245167	0.0235158823667	0.0428991689	0.0518848668333	0.130885419833	0.0425318985	0.172346408	0.28662215	0.0383312853333	0.126009749	0.00991460879867	0.0397063229317	0.00120604430453
a20	0.00235698622722	0.00476783744556	0.00335777252222	0.00939066211111	0.0137521551722	0.0163918439889	0.0207841512	0.0259965619444	0.210721374278	0.0205802305	0.142896377333	0.358867215667	0.0348749691111	0.115289648667	0.00576884133122	0.0137469033672	0.000456501571843
a31	0.00269103150907	0.00538565198185	0.00239148794074	0.012648590037	0.0127579110574	0.0261411043296	0.0150631134	0.0214126309815	0.408752848093	0.0139476401667	0.189249762444	0.127514520222	0.033747791037	0.121308219556	0.00199821920341	0.00481933288573	0.000170148941948
a28	0.00464830136969	0.00656108416062	0.00318339128025	0.011414996679	0.00831746535247	0.0427723457765	0.0160147111333	0.0331837299938	0.469493059364	0.0151509053889	0.209342727481	0.0494959747407	0.0397590183457	0.087747959852	0.000992029809137	0.00185366948191	6.86114466493e-05
a37	0.0114622714566	0.0122103390535	0.00670527326008	0.0116391212263	0.00737108945082	0.0589094505922	0.0277719017111	0.0652930766646	0.394436736455	0.0212822351296	0.22279632916	0.0304422559136	0.0570673594486	0.065948421284	0.00463785331638	0.0019971948073	2.90696062164e-05
a16	0.0158301791522	0.0155281296845	0.00878491975336	0.0107667484754	0.00694303995027	0.0596505701974	0.047884157237	0.0917129255549	0.292077452152	0.0313686663765	0.236152546387	0.0311452243045	0.0829900531495	0.0512511660947	0.0100705807721	0.0078166066691	2.70226977388e-05
a21	0.0150331143841	0.0143001588948	0.00815120791779	0.0084514206918	0.00576369725009	0.0473441983991	0.0636880124123	0.093311505185	0.219652150717	0.0392377951255	0.259646115462	0.0331223954348	0.11481695105	0.0450441263649	0.0115883015907	0.0207865088897	6.23308392463e-05
a31	0.013049017128	0.0128766432983	0.00706109330593	0.0070540861306	0.0047228154167	0.0399928534664	0.0698526674708	0.086888983395	0.177874396906	0.0446532177085	0.243015905154	0.0674902391449	0.134190743683	0.0487641471216	0.0084941611969	0.0329471582966	0.00107186979975
a37	0.009833911876	0.0101119760994	0.00540260663531	0.00547407734353	0.00363736567223	0.0308212941555	0.0632553624903	0.0702266527983	0.135650975635	0.0435165575695	0.210808118385	0.081191378715	0.212896797894	0.0555217407072	0.00482625039897	0.0544004827655	0.00242446033325
a21	0.00910323645867	0.0090816536998	0.00495524327844	0.00458938481451	0.00338023755741	0.0241852907185	0.0596563974968	0.0597452375994	0.107199785212	0.0409180175232	0.199678626128	0.058901081905	0.272313549298	0.0574350842357	0.00348679793299	0.0811029992552	0.00426737854442
