 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
a8	0.0936748635	0.0029604128	0.006350663945	0.12853962525	0.034637328	0.34548627	0.252743455	0.1291457933	0.0064615745075
a13	0.0447961365	0.0122892331333	0.00937734964833	0.1254173705	0.033324632802	0.22410657	0.239229315	0.308347264433	0.0031120616075
a0	0.0223126842667	0.0667929543778	0.0100339613828	0.0419114861367	0.0111462001883	0.0884839486667	0.218234795	0.537573421478	0.00351048796917
a31	0.0138169246889	0.133472688126	0.0371792911276	0.0186905309322	0.00419132098177	0.0422079328889	0.0951081303333	0.645782740493	0.00955044632306
a18	0.0668351723963	0.180459099375	0.114409310376	0.0762167986441	0.00451621812726	0.067458568963	0.0440965514444	0.435903426164	0.0101048841077
a31	0.153504067465	0.148874876458	0.131044361792	0.162172366215	0.00491607000909	0.0950996976543	0.142936039815	0.157460664388	0.0039918788359
a28	0.193814802488	0.0666315448193	0.103996230931	0.260305682072	0.00418705680303	0.0798972255514	0.232491529938	0.0566131933293	0.0020627502453
a20	0.226656634163	0.0337913349398	0.10259065731	0.298473094024	0.00380500263434	0.0655406018505	0.246590619979	0.0215199857431	0.0010320466251
a31	0.253528721388	0.0243657149799	0.08486085077	0.230631131341	0.00461559141145	0.0746870106168	0.309709013326	0.014641466681	0.00296045011837
a7	0.198164397129	0.0181473467933	0.11652278359	0.291656077114	0.00861160080382	0.0687510392056	0.273017834442	0.017880083227	0.00724880390612
a38	0.166011372376	0.0156866087311	0.140009225863	0.322781732371	0.00863650410127	0.0529022794019	0.255855094814	0.0308593607423	0.00725779126871
a24	0.151629696125	0.0153243047437	0.136358553288	0.315119607457	0.0109896372004	0.0469297928006	0.262840494938	0.0414240845808	0.0193837913896
a46	0.152060344042	0.0184450900812	0.142022451096	0.330557819152	0.0155878917335	0.0491780449335	0.210752048313	0.0568995795269	0.0244967328965
a31	0.152575141347	0.0236038406937	0.148892920365	0.314882399717	0.0251447345778	0.0527883903112	0.155385411104	0.0853285698423	0.0413986167322
a38	0.0917922481157	0.0239373975646	0.210882790122	0.372076853239	0.0333327661926	0.0343946231037	0.086827301368	0.101324321947	0.0454317020774
a31	0.0570189480386	0.0222977018549	0.206281263374	0.35031546108	0.0349246077309	0.0239281363679	0.0435836957893	0.096535950649	0.165114227192
a13	0.0452035993462	0.0251569859516	0.141150616125	0.32335899036	0.0391807849103	0.022782939456	0.0328487512631	0.100644540216	0.269672802397
a31	0.0367410604487	0.0259381063172	0.102675469042	0.275986173453	0.0329073726368	0.0240344494853	0.0335138020877	0.104650790072	0.363552787466
a8	0.0488004184829	0.0425627611057	0.116208561681	0.305920221151	0.0448239352123	0.0207574961618	0.0234258496959	0.067053932524	0.330446823155
a20	0.0624918528276	0.0580568403686	0.134890937227	0.35488545705	0.0583201670708	0.0181673317206	0.0198265325653	0.042012540008	0.251348361718
a31	0.0446716342759	0.0424135544562	0.086158738409	0.217382104017	0.0430823970236	0.0253748205735	0.0283340545218	0.067140703336	0.445442037239
a15	0.0697797214253	0.0665302604854	0.0999353854697	0.200047029672	0.0669135550079	0.0289621708578	0.0319534551739	0.0621615244453	0.373716934913
a31	0.0759443578084	0.0724695924951	0.102658417157	0.191611875224	0.0727913556693	0.0305953259526	0.0346376117246	0.0655999148151	0.353691544138
a20	0.0581195332695	0.0563141064984	0.069232717719	0.108269497075	0.0567189758898	0.0422027486509	0.0473035019082	0.079596745605	0.482242128046
a39	0.0681027344232	0.0668313188328	0.0732752492397	0.092529189025	0.0671394236299	0.0527584605503	0.0542560933027	0.0634563458683	0.461651142682
a31	0.0645480614744	0.0637742972776	0.0667670540799	0.0787434963417	0.0638605555433	0.0542493181834	0.0546701057676	0.0735739752894	0.479813100894
a8	0.0816870904915	0.0807825184259	0.08452300236	0.0953471787806	0.0807873078478	0.0605936247278	0.0581547429225	0.0651238224298	0.393000676965
a31	0.0913684801638	0.090471461142	0.0945094054533	0.10509151126	0.0904321026159	0.0666776929093	0.0633708733075	0.0664996098099	0.331578845655
a37	0.0758924667213	0.0752837103807	0.0772295411511	0.08276536042	0.075361488872	0.0655319179698	0.0658477844358	0.0781762549366	0.403911458552
a20	0.0704434789071	0.0699158101269	0.071427001717	0.0755555818067	0.0700216442907	0.0620540309899	0.0622949881453	0.0639605939789	0.454326819517
a8	0.0832643196357	0.082763736709	0.0849538739057	0.0911929406022	0.0826253714302	0.0633439249966	0.0595764073818	0.048085119993	0.404194273172
a20	0.0907713165452	0.0903434222363	0.0926483513019	0.0990994602007	0.0900705884767	0.0654272236655	0.0594787127939	0.0393473049977	0.372813614391
a31	0.0840167641817	0.0837391907454	0.0847558457673	0.0886462867336	0.0835602441589	0.0686581445552	0.065220418598	0.0533098153326	0.388093284797
</S>	0.0827665000909	0.0825042753727	0.0830103758836	0.0856688133668	0.0824029920794	0.0725699222776	0.070890927299	0.0655119801663	0.374674227398
