 	mia	sorella	quest'	anno	che	vienne	studierà	per	medico	</S>
a10	0.4723473205	0.0140575725	0.000626907425	0.00107392373	0.4956608105	0.000375688455	0.0058078979195	0.008026921	0.00115539377	0.00086756903
a31	0.192590947167	0.0451326148333	0.0174163406417	0.0207500023767	0.639463826833	0.00152732311833	0.0023744710195	0.0482817393333	0.03075151267	0.00171120326333
a1	0.097447142089	0.0636988356111	0.0318289172139	0.0508158037922	0.645527798944	0.00258261717278	0.00128647503317	0.0628790777778	0.0418723456567	0.00206095536111
a28	0.042428822063	0.0510695948704	0.0256524914046	0.0568447265974	0.780384332981	0.00257621072426	0.000616388871057	0.0239709465926	0.0156194245522	0.000837043293703
a24	0.086108759021	0.0623871839568	0.0247134674682	0.0565805075325	0.745986194327	0.00309461640809	0.00142256132369	0.0135830261975	0.0058132175674	0.000310481315234
a31	0.14556473634	0.0597871779856	0.0232453518227	0.0556368361775	0.551375241442	0.00308217373603	0.00852140054123	0.150122143399	0.0024849011058	0.000180033472411
a18	0.16584472878	0.0499126636619	0.0182082436076	0.0472385083925	0.345293423814	0.00259510061201	0.0136186715137	0.353923641133	0.0031133074686	0.000251695824137
a24	0.184694842927	0.049249445554	0.0161188482025	0.0395470314642	0.221925644605	0.003214274204	0.0111714121712	0.468745507044	0.0047100626562	0.000622942824712
a13	0.199863770976	0.0491001551847	0.0147282734008	0.0343070111547	0.157116868202	0.00391389273467	0.00854101772373	0.524617702348	0.00643814805207	0.0013731824749
a18	0.220468220325	0.0530764377282	0.0172237431336	0.0378668603849	0.131200311067	0.00419424074489	0.00679890310791	0.514552810783	0.0123424633507	0.00227601249163
a31	0.256869926775	0.0693995085761	0.0290684917112	0.0745715134616	0.134895498689	0.013796303415	0.00633447870264	0.382295250261	0.0185044461169	0.0142645765639
a24	0.225809168925	0.099839306192	0.0302479282371	0.103614884487	0.198687819563	0.019417861805	0.00478750390088	0.24492641342	0.0215144157056	0.051154696188
a11	0.173711709642	0.133513512064	0.026240726079	0.126888704829	0.243449856521	0.0200343806017	0.00301345203363	0.170921077807	0.0239118475685	0.078314715396
a31	0.150995009881	0.157558784021	0.0295292000263	0.177409438276	0.237336662174	0.0246430028672	0.00323433421121	0.107500087602	0.0241632228562	0.0876302384653
a39	0.106119236627	0.178388948007	0.0294587423421	0.227956496092	0.265092894058	0.0260643502891	0.00336151863707	0.0763189908673	0.0191583959521	0.0680804061551
a20	0.0817098588757	0.195162712669	0.0314591937807	0.271163688697	0.284702171353	0.028652143763	0.00345941177902	0.0510036776224	0.0137189003174	0.0389682327184
a31	0.0646377602919	0.171826814223	0.0297214055936	0.279655202899	0.244472543784	0.0278420452543	0.00734846092634	0.0607864432075	0.0127740857725	0.100935234906
a17	0.0533287794306	0.146538011408	0.0311384548645	0.315138670966	0.218778757928	0.0299761177514	0.0104656349754	0.0664489810692	0.0110824445908	0.117104123635
a20	0.0517760218102	0.137848363803	0.0361969499548	0.372658850322	0.209474535976	0.0352371255838	0.0118816753251	0.0546501256897	0.0084578244636	0.0818185098783
a31	0.0455958339367	0.106752477934	0.0350451659849	0.368675016774	0.158509606992	0.0344592508613	0.0178188211084	0.0655223638966	0.0102163470879	0.157405093293
a24	0.0426868636456	0.0741403873113	0.035639898995	0.361447512258	0.105808537331	0.0354182882871	0.0273420570361	0.0952097046322	0.018883195696	0.203423517764
a20	0.0421337755485	0.0577774491038	0.0369655883317	0.367821047419	0.0775697891103	0.036879413429	0.0306163206787	0.0944875625441	0.0202755915653	0.235473412588
a8	0.0452820571828	0.0591200050346	0.0405985227772	0.422590815806	0.0793078463701	0.0403001398097	0.0241267252262	0.0600723131814	0.0114981293551	0.217103400863
a20	0.0435365213943	0.0547696983449	0.0398492022591	0.414256075269	0.0725737754567	0.0395004352699	0.0220188100754	0.0440598717271	0.0100317559517	0.259403840288
a31	0.0354365827981	0.0411839827816	0.033750389753	0.325391981756	0.0492680398189	0.0336008117566	0.0272910840251	0.0456641822424	0.0186559966506	0.389756950096
a24	0.038383832266	0.0411532299272	0.0372157609177	0.265378067252	0.0454436439396	0.0371512929189	0.035173605675	0.0515346830808	0.0323004785502	0.416265416699
a37	0.041450446422	0.0428221313091	0.0404486593059	0.236389242417	0.0455467233132	0.0404220153063	0.0397839395583	0.0543353123603	0.0389575631834	0.419843992233
a46	0.042106354474	0.0432952827697	0.0413405764353	0.265554944139	0.0453964651044	0.0413148871021	0.0399382635194	0.0515954187868	0.0316921600611	0.397765677411
a31	0.043767056158	0.0447860889232	0.0431996914784	0.258892018046	0.0464573163681	0.043171941034	0.0414634881731	0.0501462975956	0.0299564873537	0.398159625804
