 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
a31	0.00461135778	0.0742765562	0.0039721585	0.001233668985	0.231571745	0.24791122	0.112928252	0.183529518	0.121478976785	0.018486568305
a1	0.00291897418	0.0274469414667	0.0059529215	0.002460324195	0.202478525	0.490244506667	0.0453538074667	0.1763553445	0.040552114645	0.00623656870567
a31	0.00488670146	0.0116508072222	0.0107978578333	0.00348183569833	0.0996827683333	0.760041732222	0.0200123356222	0.0734503576667	0.0136939385817	0.00230165876922
a24	0.0486066271533	0.0284823372074	0.0487901592778	0.0148699751994	0.0591398511111	0.709758930741	0.0201075325407	0.0618607235556	0.00735666336723	0.00102715535441
a31	0.0918828290511	0.0595352957358	0.0813960997593	0.0230864550665	0.0572220753704	0.55595982358	0.0256229195136	0.0925182611852	0.0118831997891	0.000893030616137
a37	0.084237733017	0.0771547485786	0.0774273465864	0.0242065303555	0.0819111651235	0.435609011193	0.0326452055045	0.151695690395	0.0339953725964	0.00111718417205
a31	0.061090232339	0.0660206715262	0.0602885038621	0.0258253794518	0.151295138375	0.331731027064	0.0440503618348	0.216321096798	0.0380481658655	0.00532938315735
a17	0.037418513113	0.0482788931754	0.0429563262874	0.0237259044839	0.190509316125	0.294546675688	0.0559029089449	0.273315308933	0.0198031111218	0.0135430107191
a31	0.021429289371	0.0375113613918	0.0324763930958	0.020497891328	0.179806508708	0.247224448563	0.0649511229816	0.367210802978	0.0113445073073	0.0175476512397
a20	0.0115860481237	0.0258312901306	0.0239001343653	0.0178108969427	0.179509279569	0.214760199521	0.0715948626605	0.434258494326	0.00541561523577	0.0153331320799
a17	0.00856759204123	0.0282563000435	0.0267601437884	0.0214557873142	0.17396962319	0.207923226507	0.0828826308868	0.434117018109	0.00337245317859	0.0126951626933
a20	0.00800443334708	0.0310555260145	0.0303296019295	0.0246275457714	0.172026861063	0.189062765502	0.0926023502956	0.438486592703	0.00329950165953	0.0105048143311
a8	0.00869816411569	0.0433358780048	0.0443961746432	0.0388164542571	0.171278313688	0.184511445167	0.124405800099	0.374883044234	0.00365615548651	0.00601859351037
a31	0.0093497393719	0.0533147593349	0.0610422082144	0.0519764947524	0.221347107896	0.158074230056	0.123178760033	0.308743208078	0.0045585057955	0.00841498447012
a37	0.0120327514573	0.0463054577783	0.0632703527381	0.0801592249175	0.275290285965	0.105455375019	0.0707030133443	0.306825916026	0.0067067294985	0.0332508688234
a13	0.0213996061524	0.0441767395928	0.0634191775794	0.153414458306	0.238469398655	0.075126740673	0.0437013824481	0.251686228675	0.0123866208328	0.0962196196078
a31	0.0259429143841	0.0426417505309	0.0610133705265	0.198340019435	0.215703806218	0.072109055891	0.0356035841494	0.202395546225	0.0248183906109	0.121431523203
a20	0.0318739204614	0.0441851975103	0.0594217948422	0.230081806478	0.192651705406	0.0785259386303	0.0594259767165	0.179329395408	0.0287457218703	0.095758514401
a31	0.0397051801538	0.0477719625034	0.0574220672807	0.247852462159	0.138194178469	0.0673587328768	0.0695748202388	0.143192288469	0.0527369456234	0.136191378134
a28	0.0479320633846	0.0524011431678	0.0575289847602	0.19280438072	0.10441184949	0.0531442082923	0.0513072780796	0.11557997949	0.100276945208	0.224613196045
a31	0.0546536624615	0.0569549090559	0.0589496782534	0.134406303573	0.0796666044967	0.0488870867641	0.0535149860265	0.09103576183	0.109096008403	0.312834992015
a17	0.0569828221538	0.0584970396853	0.0593196060845	0.105747727858	0.0696386461656	0.055204725588	0.0790946220088	0.0799151859433	0.086004651801	0.349594957338
a31	0.0596689907179	0.0607452332284	0.0609883586948	0.0875855959527	0.0660384853885	0.0598994378627	0.0901399806696	0.0739779353144	0.0698076449337	0.371148329113
a8	0.0591142752393	0.0597181477428	0.0598812195649	0.0767090719842	0.0626803734628	0.0595507869542	0.0792615935565	0.0667687817715	0.0607869336446	0.415528816371
a31	0.0644726247464	0.0648532059143	0.0649154531883	0.0747414073281	0.0665078761543	0.0645681473181	0.0774920978522	0.0683700905905	0.0612329492149	0.392846152124
a46	0.0683852562488	0.0686541253048	0.0686293443961	0.073809245776	0.0695062240514	0.0676676057727	0.0744159792841	0.0702198201968	0.0649939920716	0.373718387375
a28	0.0725073634163	0.0727244867683	0.0726338147987	0.0749141719253	0.0730983133505	0.0711473852576	0.0749814697614	0.0733094067323	0.0696953970239	0.344988175792
a31	0.0802672891388	0.0803896172561	0.0803076115996	0.0813148723084	0.0806472311168	0.0780744017525	0.0785534032538	0.0801708089108	0.0790716256746	0.281203135264
a37	0.0794160297129	0.0795224724187	0.0794386705332	0.0798967557695	0.0796495637056	0.0775816022508	0.0786734444179	0.0795052996369	0.0785469765582	0.287769178421
a24	0.072908908571	0.0730515674729	0.0729394468444	0.0731854619232	0.0730468259019	0.0712173444169	0.0750651814726	0.073820049879	0.0726937121861	0.342071482807
a20	0.0690160115237	0.0691823738243	0.0690830556148	0.0702376339744	0.0692976433006	0.067439590139	0.0729677851575	0.0703979279597	0.068247264062	0.374130684269
</S>	0.0684214307619	0.0685706289121	0.0685157028074	0.0706195219872	0.0688935366503	0.0672147350695	0.0729217095787	0.0698238309798	0.066685447031	0.378333427135
