 	mia	mamma	puliva	la	casa	ogni	giorno	</S>
a37	0.0146941012	0.0599107305	0.22971204	0.289433475	0.01022920667	0.34240678	0.048676525772	0.004937129025
a31	0.0150346102	0.0344039538333	0.270719033333	0.491413301667	0.01062096289	0.159799356333	0.0162865310407	0.00172223712167
a21	0.0142211943333	0.0183146102778	0.491235151111	0.412407978222	0.00428794216333	0.0534877469143	0.00546023158557	0.00058512966689
a28	0.0049881924811	0.00754745675927	0.793235623704	0.171864186407	0.00183196098778	0.0184770328081	0.00184648377386	0.000209041580297
a35	0.0075856772637	0.00835691058642	0.796528584568	0.161565411469	0.00647041572926	0.017792221636	0.00160034613329	0.000100420115099
a24	0.0233287840879	0.0325682891955	0.595213911523	0.253960823823	0.0245080832431	0.0658545525453	0.00393132614443	0.000634231798366
a46	0.0460493773626	0.0803593813985	0.387039323841	0.275387491274	0.049143531081	0.154555517515	0.00528257474814	0.00218278039946
a31	0.0485483947875	0.104961945466	0.276152917947	0.253522990425	0.0695522403603	0.211740639172	0.023746061116	0.0117747792665
a24	0.0399151699292	0.087834206822	0.188319272649	0.213285560142	0.0716636917868	0.302732856391	0.070237560372	0.0260116517555
a46	0.0398952253097	0.0824101556073	0.14047360755	0.183804500047	0.0646566372623	0.351709475464	0.105675310124	0.0313750552518
a20	0.0385121307699	0.0765135958691	0.11929124785	0.155735421349	0.0642164320874	0.306511448488	0.159625170041	0.0795945450839
a31	0.0477725249233	0.0677942259564	0.08939562295	0.118717665116	0.0692124086958	0.237174469496	0.16739565668	0.202537425028
a6	0.0551244216411	0.0648421829855	0.07518474365	0.0923288617053	0.0678925352319	0.176165356499	0.145041798893	0.323420088343
a20	0.0592696938804	0.0626479486618	0.0654193672167	0.0745214359018	0.0673048174106	0.146445277166	0.134268594298	0.390122876114
a31	0.0686139946268	0.0711740275539	0.0737361557389	0.0789286339673	0.0743068191369	0.108367300722	0.0979501694327	0.426922932038
a45	0.0542034015423	0.0643333821846	0.075274306913	0.173424707989	0.110631626379	0.153286550241	0.0717337978109	0.297112257513
a20	0.0426301305141	0.0574085357282	0.073652290971	0.206090912663	0.116742130793	0.165808148414	0.0577326406036	0.279935192671
a31	0.0548894135047	0.0622700519094	0.070794195657	0.118206677554	0.082941350931	0.109908704471	0.0661914135345	0.43479812089
a46	0.0641582778349	0.0669216306365	0.0701525418857	0.0866197758513	0.0769125636437	0.0963435248237	0.0748620978448	0.46402951363
a31	0.0685452092783	0.0698292268788	0.0714995206286	0.0769784319504	0.0751077345479	0.0882382049412	0.0764278059483	0.47337382121
</S>	0.0703185496392	0.0712652534394	0.0727873703143	0.0747656959752	0.074360115274	0.0822939124706	0.0750267229742	0.479182360605
