 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a31	0.23131619	0.48311273	0.140897777	0.0067291134385	0.058755395123	0.016225297665	0.0415970206	0.0009684226625	0.00045982448	0.001331401485	0.0158702675	0.002736601
a24	0.112814446667	0.328599846667	0.287799985667	0.126147654813	0.068458366041	0.0162786780883	0.040641293585	0.0009806465775	0.000699516113333	0.001372910885	0.0121547685	0.00405191856667
a31	0.0691783522223	0.174294678889	0.391351595222	0.240647881604	0.0522111836803	0.0068798519961	0.01426323488	0.0003905678205	0.000888136137778	0.00188119706167	0.0171064361667	0.0309069131889
a28	0.0445896744074	0.11461505463	0.394264705074	0.209035553868	0.168182571893	0.00876871276537	0.00564880789333	0.000327628078167	0.000492246522259	0.00119681454389	0.0154804531889	0.0373978367963
a15	0.0271820351358	0.07338765821	0.312933061691	0.140432357956	0.339305417298	0.0815244925885	0.00482602126444	0.00114638582606	0.000176817473753	0.000403483238377	0.0061107714163	0.0125715769752
a28	0.0223277553786	0.0430861037367	0.171691773564	0.070259848452	0.298313722433	0.202690544196	0.127383324755	0.0179354719754	0.000481516147918	0.000243816586539	0.0413312996921	0.0042548608415
a31	0.0137369244595	0.0215679184456	0.069923161188	0.0267917087173	0.160181874144	0.278114794732	0.323482951585	0.0291024996585	0.000967347949306	0.00047799282218	0.0740961632307	0.00155666584383
a8	0.0072202924865	0.0112991488485	0.0327776720627	0.0104825067391	0.113399544715	0.345509121577	0.393804547195	0.0288083865528	0.000945563603102	0.00068604294406	0.0544366100769	0.000630565186277
a31	0.0114406898288	0.0140950177828	0.0297597753542	0.0107844936464	0.118191361572	0.326184547192	0.305042662398	0.0362002165176	0.016332837821	0.0356712576314	0.0721442290256	0.0241529122771
a33	0.0199648402763	0.0220247605943	0.0350947761181	0.0179476458821	0.123728610524	0.232818492397	0.182975480799	0.0613879521725	0.0248108922737	0.112209680544	0.106061159675	0.060975700759
a20	0.0300586667588	0.0316691835314	0.039339149706	0.0289653309607	0.120074700175	0.181444840799	0.121444088266	0.0740850013908	0.0210607274246	0.148468033515	0.0927196898917	0.110670570253
a14	0.0427919905863	0.0438919248438	0.0486028842353	0.0421235546536	0.109420773392	0.136383990266	0.089701977422	0.0646162711303	0.0292199551415	0.155803854505	0.0741037366306	0.163339066751
a31	0.0476085685288	0.0482678746146	0.0510834757451	0.0469915538845	0.089912344464	0.101162666755	0.0727159558073	0.0550041737101	0.0439825307138	0.155468601502	0.0612581365435	0.226544098917
a17	0.0460768828429	0.0465278895382	0.0482999052484	0.0455509762948	0.0726314348213	0.0775305372517	0.0612337406024	0.04977346457	0.0502655982379	0.150536370501	0.0533154988478	0.298257702972
a20	0.0463561359476	0.0468521498461	0.0482772017495	0.0460094604316	0.0675912649404	0.0719673140839	0.0594514235341	0.0536604865233	0.0462505204126	0.1525962335	0.0554727442826	0.305515067657
a31	0.0502822516492	0.0505856899487	0.0517713022498	0.0499992554772	0.0698641273135	0.072553046028	0.0592184425114	0.0520117238411	0.0488599461375	0.133018657833	0.0547732057609	0.307062345886
a8	0.0498694232164	0.0501554366496	0.0509119507499	0.0496330494924	0.0608343641045	0.0631274233427	0.0570826108371	0.054084386947	0.0482528123792	0.126681539278	0.0545356392536	0.334831375295
a24	0.0511501247388	0.0516892272165	0.05250592725	0.0508738321641	0.0596436727015	0.0631203911142	0.0617464136124	0.0613247779823	0.0476188961264	0.128732403093	0.0573566184179	0.314237728432
a28	0.0560257739129	0.0565150297388	0.0572230870833	0.055649381388	0.0619996285672	0.0647003770381	0.0656456245375	0.0629354813274	0.0534661320421	0.111785207698	0.0584667961393	0.295587472811
a20	0.0528403963043	0.0532415395796	0.0537871583611	0.0524918544627	0.0567114598557	0.0590764990127	0.0610598948458	0.0600675564425	0.051978349014	0.106073601233	0.0562606697131	0.336411010937
a31	0.0509203297681	0.0512568291932	0.0516850401204	0.0506810228209	0.0540440736186	0.0562448496709	0.0577709162819	0.0586856061475	0.0508390680047	0.103475439078	0.0558060092377	0.358590790312
a46	0.0498736935894	0.0501390040644	0.0504494440401	0.049703927607	0.0520196468729	0.0538475678903	0.0552114547606	0.0569948613825	0.0505738393349	0.100008563026	0.0550792197459	0.376098773437
a18	0.0473273621965	0.0477039383548	0.0480901813467	0.047174107869	0.0497680789576	0.0522820219634	0.0542530179202	0.0578209864608	0.0472011587783	0.108730547675	0.0547142469153	0.384934391146
</S>	0.0485168460983	0.0489092961774	0.0493306706733	0.0483706689345	0.0516013444788	0.0542414379817	0.0556505014601	0.0591786632304	0.0472904828891	0.112285898838	0.0561069714576	0.368517260573
