 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
a31	0.434941862265	0.0195793842	0.000402314585	0.0118354365	0.059729082	0.00129109995	0.4423586073	0.0070610349025	0.02280125925
a8	0.146123998132	0.0594063258667	0.019909559795	0.0960203671667	0.172140047333	0.00676622191667	0.489236065767	0.00240447082583	0.00799298941
a31	0.051841016244	0.0787686119556	0.0291183339317	0.149573779056	0.329865472444	0.0232557326389	0.333343855256	0.000873603290277	0.00335957979667
a10	0.0234724130813	0.0758400339852	0.0172198819772	0.193685636352	0.389058664148	0.033220220213	0.265287108419	0.000397934078426	0.00181804225789
a39	0.0210404943604	0.115746527995	0.0137270416591	0.257963625451	0.387403771383	0.0340779474043	0.168578529473	0.000833512249475	0.000628527557297
a31	0.0597952681201	0.104445885998	0.0158140292197	0.206879663817	0.329625970461	0.0343395048014	0.244471636491	0.00398734708316	0.000640751931432
a20	0.139048999373	0.067255658666	0.0165016280732	0.139943779939	0.233621630154	0.0332217379338	0.359297945497	0.00927437969439	0.00183428941048
a31	0.162599104791	0.0446054475553	0.0154845830244	0.0946900566463	0.179108536718	0.0277946339779	0.449957015166	0.0098671967648	0.0158934568035
a8	0.109444113264	0.0341904115184	0.0179190556748	0.0733339555488	0.189349318906	0.039094057326	0.509166738389	0.00773547865493	0.0197668827345
a31	0.066326251088	0.0303672728395	0.0198704968916	0.0621557828496	0.191479609635	0.0413436321087	0.54556175613	0.00947264708498	0.0334225670448
a17	0.041913488696	0.0240564802798	0.0196043909639	0.0475274419499	0.165082589878	0.0269004550362	0.624521595377	0.00957388289499	0.0408196993483
a37	0.0222832103987	0.0189436317599	0.0171404196546	0.04906759565	0.160713743293	0.0262545646787	0.673191698459	0.00856091549833	0.0238442081161
a23	0.0147229952996	0.01651468992	0.0161639498849	0.05834651155	0.189349501098	0.0330612898929	0.648468946153	0.00754561016611	0.0158264914054
a31	0.0137562854332	0.01849809764	0.019879353295	0.0794686901833	0.197963303699	0.0345069722976	0.579351162051	0.021824148722	0.0347519811685
a42	0.0210729938111	0.0265548625467	0.027669207765	0.158605885061	0.232235994566	0.0403124630992	0.425576174017	0.0260238613407	0.0419485691895
a31	0.0354686746037	0.0394465855156	0.0389484409217	0.262271358354	0.246629971522	0.0445284033664	0.227386166339	0.0281872825469	0.0771331318632
a20	0.0508543772012	0.0525746385052	0.0522371769739	0.271885146118	0.191201377174	0.0404841711221	0.123672988446	0.049140035849	0.167950090621
a31	0.0652766377337	0.0656203345017	0.0651122069913	0.235511615373	0.162751299058	0.0455465547074	0.0902416791487	0.0654441786163	0.204495480207
a17	0.0764929612446	0.0761305348339	0.0749072203304	0.191388283124	0.130817901019	0.0525908365691	0.0841427180496	0.0793240562054	0.234205463402
a31	0.0835608504149	0.0830225066113	0.0815992701101	0.150757035708	0.11073537834	0.060606170523	0.0850910293499	0.0866097820685	0.258017957801
a20	0.084071506805	0.0836765355371	0.0828926667034	0.126295128569	0.09722198278	0.0643915635077	0.08269245145	0.0859666640228	0.292791489267
a31	0.0859479442683	0.085647065179	0.0850768822345	0.104985029523	0.0865639909267	0.0699871231692	0.0839626168167	0.0869745400076	0.310854803089
a46	0.0851361400894	0.0849180900597	0.0845332774115	0.0949621585077	0.0817084703089	0.0720878730564	0.0831559036056	0.0857609453359	0.327737117696
a8	0.0785196283631	0.0784306583532	0.0780689908038	0.0888095415026	0.083428410103	0.0719419243521	0.0803519545352	0.077271335112	0.363177535899
a31	0.0866383577877	0.0865957761177	0.0863765319346	0.0975896725009	0.0904760533677	0.0784649081174	0.0861710248451	0.0840267870373	0.303660888633
a18	0.0921687625959	0.0920473070392	0.0916842273115	0.0972226195003	0.0873250944559	0.0814017427058	0.0891481929484	0.0910045543458	0.277997486211
a31	0.0960270828653	0.0958450806797	0.0954493891038	0.0991546131668	0.086611280152	0.0827617009019	0.0910163489828	0.0955419234486	0.257592558737
a20	0.0988808262884	0.0987013368932	0.0984287197013	0.101225104389	0.0880095187173	0.0850845319673	0.0930339629943	0.0984480498162	0.238187936246
a31	0.0986181754295	0.0984428489644	0.0982162599004	0.0999432847963	0.0881182982391	0.0861086289891	0.0934514176648	0.0984706399387	0.238630445415
</S>	0.102969267715	0.102776299482	0.10264395995	0.104291337398	0.0905106171195	0.0886037594946	0.0963619188324	0.102822999969	0.209019842708
