 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
a14	0.0111475055	0.0311695095	0.0677191026125	4.3675236e-06	0.00074545988	0.2549793005	0.123094557	0.0077660045	0.061486262	0.437283665	0.004604262225
a6	0.00609338146667	0.0298309729	0.0754069395375	1.08456740667e-05	0.00242704916	0.4857959335	0.147599192333	0.0124905881667	0.0827656806667	0.155972487333	0.00160692954833
a37	0.00316440445556	0.0117736553667	0.0352453997125	1.25795146222e-05	0.00262810714333	0.4121929845	0.0950015174443	0.0783266333889	0.235506290222	0.120851084778	0.00529730983944
a24	0.0123603954852	0.0494012897889	0.0940444644375	0.000121077618474	0.00205317527111	0.181838138167	0.0636660408148	0.23495422113	0.243914718741	0.109738058593	0.00790835394648
a28	0.0260064671617	0.0966982699296	0.152703236146	0.000300680282825	0.00257757979037	0.0944476180557	0.0371936008049	0.436850940377	0.090102715247	0.0584753631977	0.00464348734883
a31	0.0297588543872	0.0795877853099	0.103259838715	0.000336911394275	0.00322183149679	0.0374442326852	0.0146732612683	0.625187050126	0.0517974344157	0.0518889010659	0.00284388554961
a46	0.0372709564624	0.05683956877	0.062591040905	0.000282837098092	0.0065903101656	0.0163607816617	0.00675886278943	0.667187893375	0.0918666704719	0.051533776022	0.00271728984987
a8	0.0418100158208	0.05411860059	0.0532403309683	0.000292629289364	0.0217421067219	0.0162699839872	0.0102334754965	0.504872181125	0.241100600157	0.0537898643407	0.00253019928329
a31	0.0280622226069	0.0370578793633	0.0365184586561	0.000542817386455	0.0294077989073	0.0213644146624	0.0150714204988	0.412991153708	0.279152013386	0.12861158478	0.0112202071611
a10	0.0128051121356	0.0170054503878	0.0222004688854	0.000611181135485	0.0256658689691	0.0216917315541	0.0139319543329	0.438541244569	0.254251357795	0.17492127826	0.0183743017204
a37	0.00784377797853	0.0113629155626	0.0298667499618	0.000951766151828	0.052495546323	0.061102154518	0.029102834611	0.352191814856	0.318214319265	0.123079534753	0.0137885472401
a10	0.0103768773262	0.0141321198542	0.0375407146539	0.00269556111728	0.0746034637743	0.141542778173	0.0458157768703	0.213371451619	0.346341029755	0.0974659135843	0.0161143064134
a17	0.0137224242754	0.0180179832847	0.0404480115513	0.00483005750576	0.0732429565914	0.233331766058	0.0581260076234	0.121322197206	0.297267993252	0.116300861195	0.0233897191378
a20	0.0155151885918	0.0204642064282	0.0453351371838	0.00784931143525	0.0724044621971	0.307110118686	0.0727527425411	0.075646312402	0.199441901084	0.140472330398	0.0430082443793
a31	0.0231924181973	0.0268697508094	0.0513039603946	0.0174820608118	0.0694652620657	0.306643529562	0.0697006695137	0.0693224028007	0.142323689028	0.115417090799	0.10827916146
a20	0.0346702483991	0.0373211416031	0.0552692921315	0.0298661616039	0.0690616723552	0.243180609854	0.0646082418379	0.0686238496002	0.111963181676	0.0891295392663	0.19630608382
a31	0.0456554144664	0.0476147998677	0.0564966073772	0.0419768082013	0.0675355324517	0.164270179951	0.0596119806126	0.0627134065334	0.0894253472253	0.0772737097554	0.287426234607
a13	0.0513577174888	0.0533334412892	0.0569912017924	0.0483686424004	0.0629883341506	0.103683793317	0.0515173442042	0.0610569005111	0.0773737257418	0.0640210849185	0.369307834869
a10	0.0553691491629	0.0573223220964	0.0579739155975	0.0527235994668	0.0613456413835	0.073821428439	0.0488262887347	0.0600311765037	0.0716666719139	0.0594292506395	0.401490564956
a31	0.0594172713876	0.0602432250321	0.0605067121992	0.0579337304889	0.0627265017945	0.0644751511463	0.0505830652449	0.0618411415012	0.0667847723046	0.0504133352132	0.405075068319
a17	0.0557064194625	0.0563494410107	0.0563277017331	0.054623742163	0.0596739005982	0.0635086413821	0.0538304027483	0.0570595818337	0.0635529381015	0.0593681444044	0.41999902944
</S>	0.0523201507313	0.0530432405054	0.0528879393666	0.0512859080815	0.0571779732991	0.0637683306911	0.0548371593741	0.0534247859169	0.0619441175508	0.0666339622022	0.43267637472
