 	ancora	non	mi	sono	vestito	</S>
a8	0.052664103	0.431752462	0.110818863	0.054153332	0.2669832262	0.083628052598
a31	0.0733913163333	0.657830074	0.124858777667	0.0217541083333	0.0939996912	0.0281660781313
a10	0.197344615444	0.546614621333	0.172336775889	0.0176543504444	0.0496445697333	0.0164050672438
a31	0.264331155148	0.382803957111	0.284099895296	0.0215999074815	0.0328273857111	0.0143376680813
a18	0.328096228383	0.321575619037	0.270911611765	0.0514325771605	0.019817804037	0.00816617496043
a31	0.350561606128	0.275425933012	0.183890230588	0.0923714390535	0.0445786420123	0.0531721839201
a20	0.255117085376	0.252299907671	0.126376412529	0.108796684351	0.144466597337	0.112943351307
a31	0.170392277125	0.188947151224	0.0881970331763	0.13647630945	0.307825039112	0.108162220436
a13	0.108267017708	0.118612737408	0.0743863063921	0.173949379817	0.434752203037	0.090032356812
a35	0.073815720236	0.0805923854693	0.057847437464	0.183220843272	0.524266357679	0.0802572622707
a39	0.062667844412	0.0660490178231	0.055831092488	0.174473471091	0.540684885893	0.100293680757
a46	0.0718388314707	0.0739343072744	0.0677012908293	0.155593873697	0.421205461964	0.209726226919
a31	0.0948183838236	0.0960163257581	0.0924160969431	0.140541107899	0.261921410655	0.31428671564
a20	0.103662697941	0.104242328586	0.102616875648	0.1284711073	0.169426583552	0.391580438547
a31	0.103550764314	0.103885299529	0.103083581883	0.119710140433	0.134203892851	0.435566329516
a39	0.100841323105	0.101038669843	0.100659693961	0.111360496811	0.113159742617	0.472940059839
a31	0.094968571035	0.0951219199477	0.0948293813203	0.103193405604	0.105749867539	0.506136786613
</S>	0.0998624955175	0.0999335649739	0.0998701556602	0.105455787802	0.10205860877	0.492819293306
