 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
a31	0.427828995	0.4154821475	0.0239052993	0.0522594069	0.00048446169	0.0256766135	0.051004413	0.00335862485
a39	0.243144258333	0.3943258425	0.0846715687667	0.109272855633	0.00180115097	0.0143029463	0.138204347667	0.0142770138167
a41	0.244416949444	0.1749615225	0.199641189589	0.152405608544	0.00314837525667	0.00921449023333	0.185893332556	0.0303185396056
a39	0.185109886481	0.116255117167	0.320571049863	0.233452612848	0.00207679865222	0.0216043887444	0.0965349159853	0.0243952128685
a20	0.278111655494	0.117684543722	0.283959819954	0.250188740949	0.000954948274073	0.0271071782481	0.0336327097618	0.0083604092695
a0	0.446369541831	0.146409311241	0.140433900651	0.186576690316	0.00995225718136	0.0235170937494	0.0438646258873	0.0028766022665
a31	0.310579081277	0.109659604414	0.0644189175503	0.125891782439	0.0131916181271	0.0207344557831	0.354257181962	0.0012673526855
a13	0.158397741092	0.075398292138	0.0426424468501	0.064308938813	0.00744284994237	0.028508747461	0.614816693987	0.00848430329517
a17	0.126258413697	0.077828669046	0.04995517995	0.049379505271	0.00721117194746	0.057586762487	0.601853141329	0.0299271870984
a31	0.0920319145657	0.0685943530153	0.0594732279833	0.0547004950903	0.0189521717825	0.129040694162	0.461141823776	0.116065325699
a3	0.0880949081886	0.0780135860051	0.0748123739944	0.0709433796968	0.0371575082608	0.188385171387	0.248111001259	0.2144820919
a46	0.10537037273	0.0985920186684	0.0971302613315	0.0905094012323	0.0508515037536	0.199978947129	0.17172282042	0.185844703967
</S>	0.118663071365	0.111942094334	0.111096445666	0.102481255616	0.0585499118768	0.209177493564	0.15711605021	0.130973696984
