 	nella	pasta	metti	sale	vuole	il	sale	</S>
a28	0.0280843355	0.1784432584	0.21219349	0.142168535	0.0327284815	0.21051903315	0.19325148575	0.00261136225
a31	0.0165990254667	0.17745577756	0.532645523333	0.11530769368	0.016201675936	0.071584667952	0.0683183798433	0.00188729164713
a7	0.00764077665557	0.05962300028	0.839879721111	0.03875966136	0.00552519143467	0.0241711485393	0.0236676765744	0.000732880526177
a46	0.0269574087519	0.193098723093	0.687095567037	0.0562516185733	0.0106247938316	0.0108250133998	0.0142655887248	0.000881293122059
a10	0.054247954584	0.241019222031	0.307544618612	0.317423159524	0.0574235186105	0.00811760783327	0.0128965865749	0.00132732934069
a14	0.054066851528	0.0855418081103	0.111680139804	0.507391479841	0.210178139537	0.0165723385111	0.0132745068583	0.00129478271356
a31	0.037198835176	0.0328064598034	0.069404557268	0.347736109947	0.358757796512	0.11441685817	0.0369570139528	0.00272243897119
a0	0.0303682470587	0.0198678472678	0.0814601174227	0.181806173316	0.359721592171	0.258154252723	0.0596834613176	0.00893832372373
a20	0.0285276863529	0.0170542077559	0.0844556588076	0.109060015772	0.289921994057	0.337038884241	0.120842873773	0.0130986519079
a31	0.0317898087843	0.024929250252	0.0853126662692	0.071419257924	0.210804586352	0.333588454747	0.195663927924	0.046492037636
a10	0.0544306329281	0.049965759084	0.0948112307564	0.0719687906413	0.146599320451	0.256197488249	0.186592885975	0.139433904545
a0	0.075377720976	0.073779595028	0.0947656052521	0.0812136102138	0.122745191484	0.206964046083	0.166835891992	0.178318334848
a18	0.084448646992	0.084717235676	0.0930758334174	0.0855175467379	0.123019318495	0.219186348694	0.176962863997	0.133072178283
a17	0.0878545889973	0.0931453155587	0.0834151578058	0.081266660246	0.115062842832	0.224200009565	0.193054737999	0.122000696094
a8	0.0888910229991	0.103062230186	0.0696738959353	0.069259883082	0.0926385042773	0.203241929855	0.206447929333	0.166784648698
</S>	0.0886042914996	0.106997035093	0.0651589129677	0.063035429041	0.0813745071386	0.188303954928	0.208980159666	0.197545759349
