 	se	vieni	ogni	sabato	ti	compro	il	pane	</S>
a31	0.3527565645	0.31252526	0.116558858	0.1396153534	0.00397876859	0.0320556033373	0.02490298045	0.0095922025	0.008014366225
a29	0.1545454145	0.24673824	0.268295032667	0.165969064467	0.00672303619667	0.121446767779	0.0248166103	0.0084729828	0.00299283754833
a31	0.0939078491667	0.13254813	0.426574590889	0.114602144822	0.00624567646556	0.212873355926	0.00858095391667	0.003391372	0.00127593923944
a20	0.0566491550556	0.107151916667	0.519221430296	0.108153850274	0.00652872455519	0.197142061975	0.00331324430556	0.00124586278667	0.000593789955813
a31	0.0469527726852	0.108864715556	0.451903400099	0.261744542091	0.0132881101851	0.114619005992	0.00187280120185	0.00052745136889	0.000227238657938
a28	0.0662217975617	0.0869263231853	0.2864967067	0.487244930697	0.0219688127284	0.0485350789973	0.00213993733395	0.000298676076297	0.000167756172646
a3	0.0884209625206	0.0763696943951	0.1852577639	0.595448710232	0.0237333082428	0.0239738099991	0.00623931994465	0.000408242048766	0.000148198660882
a35	0.0925708141735	0.0831050901317	0.158467512967	0.610243470077	0.0173052614143	0.012559392333	0.0230775853149	0.00256831217292	0.000102559395627
a31	0.0797023760578	0.0837847680439	0.169692304322	0.487269473359	0.0161577658048	0.0104792724443	0.084787105105	0.061795633391	0.00633132579388
a20	0.0593732166859	0.0718244040146	0.175549754774	0.359003207786	0.0191304346016	0.0140976378148	0.159723951702	0.12932896113	0.011968449598
a31	0.052057461562	0.0633948360049	0.147714468258	0.263917772595	0.0289298848672	0.0262682249383	0.163137717234	0.131849630377	0.122730005199
a28	0.0575988931873	0.0618082166683	0.103437979419	0.154242974198	0.0474972002891	0.0456046216461	0.126119065745	0.115525320126	0.288165721733
a13	0.0644413160624	0.0673451122228	0.083442126473	0.103273808066	0.0579259350964	0.0568576172154	0.107566691915	0.103829970042	0.355317407244
a41	0.0676104603541	0.0708337140743	0.0841852188243	0.0982622006887	0.0619067200321	0.0612305690718	0.102020450638	0.099168270014	0.354782402415
a28	0.072989512118	0.0750053213581	0.0872754146081	0.0988915868962	0.0693090900107	0.0686314830239	0.097441953546	0.094966753338	0.335488884138
a31	0.079746292706	0.0806744971194	0.0857257198694	0.0907914989654	0.0775590566702	0.0769891996746	0.0936032058487	0.0926465377793	0.322263994713
a20	0.0809802442353	0.0818587590398	0.0842161366231	0.0868123943218	0.0791445155567	0.0788085718915	0.0937001546162	0.0931748559264	0.321304371571
a31	0.0844231200784	0.0851932296799	0.086484520541	0.0880250581073	0.0829752318522	0.0827882439638	0.0958810028721	0.0955125619755	0.29871701719
a24	0.0867705403595	0.08791496856	0.0885598805137	0.0896083760358	0.0848611639507	0.0847579546546	0.096292227624	0.0963178139918	0.28491705573
a46	0.0826846951198	0.08481464152	0.0864864188379	0.0885960753453	0.0794383913169	0.0793947015515	0.0948393625413	0.0943534779973	0.309392215243
</S>	0.0806230525599	0.08305552076	0.0859522394189	0.0891161926727	0.0770036756585	0.0769614057758	0.0950033462706	0.0937880739986	0.318496482621
