 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
a31	0.2582606605	0.00709922135	0.1096412395	0.01065671775	0.037632426	0.0745889425	0.0066025675	0.0198282541	0.02329160375	0.139518216	0.2060536045	0.095441848145	0.00036404443	0.01102065405
a23	0.0869011927667	0.0603526661167	0.1061311095	0.0235591055833	0.137987404667	0.0318596841667	0.0696604738333	0.00810563952	0.0225261587267	0.141302977333	0.2117563705	0.0958650666817	0.000248857246667	0.0037432727472
a31	0.0296249661022	0.0786698390389	0.176706009833	0.0282265271944	0.359802234889	0.0115557748889	0.113808761278	0.00341764222667	0.00755214100023	0.0621254337777	0.0923473358333	0.0347958843272	0.000110594350889	0.00125682455627
a7	0.0114570539474	0.050676120013	0.276310113278	0.0314131063981	0.336142758296	0.00939906246297	0.067007391926	0.00418527770889	0.00303309588141	0.0991056472592	0.0951624852778	0.0154137736424	0.00026605180563	0.000428054749223
a10	0.0068802163158	0.0398837633377	0.345276994426	0.0299122521327	0.156609509432	0.0147579794877	0.0344823288087	0.0210930142363	0.0082670828938	0.17101051242	0.160139675093	0.0107217526141	0.000810457258543	0.000154504866208
a38	0.0121690827719	0.0172444811126	0.269945748142	0.0166320778776	0.140811449811	0.0151927401626	0.0266657229362	0.0467402997454	0.0235937122979	0.189704927473	0.230440011698	0.0083149237047	0.00245143971951	9.34169164027e-05
a10	0.0236892255906	0.0118242483709	0.180027459381	0.0109863907925	0.18842166327	0.0337827573875	0.0381842909787	0.0719485532485	0.0295823184326	0.158360395824	0.218997130566	0.0212689127349	0.00823482837317	0.0046918576038
a11	0.0227091961969	0.00914931622363	0.12085232846	0.00684088093083	0.293906077757	0.0412549927958	0.0921825603262	0.0739951367495	0.0253790744775	0.101612467275	0.160087390189	0.0333192129116	0.0112031904577	0.00750823196793
a31	0.018397185399	0.00550775167454	0.0657482454867	0.00429810681028	0.355033095919	0.0280850605986	0.228644673442	0.0504607745832	0.0188372543925	0.0618650930917	0.114797779063	0.0324402053039	0.0108045324859	0.00508030108931
a13	0.018037330133	0.00449951705818	0.0445078748289	0.00427034227009	0.28479256864	0.0222977805329	0.373080521147	0.0331605771944	0.0166401216975	0.0417711196972	0.087164582021	0.0493216381013	0.0141168778286	0.00633921169644
a31	0.023221387711	0.00582673701939	0.0404109712763	0.00534033249003	0.245766169547	0.023595866511	0.393934783716	0.0261253127315	0.0158406195658	0.0341582065657	0.073901163007	0.0833133987004	0.0206403969429	0.00792469366548
a0	0.0237577059037	0.0076009718398	0.0431312510921	0.00904887406334	0.185355042516	0.023351323837	0.431208017905	0.0207092955772	0.0136604675219	0.0352046461886	0.065446851669	0.100552109567	0.026137662981	0.0148357829885
a31	0.0302180843012	0.0134996067799	0.048940925364	0.0146653376878	0.129712923505	0.0255497616123	0.404845039302	0.0161687155257	0.0143143988406	0.0401543977295	0.067522166223	0.142815865189	0.0310851949937	0.0205075966628
a39	0.0391097227671	0.0325996279266	0.069056816788	0.0340139522293	0.104646892168	0.0318963575374	0.296307446434	0.0167933938419	0.0191592999469	0.0539242625765	0.0754753994077	0.175427335063	0.0356717049979	0.0159178005543
a31	0.0432579839224	0.0547780426422	0.089989045596	0.0544663740764	0.0703205183893	0.0344952635125	0.241295808811	0.0165522289473	0.0219843313156	0.0680023208588	0.0814695414692	0.166612615021	0.0343657809993	0.0224101321848
a17	0.0474003116408	0.0849184442141	0.112935615199	0.0777050000255	0.0586201901298	0.0380446958375	0.17888584627	0.0189047136491	0.0235566464385	0.0732528752863	0.0717042801564	0.153864315007	0.0333207513331	0.0268863100616
