 	vestita	la	figlia	l'	avevo	portata	alla	chiesa	</S>
a31	0.00079149391	0.233544489	0.125873135	0.171857702	0.2169704025	0.00233329265	0.1162224325	0.043593461	0.0888136152195
a16	0.000383066453333	0.0837084746333	0.190568295	0.330550887333	0.259581224167	0.001155921902	0.0840012197667	0.0204414189267	0.0296094974373
a31	0.000249273739778	0.0287111383111	0.214036511667	0.476669552444	0.234617911389	0.000406912396	0.0285637260989	0.0068740522589	0.0098709472549
a24	0.00210417152526	0.013398116237	0.237925123889	0.479058057481	0.25096929713	0.000297724928667	0.0103480197763	0.00260734424297	0.00329220682493
a28	0.00755122144175	0.0147091727457	0.28131119463	0.421357285827	0.260946812377	0.000485349329556	0.00712011742543	0.00524846221432	0.00127043549024
a31	0.0222089391473	0.0297199199152	0.26010233821	0.355557655276	0.286406724126	0.00180572734319	0.0210741578085	0.0174302427381	0.00569433453008
a41	0.0448061220491	0.0659529639717	0.207118019403	0.273307215092	0.295000661375	0.00408708068106	0.0575484242695	0.035334274246	0.01684526951
a31	0.043840584683	0.0729493929906	0.139991463134	0.186261995031	0.235116340458	0.00892597346035	0.218826911423	0.0499545047487	0.04413282317
a28	0.0229605858943	0.0476102699969	0.081011674378	0.112850052344	0.147961786819	0.0111091151534	0.333140670474	0.0946446482496	0.14871116439
a20	0.0143795359648	0.050215095999	0.0740718567927	0.0931920247813	0.12131323894	0.0127189300511	0.340831916825	0.112491849417	0.18078552813
a46	0.0148917319883	0.0703041439997	0.0957667242642	0.11069082826	0.136554816313	0.0169428913504	0.370185498942	0.081642083139	0.103021264043
a11	0.0135928196628	0.0660849506666	0.0962574947547	0.105891316087	0.123755802104	0.0152529001168	0.295102742981	0.11756356438	0.166498392681
a46	0.0143272375543	0.0688607028889	0.109284991585	0.116998162029	0.126801467368	0.0165733763723	0.217287380994	0.138688429793	0.19117823356
a31	0.0179259915181	0.0713111856296	0.134190390528	0.139956310676	0.144751959123	0.0205622677908	0.169571266998	0.136451801598	0.165278823853
a17	0.0292054911727	0.0632449398765	0.164792543509	0.151803270225	0.152473673041	0.0290996549303	0.114823120666	0.137174923866	0.157382381284
a31	0.0431072870576	0.0658983456255	0.177918884503	0.151889073408	0.150353101014	0.0417713763101	0.093363375222	0.115015807955	0.160682753761
a20	0.0634911156859	0.0765566458752	0.157616978168	0.136169714469	0.134332737005	0.0618295001034	0.094089235074	0.106062391318	0.169851699587
a31	0.0825532102286	0.0896679736251	0.138249496056	0.123815002823	0.122613325668	0.0806829480345	0.0986724816913	0.0934602774393	0.170285294862
a13	0.0943483617429	0.0982037945417	0.120535445352	0.113019522274	0.112098115223	0.0910856523448	0.0983030792304	0.0863476041464	0.186058434954
a18	0.102705037248	0.105505494847	0.116382961784	0.111196507425	0.110552773074	0.0983717857816	0.10289638841	0.0838197880488	0.168569268318
a13	0.101585520416	0.104236173616	0.110836888928	0.106210929142	0.105656972358	0.0963360552605	0.10278869947	0.0879541026829	0.184394676106
a31	0.0984124581387	0.100435326539	0.102932677976	0.0998057963807	0.0994019674527	0.0935539317535	0.0998462298233	0.0895707808943	0.216040848702
a18	0.0942830627129	0.0953694021797	0.096940335992	0.0952259187936	0.0950259558176	0.0916809485845	0.0955190666078	0.0866042102981	0.249351106234
a3	0.0953471322376	0.0960651207266	0.096485610664	0.0954678562645	0.0953388306059	0.0934233475282	0.0961486055359	0.0879396634327	0.243783822078
a0	0.0991760020792	0.0998877269089	0.0995654772213	0.0986544587548	0.0984406288686	0.0970123638427	0.097871488512	0.0895587011442	0.219833124026
a20	0.10174819736	0.102533760303	0.102280144074	0.101227446252	0.100924502956	0.0993521026142	0.0991247761707	0.0892168070481	0.203592251342
a31	0.103854622453	0.104304734768	0.104827662691	0.104073560751	0.103787764319	0.102565594205	0.10142892539	0.091530814016	0.183626330447
a13	0.104002334151	0.104411780256	0.10465321223	0.104007827584	0.103711704773	0.102746314735	0.101917928463	0.0943070230053	0.180241870149
a31	0.104427941384	0.104799888752	0.105238224077	0.104595707861	0.104231694924	0.103279081578	0.102743436154	0.0968621943351	0.173821813383
a20	0.105241442128	0.105450056251	0.106319931359	0.105813655954	0.105438258308	0.104629825193	0.104154910385	0.0995562681117	0.163395651128
a13	0.104001555709	0.104273967417	0.105016923786	0.104449425318	0.104060856103	0.103184554398	0.102947941795	0.0986371173706	0.173427643709
a20	0.10476146857	0.105221627806	0.106532151262	0.105554345106	0.104892256701	0.103411240799	0.102838743932	0.0967293471235	0.170058787903
a31	0.10679773619	0.107224435935	0.109254387087	0.108154235035	0.1073237519	0.105608658266	0.104903491311	0.0990537990412	0.151679489301
a17	0.10632603873	0.106684398645	0.108321430696	0.107417693345	0.106733240633	0.105320486089	0.105350665437	0.10237333768	0.151472736434
a20	0.10476182291	0.105281492882	0.106608008565	0.105552086115	0.104875830544	0.103267087363	0.103981356812	0.10196458056	0.163707785478
</S>	0.104573196455	0.105180271441	0.106751529283	0.105516143057	0.104742358272	0.102851751682	0.103627353406	0.10110995028	0.165647487739
