 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
a31	0.055462712575	0.0022377407	0.00899492623	0.054572131	0.1057607365	0.319693932	0.140544632	0.22333552	0.08939766525
a28	0.018985583975	0.0029833548	0.0129363200767	0.316897143667	0.0519226691	0.292599301	0.0542440796667	0.217325216667	0.0321063005833
a37	0.010313414725	0.0277740374	0.0375259186922	0.625724227889	0.0187181782333	0.104053792533	0.0193393923556	0.141314902222	0.0152361211944
a20	0.0246809842417	0.0536490324667	0.0789522175641	0.592097219296	0.0195878060111	0.0440203933777	0.00923988725187	0.168628114074	0.00914434673147
a37	0.0874565634139	0.0373602100222	0.0684434310214	0.353046661765	0.028846749337	0.0272538257926	0.00693144275062	0.385320144691	0.00534097257716
a24	0.119210281138	0.0137785069407	0.0295941036405	0.135972337922	0.0284719041123	0.0203843459309	0.00644841758354	0.641795791564	0.00434428842572
a21	0.097788617046	0.0053164232469	0.0152063860135	0.0532801176407	0.0339230780374	0.0201249713103	0.0102375058612	0.760110040521	0.00401281114191
a28	0.077322204682	0.00435688761563	0.0206644753378	0.0355017275469	0.0722958483458	0.0502061531034	0.0355766772871	0.698717570174	0.00535844948064
a24	0.0463496865607	0.00394093483854	0.0244796364459	0.0394482655156	0.133682952782	0.104222301034	0.109157355762	0.529881986725	0.00883691649355
a31	0.0276564271869	0.00365737224618	0.0228923451486	0.0797159695052	0.206758700927	0.146647650345	0.160751501921	0.335920202242	0.0159998761645
a20	0.0194302840623	0.00495981974873	0.0229852700495	0.153535859835	0.251087256976	0.178983790115	0.17086765064	0.177173177414	0.0209769433882
a24	0.0221361330208	0.0107063435829	0.0245655050165	0.198801209945	0.246808768992	0.178986986705	0.17045747688	0.106496485805	0.0410411297961
a20	0.0271289490069	0.0164401275276	0.0285794363388	0.229823523315	0.241499789664	0.160281192235	0.142367282293	0.077718490935	0.0761612345987
a33	0.0215439420023	0.0152656251759	0.0256373217796	0.297533361105	0.223239709888	0.141069134078	0.115628344098	0.055138234645	0.104944349533
a20	0.0272272630008	0.0237752710586	0.0315120172599	0.306162700368	0.180045496629	0.116874981359	0.095546661366	0.0487255988817	0.170130026511
a31	0.0588004766669	0.0551115870195	0.05793316242	0.199363411123	0.139643095543	0.10181178712	0.0774611904553	0.0673556049606	0.24251971217
a3	0.079426398889	0.0757866156732	0.07487325414	0.106745151374	0.119327697181	0.0893644623733	0.0729501368184	0.0795243083202	0.30200199739
a20	0.0727442812963	0.0706797318911	0.0705695297133	0.0892184137913	0.11435310106	0.0814898741244	0.0767379972728	0.0740278927734	0.350179175797
</S>	0.0678188581482	0.0663784309456	0.0669267173566	0.0958006268956	0.11440827053	0.0797590520622	0.0782689511364	0.0701629863867	0.360476087898
