 	devo	comprare	il	pane	ogni	ogni	giorno	</S>
a31	0.002107753465	0.133550455	0.067387426	0.104581285	0.24390634	0.20083994	0.154780014	0.09284680595
a20	0.00434059478833	0.0959142526667	0.034024783	0.0634398206667	0.316306953333	0.40231959	0.052691555	0.0309624953415
a31	0.00434158729611	0.0347026632889	0.015091183	0.0285403895556	0.269091561111	0.61952253	0.0183277320333	0.0103824045287
a20	0.00379763293204	0.0168749778296	0.0235428973333	0.0647462701852	0.262907797037	0.614970843333	0.0096204027111	0.00353920347023
a31	0.00411605451068	0.0123935735099	0.0318288081111	0.121486413395	0.239522399012	0.568474604444	0.020785160237	0.00139300940408
a20	0.00470206360356	0.0108770384033	0.025286019037	0.130391621132	0.166554005004	0.569491358148	0.0904345034123	0.00226340811136
a31	0.00498554976785	0.0130901928011	0.018280285579	0.142802020377	0.142495830335	0.530933219383	0.138304787804	0.00910811837045
a35	0.00451453958928	0.016107925267	0.0125017207597	0.178283916792	0.147055200112	0.491735823128	0.131888175935	0.0179127051235
a31	0.00418355819643	0.0208463497557	0.0116761405866	0.186036028931	0.157169063371	0.468937964376	0.123763335312	0.0273875897078
a15	0.0129760883988	0.0351546429186	0.0179525188622	0.31595147631	0.16814004779	0.341861526125	0.0843503144373	0.0236134257026
a18	0.0187505684663	0.0585008719729	0.0250791492874	0.363769225437	0.19061901593	0.254059933375	0.0646507028124	0.0245705600342
a31	0.0143616491554	0.0864616006576	0.0371255307625	0.225410118479	0.17934731531	0.340486394458	0.0659367279375	0.0508706536781
a20	0.0209657837185	0.136528710219	0.0739250749208	0.232368929493	0.13322162177	0.306852404819	0.0453121926458	0.0508252538927
a7	0.0310290812395	0.206179193406	0.108213298307	0.241071193164	0.09368330059	0.202304931606	0.0367546612153	0.0807643586309
a31	0.0347606387465	0.287249007802	0.144643392769	0.193856491055	0.0561954568633	0.141563707202	0.0378918867384	0.10383943621
a7	0.0393555125822	0.280297019267	0.143210910923	0.160107583685	0.0465828822878	0.109825491067	0.0655725232461	0.155048065403
a6	0.0532084305274	0.218669229756	0.115185106974	0.123473052895	0.0722463740959	0.102234020689	0.103792172415	0.211191601801
a20	0.0711697451758	0.253869493252	0.132141445658	0.134672872632	0.083651883032	0.0881734052297	0.0832991991383	0.1530219406
a3	0.0805602717253	0.278580971084	0.141035828553	0.150135484211	0.0829658040107	0.0913682217432	0.0736120933794	0.101741316867
a7	0.0892799705751	0.235171770361	0.130105171518	0.14049252807	0.0950772660036	0.106338419248	0.0961615597931	0.107373312289
</S>	0.0962756202875	0.211484045181	0.127214038759	0.135050914035	0.0954924180018	0.109094217624	0.101968582897	0.123420171144
