 	non	mi	aspetti	che	non	vengo	</S>
a8	0.06712980385	0.0356437245	0.3473211375	0.147426016	0.06953671985	0.33014154495	0.00280102873
a31	0.0373409865167	0.034430623	0.6382096125	0.142328013667	0.0259763332833	0.120677845617	0.00103657323667
a24	0.124773248172	0.0248013268333	0.574265090833	0.155127189556	0.0239268578611	0.092991882539	0.00411438848556
a31	0.193096692724	0.0428374382778	0.389307660278	0.251912936519	0.0245855469537	0.0835546968463	0.0147049421619
a36	0.240884450908	0.0416732400926	0.363893523426	0.25404881884	0.0271511466512	0.0569324636154	0.015416245654
a31	0.235029304969	0.0238609310309	0.262926541142	0.247988302947	0.132880512217	0.0868064798718	0.0105078869847
a39	0.147695906323	0.0220271093436	0.186636043714	0.224655977649	0.236851170739	0.161820286624	0.0203135154949
a8	0.0947896581077	0.0165811974479	0.135855903238	0.188193655883	0.30243202358	0.239949112208	0.022198490165
a31	0.0537977197026	0.0196920974826	0.0818271730793	0.160377148628	0.350190631193	0.282163137403	0.0519521267217
a29	0.0493722342342	0.0314318588275	0.0641556156931	0.124356622876	0.348544753731	0.273049935801	0.109088993907
a31	0.0588240547447	0.0487896196092	0.0680720698977	0.106517374292	0.29430939791	0.2086699686	0.214817537969
a17	0.0674001182482	0.0621331865364	0.0725709832992	0.096731664764	0.220304769303	0.153615522867	0.327243769323
</S>	0.0665035441241	0.0618746862682	0.0717451116496	0.092776997382	0.208652899651	0.143550111433	0.354896644661
