 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
a31	0.12611061	0.40015441	0.22472148465	0.03966756447	0.102934652	0.092319867	0.01186470021	0.0022267084
a23	0.0536458066667	0.24819806	0.22448023855	0.355660254823	0.066099062627	0.04654514758	0.00406170421767	0.00130973756667
a20	0.0344349155556	0.131567133333	0.0765959145167	0.716080551608	0.0220508525683	0.01603261704	0.00141201205689	0.00182604532222
a28	0.0416967751852	0.240574874444	0.0282512475056	0.673474283869	0.00739730329843	0.00602239758	0.000534896198963	0.00204827404074
a31	0.0819652750617	0.460555318148	0.0400432905019	0.41092291129	0.00266396890948	0.00267658369333	0.000201327476321	0.000971358570247
a17	0.169652231687	0.489486766049	0.140276430167	0.19668423543	0.00151291883649	0.00191249859778	7.4100256107e-05	0.000400865073416
a31	0.167472475562	0.293203078683	0.428132533389	0.100434920143	0.00612323771216	0.00418056569926	0.000105721766036	0.000347514631139
a19	0.105750618187	0.136080856228	0.567632794463	0.149632383381	0.0247794935707	0.0143992438998	0.000209914222012	0.00151470159038
a31	0.073169724729	0.072697514076	0.465486368154	0.181018419794	0.12184628019	0.0715721546333	0.009378554584	0.00483097869679
a20	0.0324604039097	0.0299122763587	0.554976292718	0.107729946598	0.16743055673	0.0871249135444	0.0151964891947	0.00516913799893
a31	0.0221508896366	0.0209131317862	0.515894724239	0.128446333533	0.172321535577	0.0653521211815	0.0599494650649	0.0149718077663
a20	0.0249180075455	0.0241518179287	0.352670901413	0.167207394511	0.203533375192	0.0698939033938	0.134202155022	0.0234224435888
a31	0.0346558968485	0.0347248646429	0.265980752138	0.184589674837	0.172786578397	0.0652141607979	0.174136975007	0.0679111035296
a20	0.0480477769495	0.048474481881	0.169364389046	0.178490344946	0.145642332799	0.0656931909326	0.204372088336	0.139915407843
a24	0.0494199793165	0.0518266979603	0.195833599682	0.119570131649	0.116631440933	0.0585552213109	0.232340066112	0.175822869281
a31	0.0507971154388	0.0533827743201	0.178853459894	0.085377693883	0.0878626919777	0.0549149011036	0.194796727371	0.294014643094
a38	0.0524555974796	0.05372819144	0.113435626631	0.079543445961	0.0832950556592	0.0553748127012	0.143277434457	0.418889881031
a31	0.0561630668265	0.0569955971467	0.093064736877	0.0711460833203	0.0802068552197	0.0580979875671	0.120253286486	0.46407242701
a28	0.0642979742755	0.0647559857156	0.0823771202923	0.0691487077734	0.0735417017399	0.064764157189	0.0951025738287	0.48601177567
a20	0.0661054280918	0.0666119152385	0.0831496134308	0.0665044525911	0.07198610058	0.0662421203963	0.0896443146096	0.489756058557
a31	0.0689979793639	0.0694223017462	0.0827116978103	0.0688841808637	0.0741074535267	0.0691695351321	0.0882216415365	0.478485219519
a24	0.0685199664546	0.0691081415821	0.0876132826034	0.0671305422879	0.0742566965089	0.068893180044	0.0906470505122	0.47383112984
a8	0.0616813074849	0.0624924248607	0.0886309475345	0.0647439827626	0.072688067503	0.062468289348	0.0928410935041	0.494453899947
a38	0.0610941878283	0.0619191549536	0.0884437391782	0.0708090409209	0.0741235158343	0.0617206524493	0.091628021168	0.490261689982
</S>	0.0622232889141	0.0631368524768	0.0921168295891	0.0736554604604	0.0744072929172	0.0625189062247	0.091235300584	0.480706029991
