 	le	melanzane	vogliono	girate	</S>
a31	0.2342696935	0.2211734565	0.4710782335	0.06979337825	0.003685345695
a35	0.269130791167	0.442952828833	0.208919460167	0.0743422690833	0.00465471089833
a41	0.156331598389	0.523493959611	0.249428993389	0.0511655610278	0.0195798804994
a10	0.090762056463	0.32669122087	0.24827737313	0.269452072009	0.0648172634998
a18	0.193871974488	0.185250807957	0.123058913043	0.43402986067	0.0637884265999
a35	0.252702564829	0.186395795986	0.081419395681	0.455044790223	0.0244374301
a31	0.134836618276	0.139402101995	0.12355273656	0.583067180074	0.0191413975
a34	0.061069535092	0.0710016089983	0.321206232187	0.516689926691	0.0300327275
a8	0.0366452466973	0.0493413436661	0.502268190729	0.361611955564	0.0501332791667
a31	0.0436878082324	0.052206560222	0.406951803576	0.260454481855	0.236699353056
a8	0.0659001494108	0.0710443954073	0.257915654525	0.163652510618	0.441487267685
</S>	0.0749767847054	0.0794499157036	0.233948717262	0.139187055309	0.472437508843
