 	qui	dentro	vuole	un	tappeto	</S>
a31	0.1007843715	0.2114782845	0.4396329216	0.053840045	0.169986	0.024278379
a18	0.0423442310333	0.0734111086333	0.499417140533	0.172948741667	0.17646022	0.0354185576667
a10	0.0155563672111	0.0251484938944	0.301576180178	0.254939553889	0.27938425	0.123395155889
a31	0.00692673253703	0.00870013424813	0.474233203393	0.15292394363	0.215565179667	0.14165080463
a14	0.0301151823123	0.00687364714938	0.679294067798	0.14516337021	0.084702029889	0.0538517353767
a31	0.0963329761041	0.00797061424979	0.496136065933	0.248980896737	0.110718970296	0.0398605129589
a39	0.153557338701	0.0062782711166	0.267501388644	0.367818345579	0.153520943432	0.0513237353196
a31	0.125525312234	0.0119108138722	0.155116554881	0.35932914186	0.249128734477	0.0989894461065
a39	0.0630472314113	0.0174353189574	0.072593843627	0.24543624062	0.416211764826	0.185275595369
a33	0.0388531341371	0.0186173156525	0.0419458508757	0.15271716354	0.421287421609	0.326579128456
a31	0.042307635379	0.0334147895508	0.0432403916252	0.0980809945133	0.284936360536	0.498019846152
</S>	0.0518181701895	0.0464258947754	0.0522514383126	0.0844627322567	0.197020675268	0.568021103076
